Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Sergio Rochet,uy URU,GK,31-089,5.0,3,0,0,0,0,2.7,0.18,-0.3,-0.05,22,60,36.7,116,13,37.1,34.0,33,51.5,40.5,68,5,7.4,11,2.2,16.3,Matches
Fabrício,br BRA,GK,38-165,3.0,2,1,0,0,0,2.3,0.13,0.3,0.11,12,34,35.3,62,9,41.9,34.0,19,42.1,35.2,35,0,0.0,2,0.67,14.3,Matches
Squad Total,0,0,29.1,8.0,5,1,0,0,0,5.0,0.16,0.0,0.01,34,94,36.2,178,22,38.8,0.0,52,48.1,38.6,103,5,4.9,13,1.63,0.0,0
Opponent Total,0,0,27.5,8.0,7,0,0,1,0,7.2,0.25,0.2,0.03,45,106,42.5,198,37,37.4,35.2,62,51.6,43.8,136,8,5.9,2,0.25,9.7,0
