Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Vitão,br BRA,DF,24-139,6.5,3,0,0,9,4,0,3,4,2,0.0,0.0,0,14.0,10.0,13.0,43.5,Matches
Wesley,br BRA,"FW,MF",25-082,6.7,2,0,0,18,25,4,27,3,11,1.0,0.0,0,41.0,10.0,8.0,55.6,Matches
Bruno Henrique,br BRA,MF,34-243,5.8,1,0,0,18,5,0,25,5,10,0.0,0.0,0,28.0,7.0,8.0,46.7,Matches
Thiago Maia,br BRA,MF,27-089,5.7,0,0,0,6,2,0,2,5,11,0.0,0.0,0,42.0,13.0,10.0,56.5,Matches
Fabricio Bustos,ar ARG,DF,28-053,5.6,2,0,0,5,6,0,17,3,14,0.0,0.0,0,23.0,4.0,5.0,44.4,Matches
Renê,br BRA,DF,31-280,5.0,1,0,0,4,5,0,8,9,9,0.0,0.0,0,30.0,14.0,6.0,70.0,Matches
Rafael Borré,co COL,FW,28-279,5.0,2,0,0,12,4,3,3,0,4,0.0,0.0,0,11.0,19.0,13.0,59.4,Matches
Sergio Rochet,uy URU,GK,31-089,5.0,1,0,0,0,5,0,0,0,0,0.0,0.0,0,7.0,0.0,0.0,0.0,Matches
Mauricio,br BRA,MF,23-029,4.2,1,0,0,4,6,0,14,1,5,0.0,0.0,0,22.0,0.0,10.0,0.0,Matches
Wanderson,br BRA,"FW,MF",29-257,3.8,0,0,0,8,4,0,10,1,4,0.0,0.0,0,12.0,0.0,4.0,0.0,Matches
Gabriel Mercado,ar ARG,DF,37-094,4.6,4,0,0,3,2,0,1,2,2,0.0,0.0,0,19.0,6.0,9.0,40.0,Matches
Robert Renan,br BRA,DF,20-253,4.1,1,0,0,4,0,0,8,6,8,0.0,0.0,0,21.0,6.0,6.0,50.0,Matches
Fernando,br BRA,"DF,MF",36-331,3.1,2,0,0,4,2,0,0,3,4,0.0,0.0,0,22.0,9.0,3.0,75.0,Matches
Fabrício,br BRA,GK,38-165,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,1.0,0.0,100.0,Matches
Hugo Mallo,es ESP,DF,32-364,2.9,1,0,0,3,1,0,7,3,7,0.0,0.0,0,11.0,2.0,5.0,28.6,Matches
Lucca Holanda,br BRA,"FW,DF",21-079,2.1,0,0,0,5,4,1,2,0,3,0.0,0.0,0,3.0,5.0,6.0,45.5,Matches
Charles Aránguiz,cl CHI,MF,35-064,2.5,2,0,0,10,3,0,2,1,4,0.0,0.0,0,8.0,1.0,4.0,20.0,Matches
Hyoran,br BRA,"MF,FW",31-026,2.4,0,0,0,0,5,0,11,0,5,0.0,0.0,0,6.0,1.0,1.0,50.0,Matches
Lucas Alario,ar ARG,FW,31-256,2.3,2,0,0,7,2,6,0,0,0,0.0,1.0,0,4.0,6.0,7.0,46.2,Matches
Romulo,br BRA,MF,24-111,1.9,1,0,0,4,5,0,0,4,5,0.0,0.0,0,13.0,5.0,4.0,55.6,Matches
Igor Gomes,br BRA,DF,23-106,1.1,0,0,0,1,1,0,1,2,3,0.0,0.0,0,5.0,3.0,2.0,60.0,Matches
Bruno Gomes,br BRA,MF,23-077,0.8,1,0,0,4,2,0,7,1,3,0.0,0.0,0,5.0,2.0,4.0,33.3,Matches
Matheus Dias,br BRA,"FW,DF",27-134,0.6,1,0,0,2,1,0,1,1,2,0.0,0.0,0,1.0,2.0,1.0,66.7,Matches
Alan Patrick,br BRA,MF,33-038,0.5,1,0,0,2,1,0,2,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches
Enner Valencia,ec ECU,FW,34-229,0.5,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches
Gustavo Prado,br BRA,"FW,MF",19-014,1.8,0,0,0,4,3,0,11,1,5,0.0,0.0,0,12.0,1.0,1.0,50.0,Matches
Gabriel Carvalho,br BRA,MF,16-308,0.2,0,0,0,1,1,0,0,0,2,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches
Lucca Drummond,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Squad Total,0,0,29.1,8.0,29,0,0,139,100,14,163,55,123,1.0,1.0,0,370.0,128.0,136.0,48.5,0
Opponent Total,0,0,27.5,8.0,25,1,1,107,135,22,127,70,77,1.0,1.0,0,329.0,136.0,128.0,51.5,0
