Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Vitão,br BRA,DF,24-139,7,585.0,84.0,81.3,6.5,7,84.0,6,0,0.0,0,1.57,5.0,4.0,1.0,0.15,-0.51,7.9,4.7,3.3,0.5,0.84,Matches
Wesley,br BRA,"FW,MF",25-082,8,603.0,75.0,83.8,6.7,6,86.0,3,2,45.0,0,1.75,7.0,4.0,3.0,0.45,1.22,8.9,5.3,3.6,0.54,1.23,Matches
Bruno Henrique,br BRA,MF,34-243,8,519.0,65.0,72.1,5.8,6,72.0,0,2,45.0,0,1.75,7.0,3.0,4.0,0.69,1.59,6.9,4.6,2.2,0.39,0.16,Matches
Thiago Maia,br BRA,MF,27-089,7,514.0,73.0,71.4,5.7,6,81.0,4,1,30.0,0,1.57,4.0,4.0,0.0,0.0,-0.87,6.6,4.8,1.9,0.33,-0.05,Matches
Fabricio Bustos,ar ARG,DF,28-053,7,504.0,72.0,70.0,5.6,5,86.0,2,2,37.0,1,1.57,6.0,4.0,2.0,0.36,0.36,7.5,5.0,2.5,0.45,0.35,Matches
Renê,br BRA,DF,31-280,6,451.0,75.0,62.6,5.0,5,90.0,5,1,1.0,1,1.83,4.0,3.0,1.0,0.2,-0.14,6.7,4.0,2.7,0.53,0.51,Matches
Rafael Borré,co COL,FW,28-279,5,450.0,90.0,62.5,5.0,5,90.0,5,0,0.0,0,2.0,5.0,3.0,2.0,0.4,0.4,7.5,3.7,3.8,0.76,1.12,Matches
Sergio Rochet,uy URU,GK,31-089,5,450.0,90.0,62.5,5.0,5,90.0,5,0,0.0,0,2.0,5.0,3.0,2.0,0.4,0.4,7.5,3.7,3.8,0.76,1.12,Matches
Mauricio,br BRA,MF,23-029,5,381.0,76.0,52.9,4.2,5,76.0,1,0,0.0,0,2.0,3.0,3.0,0.0,0.0,-0.53,6.2,3.3,2.9,0.67,0.7,Matches
Wanderson,br BRA,"FW,MF",29-257,6,339.0,57.0,47.1,3.8,5,63.0,1,1,23.0,0,1.67,3.0,2.0,1.0,0.27,0.03,4.0,3.2,0.8,0.22,-0.24,Matches
