Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
José Sá,pt POR,GK,30.0,33.7,58,8,1,7,1,65.9,0.31,8.9,0.26,87,424,20.5,841,190,33.3,33.0,253,56.9,42.6,522,45,8.6,28,0.83,12.6,Matches
Daniel Bentley,eng ENG,GK,30.0,4.3,7,0,0,0,0,5.8,0.39,-1.2,-0.28,13,56,23.2,111,9,36.0,33.8,33,48.5,36.9,50,0,0.0,3,0.7,13.3,Matches
Squad Total,0,0,26.6,38.0,65,8,1,7,1,71.7,0.32,7.7,0.2,100,480,20.8,933,199,34.3,0.0,305,52.5,40.0,572,45,7.9,31,0.82,0.0,0
Opponent Total,0,0,26.4,38.0,50,4,0,10,3,46.0,0.28,-1.0,-0.03,124,405,30.6,1076,177,28.0,30.7,250,41.6,34.0,473,35,7.4,80,2.11,19.2,0
