Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
André Onana,cm CMR,GK,27.0,38.0,1629,1224,1592,37,0,0,1629,1,1,100.0,0,0.0,1127,5997,3825,1,0,0,1,0,955,0,Matches
Diogo Dalot,pt POR,DF,24.0,35.3,2196,185,752,873,587,48,2196,52,31,59.6,18,34.6,1149,5413,2901,52,43,10,24,11,1255,111,Matches
Bruno Fernandes,pt POR,"MF,FW",28.0,34.6,2585,96,414,1069,1126,105,2580,44,19,43.2,21,47.7,1367,6155,3408,86,61,23,48,35,1715,182,Matches
Alejandro Garnacho,ar ARG,FW,19.0,28.5,1312,13,180,403,741,248,1312,131,48,36.6,63,48.1,938,8015,4211,178,83,102,69,49,1006,281,Matches
Marcus Rashford,eng ENG,FW,25.0,25.2,1024,24,124,345,570,130,1022,109,48,44.0,53,48.6,689,4980,2388,95,51,64,59,38,798,184,Matches
Rasmus Højlund,dk DEN,FW,20.0,24.0,612,20,61,262,297,96,612,38,18,47.4,18,47.4,356,2100,1101,36,26,15,50,29,429,111,Matches
Casemiro,br BRA,"MF,DF",31.0,22.0,1762,169,646,884,245,45,1762,18,9,50.0,8,44.4,984,3576,1729,12,22,1,15,17,1163,36,Matches
Kobbie Mainoo,eng ENG,MF,18.0,21.4,1094,62,302,568,236,30,1094,58,31,53.4,22,37.9,667,3152,1447,25,22,6,29,24,767,36,Matches
Aaron Wan-Bissaka,eng ENG,DF,25.0,19.8,1225,85,424,538,278,24,1225,32,17,53.1,9,28.1,594,2909,1429,30,27,4,20,9,691,54,Matches
Scott McTominay,sct SCO,"MF,FW",26.0,21.1,927,78,235,478,225,53,927,21,8,38.1,10,47.6,485,2221,1032,29,22,4,29,23,572,47,Matches
Harry Maguire,eng ENG,DF,30.0,18.4,1313,201,626,603,89,36,1313,2,0,0.0,2,100.0,702,4638,2771,20,13,2,9,2,782,2,Matches
Raphaël Varane,fr FRA,DF,30.0,15.3,945,178,469,434,44,11,945,2,1,50.0,1,50.0,549,3541,2161,16,11,0,6,2,569,2,Matches
Jonny Evans,nir NIR,DF,35.0,15.5,1005,185,556,420,31,8,1005,7,4,57.1,2,28.6,567,2683,1441,7,5,0,5,3,625,1,Matches
Antony,br BRA,FW,23.0,14.7,815,17,106,304,428,58,815,71,26,36.6,33,46.5,549,3723,1953,53,37,23,26,19,571,149,Matches
Victor Lindelöf,se SWE,DF,29.0,14.8,1037,102,466,463,114,15,1037,1,1,100.0,0,0.0,620,3077,1621,17,14,0,5,3,706,17,Matches
Christian Eriksen,dk DEN,MF,31.0,12.7,896,27,165,492,246,12,896,6,3,50.0,3,50.0,515,2319,1199,20,21,2,8,14,620,23,Matches
Luke Shaw,eng ENG,DF,28.0,10.7,754,81,283,326,148,12,754,11,7,63.6,4,36.4,398,1854,832,10,11,1,14,6,435,30,Matches
Sofyan Amrabat,ma MAR,"MF,DF",26.0,10.4,770,48,218,439,120,1,770,10,6,60.0,2,20.0,489,2362,947,6,8,0,9,11,545,10,Matches
Lisandro Martínez,ar ARG,DF,25.0,7.2,510,75,234,259,18,2,510,4,2,50.0,1,25.0,338,1775,1062,8,3,0,1,3,351,1,Matches
Mason Mount,eng ENG,"MF,FW",24.0,5.7,289,11,44,125,125,17,289,12,4,33.3,6,50.0,152,797,321,9,5,2,11,6,180,34,Matches
Anthony Martial,fr FRA,FW,27.0,5.0,178,3,11,81,89,16,178,6,2,33.3,2,33.3,105,444,168,6,6,1,14,10,148,36,Matches
Sergio Reguilón,es ESP,DF,26.0,4.6,378,8,70,155,155,9,378,11,3,27.3,4,36.4,184,847,441,11,4,2,8,1,217,38,Matches
Amad Diallo,ci CIV,"FW,MF",21.0,4.3,231,8,28,94,110,24,231,23,11,47.8,10,43.5,146,1035,355,11,12,4,7,14,163,31,Matches
Willy Kambwala,fr FRA,DF,18.0,3.7,232,27,142,88,2,0,232,2,0,0.0,2,100.0,124,689,377,2,1,0,3,1,149,1,Matches
Facundo Pellistri,uy URU,"FW,MF",21.0,1.9,117,5,23,37,58,13,117,11,5,45.5,4,36.4,74,482,185,6,7,4,4,4,79,31,Matches
Hannibal Mejbri,tn TUN,"MF,FW",20.0,1.5,59,2,12,30,19,3,59,5,2,40.0,1,20.0,35,156,74,2,0,0,7,4,34,10,Matches
Omari Forson,eng ENG,FW,19.0,0.8,39,0,2,25,12,1,39,2,1,50.0,1,50.0,29,115,34,1,3,0,1,0,31,2,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,0.9,51,4,12,18,26,6,51,7,3,42.9,3,42.9,38,298,192,10,5,5,0,2,34,5,Matches
Ethan Wheatley,eng ENG,FW,17.0,0.2,6,0,0,3,3,0,6,0,0,0.0,0,0.0,3,35,0,0,0,0,1,2,2,1,Matches
Donny van de Beek,nl NED,DF,26.0,0.0,4,0,0,2,2,2,4,0,0,0.0,0,0.0,1,1,0,0,0,0,1,0,1,1,Matches
Daniel Gore,eng ENG,MF,18.0,0.0,2,0,0,1,1,0,2,0,0,0.0,0,0.0,2,6,2,0,0,0,0,0,1,0,Matches
Squad Total,0,0,26.1,38.0,23997,2938,8197,9856,6145,1025,23990,697,311,44.6,303,43.5,13976,75395,39607,759,523,275,484,342,15594,1467,0
Opponent Total,0,0,26.2,38.0,23628,2703,7703,9592,6590,1199,23621,805,366,45.5,349,43.4,13302,75105,40318,862,593,266,539,327,15234,1556,0
