Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
André Onana,cm CMR,GK,27.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Diogo Dalot,pt POR,DF,24.0,35.3,2,30,7,23.3,0.85,0.2,0.07,0.29,21.0,0,0,0,1.7,1.7,0.06,0.3,0.3,Matches
Bruno Fernandes,pt POR,"MF,FW",28.0,34.6,10,90,35,38.9,2.6,1.01,0.07,0.17,22.8,11,4,5,10.0,6.1,0.07,0.0,-0.1,Matches
Alejandro Garnacho,ar ARG,FW,19.0,28.5,7,100,27,27.0,3.51,0.95,0.07,0.26,15.8,0,0,0,8.4,8.3,0.08,-1.4,-1.3,Matches
Marcus Rashford,eng ENG,FW,25.0,25.2,7,60,19,31.7,2.38,0.75,0.08,0.26,16.8,1,2,2,7.4,5.8,0.1,-0.4,-0.8,Matches
Rasmus Højlund,dk DEN,FW,20.0,24.0,10,38,20,52.6,1.58,0.83,0.26,0.5,11.6,0,0,0,7.6,7.6,0.2,2.4,2.4,Matches
Casemiro,br BRA,"MF,DF",31.0,22.0,1,39,9,23.1,1.77,0.41,0.03,0.11,17.1,1,0,0,3.5,3.5,0.09,-2.5,-2.5,Matches
Kobbie Mainoo,eng ENG,MF,18.0,21.4,3,11,5,45.5,0.51,0.23,0.27,0.6,21.1,0,0,0,0.9,0.9,0.08,2.1,2.1,Matches
Aaron Wan-Bissaka,eng ENG,DF,25.0,19.8,0,3,1,33.3,0.15,0.05,0.0,0.0,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Scott McTominay,sct SCO,"MF,FW",26.0,21.1,7,44,19,43.2,2.08,0.9,0.16,0.37,14.6,0,0,0,5.7,5.7,0.14,1.3,1.3,Matches
Harry Maguire,eng ENG,DF,30.0,18.4,2,20,3,15.0,1.09,0.16,0.1,0.67,11.5,0,0,0,2.0,2.0,0.1,0.0,0.0,Matches
Raphaël Varane,fr FRA,DF,30.0,15.3,1,8,2,25.0,0.52,0.13,0.13,0.5,9.2,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
Jonny Evans,nir NIR,DF,35.0,15.5,0,1,0,0.0,0.06,0.0,0.0,0.0,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
