Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
André Onana,cm CMR,GK,27.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.58,57.0,58.0,-1.0,-0.03,0.0,56.5,68.9,-12.5,-0.33,0.0,Matches
Diogo Dalot,pt POR,DF,24.0,36,3174.0,88.0,92.8,35.3,35,90.0,34,1,25.0,1,1.58,56.0,55.0,1.0,0.03,0.76,51.5,64.3,-12.8,-0.36,-0.47,Matches
Bruno Fernandes,pt POR,"MF,FW",28.0,35,3118.0,89.0,91.2,34.6,35,89.0,33,0,0.0,0,1.69,55.0,52.0,3.0,0.09,1.28,53.8,63.3,-9.5,-0.27,0.61,Matches
Alejandro Garnacho,ar ARG,FW,19.0,36,2565.0,71.0,75.0,28.5,30,82.0,12,6,19.0,2,1.5,44.0,39.0,5.0,0.18,0.81,42.0,50.8,-8.8,-0.31,0.07,Matches
Marcus Rashford,eng ENG,FW,25.0,33,2271.0,69.0,66.4,25.2,26,83.0,12,7,17.0,0,1.61,36.0,37.0,-1.0,-0.04,-0.04,34.3,47.6,-13.2,-0.52,-0.59,Matches
Rasmus Højlund,dk DEN,FW,20.0,30,2158.0,72.0,63.1,24.0,25,81.0,8,5,26.0,0,1.6,36.0,35.0,1.0,0.04,0.18,35.1,40.9,-5.8,-0.24,0.23,Matches
Casemiro,br BRA,"MF,DF",31.0,25,1982.0,79.0,58.0,22.0,24,82.0,18,1,11.0,1,1.6,36.0,34.0,2.0,0.09,0.28,33.2,40.3,-7.2,-0.33,0.0,Matches
Kobbie Mainoo,eng ENG,MF,18.0,24,1924.0,80.0,56.3,21.4,24,80.0,7,0,0.0,5,1.5,33.0,31.0,2.0,0.09,0.27,28.4,42.4,-14.0,-0.65,-0.74,Matches
Aaron Wan-Bissaka,eng ENG,DF,25.0,22,1780.0,81.0,52.0,19.8,20,88.0,16,2,11.0,3,1.32,30.0,34.0,-4.0,-0.2,-0.37,25.3,37.9,-12.7,-0.64,-0.65,Matches
Scott McTominay,sct SCO,"MF,FW",26.0,32,1901.0,59.0,55.6,21.1,18,88.0,16,14,23.0,2,1.81,31.0,30.0,1.0,0.05,0.17,31.7,39.5,-7.8,-0.37,-0.09,Matches
Harry Maguire,eng ENG,DF,30.0,22,1653.0,75.0,48.3,18.4,18,88.0,17,4,20.0,3,1.68,33.0,29.0,4.0,0.22,0.47,30.6,36.1,-5.5,-0.3,0.05,Matches
Raphaël Varane,fr FRA,DF,30.0,22,1375.0,63.0,40.2,15.3,16,81.0,12,6,12.0,4,1.91,25.0,23.0,2.0,0.13,0.26,25.2,27.5,-2.3,-0.15,0.3,Matches
Jonny Evans,nir NIR,DF,35.0,23,1392.0,61.0,40.7,15.5,15,85.0,9,8,15.0,3,1.65,21.0,24.0,-3.0,-0.19,-0.28,18.0,27.4,-9.4,-0.61,-0.47,Matches
Antony,br BRA,FW,23.0,29,1324.0,46.0,38.7,14.7,15,73.0,3,14,16.0,4,1.41,20.0,26.0,-6.0,-0.41,-0.62,25.5,25.4,0.1,0.01,0.55,Matches
Victor Lindelöf,se SWE,DF,29.0,19,1328.0,70.0,38.8,14.8,14,82.0,7,5,37.0,2,1.95,18.0,16.0,2.0,0.14,0.26,24.7,26.0,-1.3,-0.09,0.39,Matches
Christian Eriksen,dk DEN,MF,31.0,22,1141.0,52.0,33.4,12.7,12,78.0,5,10,20.0,11,1.45,20.0,27.0,-7.0,-0.55,-0.79,19.2,20.1,-0.9,-0.07,0.39,Matches
Luke Shaw,eng ENG,DF,28.0,12,959.0,80.0,28.0,10.7,12,80.0,7,0,0.0,0,1.83,16.0,13.0,3.0,0.28,0.43,19.8,19.3,0.4,0.04,0.51,Matches
Sofyan Amrabat,ma MAR,"MF,DF",26.0,21,938.0,45.0,27.4,10.4,10,83.0,6,11,10.0,8,1.71,8.0,15.0,-7.0,-0.67,-0.89,14.3,19.1,-4.7,-0.45,-0.17,Matches
Lisandro Martínez,ar ARG,DF,25.0,11,646.0,59.0,18.9,7.2,8,74.0,2,3,19.0,0,1.82,12.0,12.0,0.0,0.0,0.03,11.0,11.5,-0.5,-0.07,0.32,Matches
Mason Mount,eng ENG,"MF,FW",24.0,14,516.0,37.0,15.1,5.7,5,74.0,0,9,16.0,0,1.36,3.0,13.0,-10.0,-1.74,-2.02,7.0,10.3,-3.3,-0.58,-0.29,Matches
Anthony Martial,fr FRA,FW,27.0,13,448.0,34.0,13.1,5.0,5,65.0,0,8,16.0,3,1.38,11.0,6.0,5.0,1.0,1.19,7.5,8.0,-0.4,-0.09,0.27,Matches
Sergio Reguilón,es ESP,DF,26.0,9,412.0,46.0,12.0,4.6,4,83.0,1,5,16.0,5,1.0,4.0,7.0,-3.0,-0.66,-0.72,6.7,6.0,0.7,0.15,0.54,Matches
Amad Diallo,ci CIV,"FW,MF",21.0,9,390.0,43.0,11.4,4.3,3,75.0,0,6,28.0,8,1.22,10.0,6.0,4.0,0.92,1.07,7.7,7.4,0.3,0.07,0.45,Matches
Willy Kambwala,fr FRA,DF,18.0,8,330.0,41.0,9.6,3.7,3,88.0,2,5,13.0,8,1.0,5.0,10.0,-5.0,-1.36,-1.48,3.3,8.3,-5.0,-1.37,-1.16,Matches
Facundo Pellistri,uy URU,"FW,MF",21.0,9,172.0,19.0,5.0,1.9,1,60.0,0,8,14.0,11,1.11,2.0,2.0,0.0,0.0,0.03,3.2,3.7,-0.5,-0.27,0.06,Matches
Hannibal Mejbri,tn TUN,"MF,FW",20.0,5,133.0,27.0,3.9,1.5,1,90.0,1,4,11.0,9,2.0,2.0,1.0,1.0,0.68,0.73,1.4,3.0,-1.6,-1.1,-0.81,Matches
Omari Forson,eng ENG,FW,19.0,4,70.0,18.0,2.0,0.8,1,52.0,0,3,6.0,9,0.75,1.0,2.0,-1.0,-1.29,-1.29,1.4,0.9,0.5,0.59,0.94,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,3,79.0,26.0,2.3,0.9,0,0.0,0,3,26.0,0,2.0,2.0,1.0,1.0,1.14,1.19,2.6,1.9,0.8,0.89,1.24,Matches
Ethan Wheatley,eng ENG,FW,17.0,3,16.0,5.0,0.5,0.2,0,0.0,0,3,5.0,2,1.0,0.0,0.0,0.0,0.0,0.03,0.1,0.3,-0.2,-1.29,-0.97,Matches
Donny van de Beek,nl NED,DF,26.0,1,3.0,3.0,0.1,0.0,0,0.0,0,1,3.0,11,0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.0,0.2,5.54,5.87,Matches
