Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Lucas Chevalier,fr FRA,GK,21.0,33,33,2969,33.0,32,0.97,123,91,76.4,16,10,7,15,45.5,5,3,2,0,40.0,Matches
Vito Mannone,it ITA,GK,35.0,2,1,91,1.0,2,1.98,5,3,60.0,0,1,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,25.1,34,34,3060,34.0,34,1.0,128,94,75.8,16,11,7,15,44.1,5,3,2,0,40.0,0
Opponent Total,0,0,25.8,34,34,3060,34.0,52,1.53,168,117,70.2,7,11,16,4,11.8,3,2,1,0,33.3,0
