D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,21:00,Ligue 1,Matchweek 1,Fri,Away,D,1,1,Nice,1.3,1.2,60.0,29436,Benjamin André,4-2-3-1,Benoît Bastien,Match Report,0
2023-08-20,13:00,Ligue 1,Matchweek 2,Sun,Home,W,2,0,Nantes,2.2,1.1,64.0,34356,Benjamin André,4-2-3-1,Pierre Gaillouste,Match Report,0
2023-08-24,20:00,Conf Lg,Play-off round,Thu,Home,W,2,1,hr Rijeka,0.0,0.0,0.0,22189,Benjamin André,4-2-3-1,Atilla Karaoğlan,Match Report,Leg 1 of 2
2023-08-27,17:05,Ligue 1,Matchweek 3,Sun,Away,L,1,4,Lorient,1.1,1.6,64.0,15101,Benjamin André,4-2-3-1,Willy Delajod,Match Report,0
2023-08-31,20:15,Conf Lg,Play-off round,Thu,Away,D,1,1,hr Rijeka,0.0,0.0,0.0,7852,Benjamin André,4-2-3-1,Luís Godinho,Match Report,Leg 2 of 2; Lille won; Required Extra Time
2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Home,W,1,0,Montpellier,1.2,0.3,58.0,35298,Benjamin André,3-4-3,Benoît Millot,Match Report,0
2023-09-16,17:00,Ligue 1,Matchweek 5,Sat,Away,D,2,2,Rennes,1.0,0.5,53.0,28178,Benjamin André,4-2-3-1,Jérôme Brisard,Match Report,0
2023-09-20,16:30,Conf Lg,Group stage,Wed,Home,W,2,0,si Olimpija,3.2,0.3,61.0,13817,Benjamin André,4-2-3-1,Joey Kooij,Match Report,0
2023-09-26,21:00,Ligue 1,Matchweek 6,Tue,Home,L,1,2,Reims,1.2,0.5,69.0,33075,Benjamin André,4-2-3-1,Jérémie Pignard,Match Report,0
2023-10-01,15:00,Ligue 1,Matchweek 7,Sun,Away,W,2,0,Le Havre,1.2,0.8,62.0,21919,Benjamin André,4-2-3-1,Bastien Dechepy,Match Report,0
2023-10-05,17:45,Conf Lg,Group stage,Thu,Away,D,0,0,fo KÍ,0.7,0.1,69.0,2191,Benjamin André,4-2-3-1,Elçin Məsiyev,Match Report,0
