Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Lucas Chevalier,fr FRA,GK,21.0,33.0,1186,956,226,103,1,3,0,0,0,0,0,0,914,4,0,Matches
Leny Yoro,fr FRA,DF,17.0,29.7,1880,1796,83,47,0,12,1,4,0,0,0,0,1731,1,4,Matches
Jonathan David,ca CAN,FW,23.0,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18,Matches
Angel Gomes,eng ENG,MF,22.0,28.6,1751,1683,63,34,10,22,45,4,24,13,3,0,1566,5,25,Matches
Benjamin André,fr FRA,MF,32.0,28.6,1919,1855,58,57,5,19,19,1,0,0,0,0,1598,6,34,Matches
Ismaily,br BRA,DF,33.0,27.4,1505,1278,225,27,0,4,29,198,0,0,0,0,1262,2,25,Matches
Tiago santos,pt POR,DF,21.0,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,Matches
Edon Zhegrova,xk KVX,FW,24.0,25.4,1043,905,137,24,1,3,174,28,85,34,30,0,764,1,33,Matches
Alexsandro Ribeiro,br BRA,DF,23.0,24.7,1804,1706,96,65,3,12,2,6,0,0,0,0,1615,2,9,Matches
Nabil Bentaleb,dz ALG,MF,28.0,21.9,1454,1405,45,42,4,18,6,2,1,1,0,0,1248,4,15,Matches
Bafodé Diakité,fr FRA,DF,22.0,18.8,1311,1209,102,45,0,3,3,49,0,0,0,0,1206,0,11,Matches
Yusuf Yazıcı,tr TUR,"MF,FW",26.0,14.6,489,457,29,10,1,1,19,1,7,2,4,0,377,3,14,Matches
Hákon Arnar Haraldsson,is ISL,"FW,MF",20.0,14.3,549,525,21,6,3,4,7,4,2,1,0,0,451,3,13,Matches
Rémy Cabella,fr FRA,"FW,MF",33.0,16.4,908,803,98,31,3,1,51,22,36,8,12,0,732,7,15,Matches
Gabriel Gudmundsson,se SWE,"DF,FW",24.0,14.1,560,479,80,11,0,0,36,68,1,0,0,0,437,1,24,Matches
Ivan Cavaleiro,pt POR,FW,29.0,8.6,282,267,15,4,0,1,29,0,11,6,0,0,207,0,6,Matches
Adam Ounas,dz ALG,FW,26.0,4.6,194,181,12,2,2,1,22,2,8,5,1,0,138,1,4,Matches
Samuel Umtiti,fr FRA,DF,29.0,2.1,165,157,8,6,0,1,0,1,0,0,0,0,156,0,1,Matches
Ayyoub Bouaddi,fr FRA,MF,15.0,1.5,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3,Matches
Vito Mannone,it ITA,GK,35.0,1.0,38,33,5,4,0,0,0,0,0,0,0,0,27,0,0,Matches
Alan Virginius,fr FRA,FW,20.0,0.8,17,17,0,0,0,0,1,0,0,0,0,0,14,0,0,Matches
Carlos Baleba,cm CMR,MF,19.0,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,Matches
Ignacio Miramon,ar ARG,MF,20.0,0.4,32,32,0,0,0,0,0,0,0,0,0,0,28,0,1,Matches
Tiago Fonseca Morais,pt POR,FW,19.0,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0,Matches
Trévis Dago,ci CIV,"FW,MF",18.0,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
Andrej Ilic,rs SRB,FW,23.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Ichem Ferrah,fr FRA,FW,17.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Aaron Malouda,fr FRA,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.1,34.0,19319,17662,1611,578,34,114,533,598,177,71,50,0,16278,46,285,0
Opponent Total,0,0,25.8,34.0,14728,13163,1473,399,50,102,506,610,142,72,41,0,11698,92,270,0
