Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Lucas Chevalier,fr FRA,GK,21.0,33.0,32,3,0,2,2,35.7,0.26,5.7,0.17,101,344,29.4,1059,121,26.5,29.6,123,51.2,44.5,388,25,6.4,28,0.85,12.7,Matches
Vito Mannone,it ITA,GK,35.0,1.0,2,0,0,0,0,1.7,0.35,-0.3,-0.26,5,16,31.3,37,1,40.5,35.9,1,100.0,61.0,11,2,18.2,4,3.96,15.0,Matches
Squad Total,0,0,25.1,34.0,34,3,0,2,2,37.5,0.26,5.5,0.16,106,360,29.4,1030,122,28.7,35.9,190,33.7,32.7,399,27,6.8,32,0.94,15.0,0
Opponent Total,0,0,25.8,34.0,52,2,1,7,2,49.1,0.29,-0.9,-0.03,165,455,36.3,960,133,35.9,34.4,237,46.4,37.2,421,33,7.8,39,1.15,13.3,0
