Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Iván Gil,es ESP,"MF,FW",24-155,41,34,2972.0,33.0,6.0,1.0,7.0,5.0,1.0,1.0,5.0,0.0,5.2,4.4,5.3,9.7,90.0,272.0,196.0,0.18,0.03,0.21,0.15,0.18,0.16,0.16,0.32,0.13,0.29,Matches
Julen Lobete,es ESP,"FW,MF",23-277,41,32,2712.0,30.1,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,5.8,5.0,3.9,9.0,91.0,53.0,354.0,0.13,0.1,0.23,0.1,0.2,0.19,0.13,0.32,0.17,0.3,Matches
Diego Pampín,es ESP,DF,24-098,34,30,2728.0,30.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,2.8,4.6,74.0,151.0,185.0,0.03,0.07,0.1,0.03,0.1,0.06,0.09,0.15,0.06,0.15,Matches
Jandro Orellana,es ESP,MF,23-319,31,28,2403.0,26.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,1.0,1.8,44.0,134.0,26.0,0.04,0.04,0.07,0.04,0.07,0.03,0.04,0.07,0.03,0.07,Matches
Sergio Molina,es ESP,MF,28-124,40,27,2541.0,28.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,1.9,3.2,29.0,168.0,86.0,0.0,0.04,0.04,0.0,0.04,0.05,0.07,0.11,0.05,0.11,Matches
Alex Petxa,es ESP,DF,27-136,31,27,2314.0,25.7,1.0,3.0,4.0,1.0,0.0,0.0,11.0,1.0,1.6,1.6,3.4,5.0,70.0,129.0,83.0,0.04,0.12,0.16,0.04,0.16,0.06,0.13,0.19,0.06,0.19,Matches
Nico Ratti,it ITA,GK,30-277,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Benito,es ESP,"FW,DF",21-316,38,25,2307.0,25.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.2,5.2,106.0,42.0,295.0,0.08,0.0,0.08,0.08,0.08,0.12,0.09,0.2,0.12,0.2,Matches
Alex Pastor,es ESP,DF,24-264,25,24,2142.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,2.0,47.0,151.0,15.0,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches
Ruben Bover,es ESP,MF,31-363,31,24,1814.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.5,2.5,2.2,4.7,25.0,106.0,66.0,0.05,0.05,0.1,0.05,0.1,0.12,0.11,0.23,0.12,0.23,Matches
Diego González,es ESP,DF,25-045,23,21,1809.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.5,26.0,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
José Marsà,es ESP,DF,22-109,30,20,1966.0,21.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,39.0,128.0,11.0,0.0,0.14,0.14,0.0,0.14,0.01,0.02,0.03,0.01,0.03,Matches
Aurélien Scheidler,fr FRA,FW,26-017,32,16,1526.0,17.0,5.0,0.0,5.0,5.0,0.0,1.0,5.0,1.0,5.8,5.0,1.0,6.0,9.0,31.0,82.0,0.29,0.0,0.29,0.29,0.29,0.34,0.06,0.4,0.3,0.35,Matches
Adrià Vilanova,es ESP,DF,27-131,20,16,1511.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,29.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Daniel Martín,es ESP,GK,25-349,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
