Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Iván Gil,es ESP,"MF,FW",24-155,33.0,1705,2107,80.9,30378,8342,815,881,92.5,664,784,84.7,191,331,57.7,1,5.3,6.0,-4.3,80,216,54,23,272,Matches
Julen Lobete,es ESP,"FW,MF",23-277,30.1,643,835,77.0,8335,1412,424,493,86.0,179,217,82.5,11,35,31.4,3,3.9,3.3,-0.9,45,24,21,4,53,Matches
Diego Pampín,es ESP,DF,24-098,30.3,1636,1962,83.4,25957,7296,827,903,91.6,704,818,86.1,78,161,48.4,2,2.8,3.3,-0.8,37,98,26,12,151,Matches
Jandro Orellana,es ESP,MF,23-319,26.7,1200,1380,87.0,20414,5017,566,618,91.6,520,572,90.9,92,130,70.8,1,1.0,1.1,0.0,20,126,10,2,134,Matches
Sergio Molina,es ESP,MF,28-124,28.2,1214,1417,85.7,19086,5623,630,688,91.6,471,536,87.9,75,121,62.0,1,1.9,2.8,-0.9,33,122,19,2,168,Matches
Alex Petxa,es ESP,DF,27-136,25.7,1243,1544,80.5,21297,6409,596,656,90.9,514,625,82.2,111,197,56.3,3,3.4,2.4,-0.4,31,100,24,12,129,Matches
Nico Ratti,it ITA,GK,30-277,26.0,1085,1227,88.4,22555,15911,382,384,99.5,537,546,98.4,166,293,56.7,0,0.1,0.0,-0.1,1,7,0,0,0,Matches
Iker Benito,es ESP,"FW,DF",21-316,25.6,692,863,80.2,10158,1984,413,462,89.4,233,282,82.6,30,56,53.6,0,2.2,2.1,-2.2,31,12,28,8,42,Matches
Alex Pastor,es ESP,DF,24-264,23.8,1374,1631,84.2,24480,9572,573,625,91.7,663,733,90.5,109,215,50.7,1,0.9,1.2,0.1,8,149,15,6,151,Matches
Ruben Bover,es ESP,MF,31-363,20.2,767,951,80.7,12916,3394,368,402,91.5,305,364,83.8,69,126,54.8,1,2.2,2.2,-1.2,35,83,19,9,106,Matches
Diego González,es ESP,DF,25-045,20.1,1534,1714,89.5,26029,9875,704,738,95.4,713,768,92.8,95,176,54.0,0,0.0,0.5,0.0,1,134,1,0,131,Matches
José Marsà,es ESP,DF,22-109,21.8,1755,1987,88.3,31815,10660,684,726,94.2,924,986,93.7,124,226,54.9,3,0.4,1.4,2.6,9,153,7,2,128,Matches
Aurélien Scheidler,fr FRA,FW,26-017,17.0,221,286,77.3,2875,590,131,162,80.9,57,71,80.3,10,13,76.9,0,1.0,0.5,-1.0,20,20,8,0,31,Matches
Adrià Vilanova,es ESP,DF,27-131,16.8,1324,1443,91.8,23398,8971,545,575,94.8,688,724,95.0,80,123,65.0,0,0.2,0.4,-0.2,6,127,0,0,115,Matches
Daniel Martín,es ESP,GK,25-349,16.0,735,846,86.9,15469,11491,231,235,98.3,371,383,96.9,124,214,57.9,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Jon Karrikaburu,es ESP,FW,21-276,14.8,158,212,74.5,2185,344,90,110,81.8,42,54,77.8,12,20,60.0,0,0.2,0.9,-0.2,7,13,3,1,13,Matches
Sergi Samper,es ESP,MF,29-153,11.5,686,759,90.4,11245,3235,338,357,94.7,288,307,93.8,45,57,78.9,0,0.6,0.7,-0.6,11,80,8,0,97,Matches
Álex Calvo,es ESP,"FW,DF",20-122,13.4,278,393,70.7,3881,762,171,207,82.6,92,123,74.8,5,28,17.9,2,2.2,2.0,-0.2,16,7,13,4,16,Matches
Nieto,es ESP,FW,26-084,9.6,144,198,72.7,1844,300,97,122,79.5,34,48,70.8,5,10,50.0,3,1.7,1.0,1.3,14,6,6,0,18,Matches
Diego Alende,es ESP,DF,26-301,7.6,467,514,90.9,8231,3138,192,197,97.5,250,263,95.1,20,43,46.5,0,0.1,0.1,-0.1,1,20,1,0,14,Matches
Martí Vilà,es ESP,DF,25-026,6.9,325,407,79.9,5029,1558,186,203,91.6,115,149,77.2,18,37,48.6,0,0.4,0.4,-0.4,9,19,9,3,29,Matches
Miguel,es ESP,DF,27-141,8.6,393,467,84.2,6812,1869,161,176,91.5,200,229,87.3,26,42,61.9,0,0.2,0.3,-0.2,5,30,2,1,34,Matches
Jorge Pombo,es ESP,"FW,MF",30-120,6.8,199,243,81.9,3163,614,107,119,89.9,67,77,87.0,16,25,64.0,0,1.4,1.5,-1.4,8,23,4,1,25,Matches
