Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Iván Gil,es ESP,"MF,FW",24-155,41,2972.0,72.0,78.6,33.0,34,84.0,18,7,17.0,0,0.98,20.0,39.0,-19.0,-0.58,-0.46,34.4,29.9,4.5,0.14,0.94,Matches
Julen Lobete,es ESP,"FW,MF",23-277,41,2712.0,66.0,71.7,30.1,32,80.0,14,9,16.0,1,1.05,27.0,37.0,-10.0,-0.33,0.51,33.5,34.1,-0.6,-0.02,0.16,Matches
Diego Pampín,es ESP,DF,24-098,34,2728.0,80.0,72.2,30.3,30,86.0,21,4,40.0,1,0.97,24.0,38.0,-14.0,-0.46,0.05,34.1,33.4,0.7,0.02,0.32,Matches
Jandro Orellana,es ESP,MF,23-319,31,2403.0,78.0,63.6,26.7,28,84.0,16,3,13.0,5,1.1,20.0,30.0,-10.0,-0.37,0.28,27.9,28.9,-1.0,-0.04,0.07,Matches
Sergio Molina,es ESP,MF,28-124,40,2541.0,64.0,67.2,28.2,27,87.0,20,13,16.0,2,1.08,23.0,34.0,-11.0,-0.39,0.26,26.1,31.6,-5.4,-0.19,-0.39,Matches
Alex Petxa,es ESP,DF,27-136,31,2314.0,75.0,61.2,25.7,27,82.0,12,4,28.0,4,0.94,17.0,29.0,-12.0,-0.47,0.02,24.9,23.9,1.0,0.04,0.27,Matches
Nico Ratti,it ITA,GK,30-277,26,2340.0,90.0,61.9,26.0,26,90.0,26,0,0.0,16,1.0,20.0,35.0,-15.0,-0.58,-0.26,26.0,32.1,-6.1,-0.23,-0.44,Matches
Iker Benito,es ESP,"FW,DF",21-316,38,2307.0,61.0,61.0,25.6,25,83.0,14,13,19.0,3,0.97,17.0,36.0,-19.0,-0.74,-0.68,25.0,29.2,-4.1,-0.16,-0.25,Matches
Alex Pastor,es ESP,DF,24-264,25,2142.0,86.0,56.7,23.8,24,87.0,19,1,45.0,10,1.04,19.0,25.0,-6.0,-0.25,0.52,25.0,23.5,1.4,0.06,0.29,Matches
Ruben Bover,es ESP,MF,31-363,31,1814.0,59.0,48.0,20.2,24,70.0,3,7,19.0,7,1.06,13.0,24.0,-11.0,-0.55,-0.13,20.8,22.3,-1.6,-0.08,-0.02,Matches
