D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,22:00,La Liga 2,Matchweek 1,Sun,Away,W,1,0,Leganés,2.1,1.2,67,5007,Ruben Bover,4-3-3,Rafael Sánchez,Match Report,0.0
2023-08-18,19:00,La Liga 2,Matchweek 2,Fri,Home,W,3,2,Cartagena,2.4,1.8,72,2520,Ruben Bover,4-3-3,Álvaro Moreno,Match Report,0.0
2023-08-27,19:30,La Liga 2,Matchweek 3,Sun,Away,L,0,3,Amorebieta,0.8,0.7,75,1015,Ruben Bover,4-3-3,Germán Cid Camacho,Match Report,0.0
2023-09-03,14:00,La Liga 2,Matchweek 4,Sun,Home,L,0,1,Tenerife,1.0,1.6,75,2010,Ruben Bover,4-3-3,Salvador Lax,Match Report,0.0
2023-09-10,18:30,La Liga 2,Matchweek 5,Sun,Away,L,3,4,CD Mirandés,1.8,1.7,73,2818,Ruben Bover,4-3-3,Iván Caparrós,Match Report,0.0
2023-09-18,21:00,La Liga 2,Matchweek 6,Mon,Home,W,1,0,Oviedo,0.9,0.3,63,1820,Sergio Molina,4-1-4-1,Oliver De La Fuente,Match Report,0.0
2023-09-23,14:00,La Liga 2,Matchweek 7,Sat,Home,D,0,0,Sporting Gijón,0.5,0.3,65,2120,Sergio Molina,4-1-4-1,Andrés Fuentes,Match Report,0.0
2023-09-30,21:00,La Liga 2,Matchweek 8,Sat,Away,L,1,3,Albacete,1.0,1.7,75,10458,Sergio Molina,4-2-3-1,Álvaro Moreno,Match Report,0.0
2023-10-05,19:00,La Liga 2,Matchweek 9,Thu,Home,L,0,1,Zaragoza,0.1,0.3,41,2521,Ruben Bover,4-2-3-1,Dámaso Arcediano,Match Report,0.0
2023-10-09,19:00,La Liga 2,Matchweek 10,Mon,Away,L,1,2,Elche,0.4,2.0,55,15073,Nico Ratti,4-3-3,Jon González,Match Report,0.0
2023-10-15,16:15,La Liga 2,Matchweek 11,Sun,Home,W,2,0,Alcorcón,2.0,0.5,63,1830,Ruben Bover,4-3-3,Saúl Ais,Match Report,0.0
2023-10-22,21:00,La Liga 2,Matchweek 12,Sun,Away,L,0,2,Valladolid,1.7,1.1,73,14753,Ruben Bover,4-3-3,Manuel Orellana,Match Report,0.0
2023-10-28,18:30,La Liga 2,Matchweek 13,Sat,Home,W,2,0,Levante,1.7,0.6,55,1730,Ruben Bover,4-3-3,Miguel González,Match Report,0.0
2023-11-01,16:00,Copa del Rey,First round,Wed,Away,L,0,1,Atlético Astorga,0.0,0.0,50,1000,Nico Ratti,4-3-3,Álvaro Moreno,Match Report,0.0
2023-11-05,14:00,La Liga 2,Matchweek 14,Sun,Away,L,0,1,Racing Ferrol,0.8,1.2,67,5318,Ruben Bover,4-3-3,Alejandro Quintero,Match Report,0.0
2023-11-12,16:15,La Liga 2,Matchweek 15,Sun,Home,L,1,3,Eldense,1.8,1.1,79,1931,Adrià Vilanova,4-3-3,Germán Cid Camacho,Match Report,0.0
2023-11-19,18:30,La Liga 2,Matchweek 16,Sun,Away,D,0,0,Villarreal B,1.1,1.7,61,5022,Sergio Molina,3-4-1-2,José Guzmán,Match Report,0.0
2023-11-25,16:15,La Liga 2,Matchweek 17,Sat,Away,D,0,0,Burgos,0.3,1.1,63,8531,Sergio Molina,4-3-3,Iván Caparrós,Match Report,0.0
2023-12-03,14:00,La Liga 2,Matchweek 18,Sun,Home,W,1,0,Huesca,0.5,0.4,67,2120,Sergio Molina,4-3-3,Manuel Orellana,Match Report,0.0
2023-12-10,18:30,La Liga 2,Matchweek 19,Sun,Away,D,2,2,Eibar,1.6,1.8,62,5493,Sergio Molina,4-3-3,Andrés Fuentes,Match Report,0.0
2023-12-16,16:15,La Liga 2,Matchweek 20,Sat,Home,D,1,1,Espanyol,1.4,0.4,67,3020,Sergio Molina,4-3-3,Miguel Sesma,Match Report,0.0
2023-12-19,19:00,La Liga 2,Matchweek 21,Tue,Away,L,0,2,Racing Sant,0.5,3.0,64,12729,Ruben Bover,4-3-3,Saúl Ais,Match Report,0.0
2024-01-14,14:00,La Liga 2,Matchweek 22,Sun,Home,L,2,3,Leganés,2.0,1.3,68,1531,Ruben Bover,4-3-3,Raúl González,Match Report,0.0
2024-01-20,16:15,La Liga 2,Matchweek 23,Sat,Away,L,0,2,Zaragoza,0.6,0.8,60,17854,Sergio Molina,3-5-2,Germán Cid Camacho,Match Report,0.0
2024-01-28,16:15,La Liga 2,Matchweek 24,Sun,Home,L,0,1,Elche,0.7,0.7,51,2398,Nico Ratti,4-3-3,Oliver De La Fuente,Match Report,0.0
2024-02-03,20:00,La Liga 2,Matchweek 25,Sat,Away,D,0,0,Tenerife,0.5,1.0,56,14824,Sergio Molina,4-3-3,Andrés Fuentes,Match Report,0.0
2024-02-11,16:15,La Liga 2,Matchweek 26,Sun,Away,L,0,1,Alcorcón,0.6,0.3,73,3188,Nico Ratti,3-4-3,Salvador Lax,Match Report,0.0
2024-02-17,16:15,La Liga 2,Matchweek 27,Sat,Home,D,1,1,Villarreal B,0.4,1.4,57,2319,Nico Ratti,3-5-2,Adrián Cordero,Match Report,0.0
2024-03-03,14:00,La Liga 2,Matchweek 29,Sun,Home,W,2,1,Valladolid,1.2,1.0,54,2014,Ruben Bover,5-3-2,Raúl González,Match Report,0.0
2024-03-08,20:30,La Liga 2,Matchweek 30,Fri,Away,L,0,2,Huesca,0.4,2.3,49,4900,Ruben Bover,3-5-2,Miguel González,Match Report,0.0
2024-03-13,19:00,La Liga 2,Matchweek 28,Wed,Away,D,0,0,Levante,0.4,1.0,54,12015,Ruben Bover,5-4-1,Miguel Sesma,Match Report,0.0
2024-03-18,20:30,La Liga 2,Matchweek 31,Mon,Home,L,0,1,Amorebieta,1.6,0.6,68,2034,Ruben Bover,3-5-2,Iosu Galech,Match Report,0.0
2024-03-23,18:30,La Liga 2,Matchweek 32,Sat,Away,L,0,1,Cartagena,1.6,0.7,67,9555,Ruben Bover,4-3-3,Jon González,Match Report,0.0
2024-03-30,16:15,La Liga 2,Matchweek 33,Sat,Home,W,1,0,CD Mirandés,0.4,1.0,69,2004,Nico Ratti,4-2-3-1,Rafael Sánchez,Match Report,0.0
2024-04-06,16:15,La Liga 2,Matchweek 34,Sat,Away,W,2,0,Eldense,1.2,0.6,43,4300,Nico Ratti,4-2-3-1,José López,Match Report,0.0
2024-04-14,16:15,La Liga 2,Matchweek 35,Sun,Home,L,0,2,Eibar,0.6,0.6,48,2463,Nico Ratti,4-2-3-1,Andrés Fuentes,Match Report,0.0
2024-04-21,14:00,La Liga 2,Matchweek 36,Sun,Away,D,1,1,Espanyol,0.6,0.9,52,24644,Ruben Bover,4-2-3-1,Miguel González,Match Report,0.0
2024-04-26,20:30,La Liga 2,Matchweek 37,Fri,Home,D,1,1,Racing Sant,1.4,1.9,48,2065,Ruben Bover,4-2-3-1,Germán Cid Camacho,Match Report,0.0
2024-05-05,16:15,La Liga 2,Matchweek 38,Sun,Home,L,0,1,Albacete,1.1,0.3,65,2414,Ruben Bover,4-3-3,Manuel Orellana,Match Report,0.0
2024-05-11,16:15,La Liga 2,Matchweek 39,Sat,Away,L,2,5,Sporting Gijón,1.3,1.8,54,19146,Ruben Bover,5-3-2,Rafael Sánchez,Match Report,0.0
2024-05-18,14:00,La Liga 2,Matchweek 40,Sat,Home,W,1,0,Burgos,1.7,1.7,58,1210,Ruben Bover,4-3-3,Luis Milla,Match Report,0.0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Away,L,0,3,Oviedo,0.5,1.4,60,26798,Ruben Bover,4-3-3,Daniel Trujillo,Match Report,0.0
2024-06-02,16:15,La Liga 2,Matchweek 42,Sun,Home,W,1,0,Racing Ferrol,0.7,0.8,60,1120,Ruben Bover,4-3-3,Raúl González,Match Report,0.0
