Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Iván Gil,es ESP,"MF,FW",24-155,33.0,6,85,25,29.4,2.57,0.76,0.06,0.2,24.4,3,1,1,5.2,4.4,0.05,0.8,0.6,Matches
Julen Lobete,es ESP,"FW,MF",23-277,30.1,4,58,13,22.4,1.92,0.43,0.05,0.23,16.3,0,1,1,5.8,5.0,0.09,-1.8,-2.0,Matches
Diego Pampín,es ESP,DF,24-098,30.3,1,27,8,29.6,0.89,0.26,0.04,0.13,20.2,1,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Jandro Orellana,es ESP,MF,23-319,26.7,1,24,4,16.7,0.9,0.15,0.04,0.25,24.3,2,0,0,0.8,0.8,0.03,0.2,0.2,Matches
Sergio Molina,es ESP,MF,28-124,28.2,0,22,8,36.4,0.78,0.28,0.0,0.0,23.4,3,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
Alex Petxa,es ESP,DF,27-136,25.7,1,20,2,10.0,0.78,0.08,0.05,0.5,21.1,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
Nico Ratti,it ITA,GK,30-277,26.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Benito,es ESP,"FW,DF",21-316,25.6,2,33,9,27.3,1.29,0.35,0.06,0.22,16.3,0,0,0,3.0,3.0,0.09,-1.0,-1.0,Matches
Alex Pastor,es ESP,DF,24-264,23.8,1,15,4,26.7,0.63,0.17,0.07,0.25,14.2,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Ruben Bover,es ESP,MF,31-363,20.2,1,38,10,26.3,1.89,0.5,0.03,0.1,22.2,3,0,0,2.5,2.5,0.07,-1.5,-1.5,Matches
Diego González,es ESP,DF,25-045,20.1,0,5,1,20.0,0.25,0.05,0.0,0.0,20.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
José Marsà,es ESP,DF,22-109,21.8,0,7,0,0.0,0.32,0.0,0.0,0.0,26.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Aurélien Scheidler,fr FRA,FW,26-017,17.0,5,38,15,39.5,2.24,0.88,0.13,0.33,12.2,0,0,1,5.8,5.0,0.13,-0.8,0.0,Matches
Adrià Vilanova,es ESP,DF,27-131,16.8,0,4,1,25.0,0.24,0.06,0.0,0.0,9.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Daniel Martín,es ESP,GK,25-349,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Karrikaburu,es ESP,FW,21-276,14.8,3,40,10,25.0,2.7,0.68,0.05,0.2,15.5,0,1,1,4.4,3.6,0.09,-1.4,-1.6,Matches
Sergi Samper,es ESP,MF,29-153,11.5,1,6,3,50.0,0.52,0.26,0.17,0.33,16.3,0,0,0,0.3,0.3,0.06,0.7,0.7,Matches
Álex Calvo,es ESP,"FW,DF",20-122,13.4,1,34,10,29.4,2.53,0.74,0.03,0.1,18.8,0,0,0,2.5,2.5,0.07,-1.5,-1.5,Matches
Nieto,es ESP,FW,26-084,9.6,4,25,9,36.0,2.6,0.93,0.08,0.22,16.9,0,2,2,4.5,2.9,0.11,-0.5,-0.9,Matches
Diego Alende,es ESP,DF,26-301,7.6,1,5,2,40.0,0.66,0.26,0.2,0.5,17.6,1,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Martí Vilà,es ESP,DF,25-026,6.9,0,1,0,0.0,0.14,0.0,0.0,0.0,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Miguel,es ESP,DF,27-141,8.6,0,8,1,12.5,0.94,0.12,0.0,0.0,19.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Jorge Pombo,es ESP,"FW,MF",30-120,6.8,0,22,3,13.6,3.22,0.44,0.0,0.0,26.4,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
Álvaro Martín de Frías,es ESP,MF,23-158,9.8,1,34,11,32.4,3.45,1.12,0.03,0.09,22.1,2,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
Anderson Arroyo,co COL,DF,24-268,4.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Laorent Shabani,se SWE,"MF,FW",24-307,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Moreno,es ESP,"MF,FW",22-049,2.8,0,3,0,0.0,1.07,0.0,0.0,0.0,27.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Christos Almpanis,gr GRE,"FW,MF",29-229,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,42.0,33,554,149,26.9,13.19,3.55,0.05,0.19,19.7,15,5,6,44.0,39.6,0.07,-11.0,-11.6,0
Opponent Total,0,0,27.8,42.0,51,436,158,36.2,10.38,3.76,0.11,0.31,17.5,9,2,2,46.8,45.3,0.11,4.2,3.7,0
