Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Iván Gil,es ESP,"MF,FW",24-155,33.0,161,4.88,117,28,8,5,3,0,5,0.15,2,0,2,1,0,0,Matches
Julen Lobete,es ESP,"FW,MF",23-277,30.1,95,3.15,72,0,10,7,6,0,9,0.3,4,0,2,2,1,0,Matches
Diego Pampín,es ESP,DF,24-098,30.3,79,2.61,69,1,4,3,1,1,4,0.13,4,0,0,0,0,0,Matches
Jandro Orellana,es ESP,MF,23-319,26.7,60,2.25,48,1,6,2,2,1,2,0.07,1,0,0,0,1,0,Matches
Sergio Molina,es ESP,MF,28-124,28.2,66,2.34,59,3,0,0,0,4,1,0.04,0,1,0,0,0,0,Matches
Alex Petxa,es ESP,DF,27-136,25.7,60,2.33,50,3,1,0,6,0,4,0.16,4,0,0,0,0,0,Matches
Nico Ratti,it ITA,GK,30-277,26.0,5,0.19,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Iker Benito,es ESP,"FW,DF",21-316,25.6,86,3.36,67,3,8,2,6,0,4,0.16,3,0,1,0,0,0,Matches
Alex Pastor,es ESP,DF,24-264,23.8,33,1.39,29,0,1,2,0,1,3,0.13,2,0,1,0,0,0,Matches
Ruben Bover,es ESP,MF,31-363,20.2,69,3.42,50,10,3,2,3,1,3,0.15,3,0,0,0,0,0,Matches
Diego González,es ESP,DF,25-045,20.1,14,0.7,13,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
José Marsà,es ESP,DF,22-109,21.8,28,1.28,26,0,1,0,1,0,3,0.14,3,0,0,0,0,0,Matches
Aurélien Scheidler,fr FRA,FW,26-017,17.0,44,2.59,37,0,0,5,2,0,3,0.18,2,0,0,1,0,0,Matches
Adrià Vilanova,es ESP,DF,27-131,16.8,14,0.83,13,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Daniel Martín,es ESP,GK,25-349,16.0,5,0.31,5,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Jon Karrikaburu,es ESP,FW,21-276,14.8,24,1.62,12,0,3,5,4,0,1,0.07,0,0,0,0,1,0,Matches
Sergi Samper,es ESP,MF,29-153,11.5,20,1.73,19,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Álex Calvo,es ESP,"FW,DF",20-122,13.4,32,2.38,25,1,3,1,2,0,4,0.3,2,1,0,0,1,0,Matches
Nieto,es ESP,FW,26-084,9.6,31,3.21,23,0,3,2,1,2,5,0.52,4,0,0,1,0,0,Matches
Diego Alende,es ESP,DF,26-301,7.6,5,0.66,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Martí Vilà,es ESP,DF,25-026,6.9,12,1.73,10,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel,es ESP,DF,27-141,8.6,13,1.52,9,2,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jorge Pombo,es ESP,"FW,MF",30-120,6.8,18,2.64,14,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Álvaro Martín de Frías,es ESP,MF,23-158,9.8,46,4.66,33,7,2,2,2,0,6,0.61,4,1,0,0,1,0,Matches
Anderson Arroyo,co COL,DF,24-268,4.7,12,2.57,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Laorent Shabani,se SWE,"MF,FW",24-307,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo Moreno,es ESP,"MF,FW",22-049,2.8,7,2.49,5,0,1,0,1,0,1,0.36,1,0,0,0,0,0,Matches
Christos Almpanis,gr GRE,"FW,MF",29-229,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.6,42.0,1040,24.76,828,61,58,39,40,14,60,1.43,41,3,6,5,5,0,0
Opponent Total,0,0,27.8,42.0,726,17.29,506,78,46,47,31,18,84,2.0,62,6,0,6,5,5,0
