Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Nico Ratti,it ITA,GK,30-277,26.0,35,1,0,6,0,37.0,0.33,2.0,0.08,85,191,44.5,1095,172,14.2,23.2,130,27.7,30.1,313,21,6.7,30,1.15,14.1,Matches
Daniel Martín,es ESP,GK,25-349,16.0,18,1,1,2,2,13.4,0.25,-2.6,-0.16,59,140,42.1,782,93,15.2,24.2,61,34.4,33.3,159,12,7.5,34,2.13,18.8,Matches
Squad Total,0,0,25.6,42.0,53,2,1,8,2,50.4,0.31,-0.6,-0.01,144,331,43.5,1747,265,15.7,0.0,321,17.8,21.7,472,33,7.0,64,1.52,0.0,0
Opponent Total,0,0,27.8,42.0,33,5,0,0,0,38.6,0.22,5.6,0.13,247,618,40.0,1004,171,41.5,37.2,416,48.3,41.6,593,38,6.4,31,0.74,12.6,0
