Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Thomas Robinet,fr FRA,"FW,MF",26.0,31.7,1206,49,137,520,557,133,1203,28,15,53.6,10,35.7,538,2152,572,21,22,5,70,49,793,157,Matches
Peer Koopmeiners,nl NED,MF,23.0,30.8,1899,135,529,936,467,11,1899,44,23,52.3,20,45.5,621,2854,1189,18,19,2,42,21,628,38,Matches
Damian van Bruggen,nl NED,DF,27.0,27.8,1151,144,590,531,36,14,1151,3,3,100.0,0,0.0,385,1572,494,0,1,0,10,0,413,3,Matches
Nordin Bakker,nl NED,GK,25.0,28.8,1173,868,1166,7,0,0,1173,0,0,0.0,0,0.0,628,3909,2023,0,0,0,1,0,469,0,Matches
Stije Resink,nl NED,MF,20.0,28.6,1439,80,296,806,361,38,1439,47,25,53.2,18,38.3,619,3548,1374,32,33,5,48,40,666,37,Matches
Sherel Floranus,cw CUW,DF,24.0,28.0,1548,113,569,673,321,10,1548,24,12,50.0,12,50.0,523,2449,979,19,10,0,23,17,576,52,Matches
Jochem van de Kamp,nl NED,"DF,MF",19.0,21.1,921,41,191,420,314,45,921,33,22,66.7,10,30.3,380,1586,592,18,17,10,16,11,416,76,Matches
Joey Jacobs,nl NED,DF,23.0,21.8,1125,81,416,535,185,25,1125,5,2,40.0,3,60.0,411,2123,996,13,12,0,12,6,437,9,Matches
Rajiv van La Parra,nl NED,"FW,MF",32.0,20.0,829,15,80,299,472,96,829,121,48,39.7,64,52.9,530,3430,1397,55,28,34,117,53,593,171,Matches
Théo Barbet,fr FRA,DF,22.0,20.2,984,116,505,410,81,18,984,13,8,61.5,4,30.8,405,2254,1236,14,10,1,9,9,446,3,Matches
Yoann Cathline,fr FRA,"DF,FW",21.0,19.1,854,12,133,299,452,77,854,129,58,45.0,68,52.7,524,3916,1980,72,42,37,79,35,559,141,Matches
Kornelius Hansen,no NOR,FW,22.0,15.4,514,8,35,136,348,77,514,63,30,47.6,29,46.0,330,1892,891,47,19,30,57,20,384,131,Matches
Hamdi Akujobi,nl NED,"DF,FW",23.0,17.3,900,54,243,386,282,22,900,29,10,34.5,14,48.3,384,2223,990,29,24,5,32,7,416,64,Matches
Álvaro Peña,es ESP,MF,31.0,12.5,628,10,81,302,255,24,628,27,15,55.6,11,40.7,290,1371,473,13,12,1,29,17,388,47,Matches
Loïc Mbe Soh,fr FRA,DF,22.0,14.0,684,88,303,351,34,10,684,5,5,100.0,0,0.0,298,1578,782,5,3,1,6,4,307,2,Matches
Manu Royo,es ESP,DF,29.0,7.4,477,14,91,196,193,12,477,8,5,62.5,3,37.5,199,912,583,21,11,4,5,3,246,40,Matches
Yann Kitala,0,FW,25.0,5.3,174,5,11,63,102,28,174,13,4,30.8,9,69.2,95,475,219,9,6,7,14,9,134,34,Matches
Samuel Şahin-Radlinger,at AUT,GK,30.0,5.2,214,149,210,4,0,0,214,0,0,0.0,0,0.0,113,776,422,0,0,0,0,0,77,0,Matches
Lance Duijvestijn,nl NED,"MF,FW",24.0,5.0,266,6,28,116,126,18,266,14,4,28.6,10,71.4,162,856,401,8,6,2,19,4,187,38,Matches
Anthony Limbombe,be BEL,FW,29.0,2.0,84,1,13,25,46,7,84,7,4,57.1,3,42.9,49,384,181,8,4,5,7,3,65,12,Matches
Adi Nalic,ba BIH,"FW,MF",25.0,2.4,122,4,12,54,59,15,122,10,5,50.0,5,50.0,66,348,148,6,2,4,16,8,74,16,Matches
Jason Van Duiven,nl NED,"FW,MF",18.0,3.2,115,7,17,34,66,11,115,1,0,0.0,1,100.0,52,211,87,2,4,0,12,4,71,15,Matches
Milan Corryn,be BEL,"MF,FW",24.0,1.8,93,5,16,45,34,6,93,6,2,33.3,3,50.0,30,118,39,2,0,1,6,2,38,5,Matches
José Pascual Alba Seva,es ESP,FW,23.0,1.5,55,3,12,17,30,3,55,3,1,33.3,1,33.3,27,115,68,3,1,0,6,1,26,5,Matches
Christopher Mamengi,nl NED,"DF,FW",22.0,0.8,52,10,26,13,14,0,52,1,0,0.0,1,100.0,15,81,30,1,0,0,0,0,17,0,Matches
Faiz Mattoir,km COM,"FW,MF",23.0,0.6,35,1,8,12,16,1,35,4,1,25.0,3,75.0,23,168,90,3,3,0,6,4,23,6,Matches
Danny Post,nl NED,"MF,DF",34.0,0.4,23,2,7,14,2,0,23,0,0,0.0,0,0.0,17,103,47,1,0,0,0,0,18,1,Matches
Marcelencio Esajas,nl NED,"MF,FW",21.0,0.4,14,1,4,7,3,0,14,0,0,0.0,0,0.0,9,61,39,1,0,0,1,0,9,1,Matches
Jeffrey Puriel,nl NED,FW,20.0,0.3,8,0,1,1,6,2,8,1,0,0.0,1,100.0,6,32,6,1,0,1,0,2,6,1,Matches
Squad Total,0,0,24.6,34.0,17587,2022,5730,7212,4862,703,17584,639,302,47.3,303,47.4,7729,41497,18328,422,289,155,643,329,8482,1105,0
Opponent Total,0,0,25.0,34.0,21312,2435,7806,9177,4514,791,21308,663,308,46.5,294,44.3,10310,57400,29094,556,352,179,635,329,12143,1174,0
