Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Nordin Bakker,nl NED,GK,25.0,28.8,53,3,0,9,1,55.3,0.32,3.3,0.12,266,838,31.7,844,77,74.3,50.0,234,90.2,65.0,396,28,7.1,32,1.11,12.8,Matches
Samuel Şahin-Radlinger,at AUT,GK,30.0,5.2,6,0,0,0,0,6.8,0.29,0.8,0.16,42,163,25.8,150,14,80.0,49.6,43,100.0,66.3,70,3,4.3,13,2.52,16.1,Matches
Squad Total,0,0,24.6,34.0,59,3,0,9,1,62.1,0.32,4.1,0.12,308,1001,30.8,994,91,75.2,49.6,277,91.7,65.2,466,31,6.7,45,1.32,16.1,0
Opponent Total,0,0,25.0,34.0,33,3,0,3,1,33.8,0.28,1.8,0.05,301,820,36.7,1241,147,54.6,41.5,278,51.1,41.2,442,29,6.6,34,1.0,14.5,0
