D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,16:45,Eredivisie,Matchweek 1,Sun,Home,L,1,4,Twente,0.5,1.7,34,3616,Damian van Bruggen,4-3-3,Jochem Kamphuis,Match Report,0.0
2023-08-19,20:00,Eredivisie,Matchweek 2,Sat,Away,L,1,2,Fortuna Sittard,1.2,1.8,52,8893,Álvaro Peña,4-2-3-1,Jannick van der Laan,Match Report,0.0
2023-08-27,14:30,Eredivisie,Matchweek 3,Sun,Away,L,1,6,Feyenoord,1.3,4.4,37,47500,Damian van Bruggen,4-2-3-1,Bas Nijhuis,Match Report,0.0
2023-09-02,16:30,Eredivisie,Matchweek 4,Sat,Home,L,1,2,Zwolle,0.6,0.9,46,3824,Damian van Bruggen,4-2-3-1,Marc Nagtegaal,Match Report,0.0
2023-09-17,14:30,Eredivisie,Matchweek 5,Sun,Away,D,0,0,Excelsior,1.7,0.8,51,4400,Damian van Bruggen,4-4-2,Martin van den Kerkhof,Match Report,0.0
2023-09-23,20:00,Eredivisie,Matchweek 6,Sat,Home,L,0,4,PSV Eindhoven,0.4,3.6,40,4332,Damian van Bruggen,5-3-2,Alex Bos,Match Report,0.0
2023-09-30,18:45,Eredivisie,Matchweek 7,Sat,Away,W,2,0,Utrecht,2.0,1.2,47,22177,Damian van Bruggen,5-3-2,Edwin van de Graaf,Match Report,0.0
2023-10-07,18:45,Eredivisie,Matchweek 8,Sat,Home,W,1,0,RKC Waalwijk,1.9,0.6,43,4228,Damian van Bruggen,5-3-2,Jeroen Manschot,Match Report,0.0
2023-10-21,20:00,Eredivisie,Matchweek 9,Sat,Away,D,1,1,NEC Nijmegen,0.7,1.2,44,12500,Damian van Bruggen,5-3-2,Danny Makkelie,Match Report,0.0
2023-10-28,20:00,Eredivisie,Matchweek 10,Sat,Home,D,0,0,Go Ahead Eag,1.1,0.6,51,4222,Damian van Bruggen,5-3-2,Serdar Gözübüyük,Match Report,0.0
2023-11-05,16:45,Eredivisie,Matchweek 11,Sun,Away,W,2,1,Sparta R'dam,1.3,1.4,38,10132,Damian van Bruggen,5-3-2,Allard Lindhout,Match Report,0.0
2023-11-12,14:30,Eredivisie,Matchweek 12,Sun,Home,D,2,2,Ajax,2.6,2.5,37,4222,Damian van Bruggen,5-3-2,Bas Nijhuis,Match Report,0.0
2023-11-26,12:15,Eredivisie,Matchweek 13,Sun,Home,L,0,5,Heracles Almelo,1.1,3.2,62,4222,Damian van Bruggen,3-4-1-2,Jannick van der Laan,Match Report,0.0
2023-12-01,20:00,Eredivisie,Matchweek 14,Fri,Away,L,0,3,Heerenveen,0.9,3.3,48,20555,Damian van Bruggen,3-4-1-2,Richard Martens,Match Report,0.0
2023-12-09,21:00,Eredivisie,Matchweek 15,Sat,Away,L,1,4,AZ Alkmaar,0.6,1.7,39,18429,Damian van Bruggen,4-4-2,Sander van der Eijk,Match Report,0.0
2023-12-17,12:15,Eredivisie,Matchweek 16,Sun,Home,W,5,0,Vitesse,1.8,0.4,44,4222,Sherel Floranus,3-4-1-2,Danny Makkelie,Match Report,0.0
2024-01-14,12:15,Eredivisie,Matchweek 17,Sun,Away,W,1,0,Volendam,1.7,0.8,38,6738,Sherel Floranus,3-4-1-2,Ingmar Oostrom,Match Report,0.0
2024-01-24,18:45,Eredivisie,Matchweek 18,Wed,Home,D,0,0,Fortuna Sittard,0.3,0.5,48,4122,Sherel Floranus,3-4-1-2,Jeroen Manschot,Match Report,0.0
2024-01-27,18:45,Eredivisie,Matchweek 19,Sat,Away,L,0,2,PSV Eindhoven,0.3,2.5,31,34400,Sherel Floranus,4-2-3-1,Rob Dieperink,Match Report,0.0
2024-02-02,20:00,Eredivisie,Matchweek 20,Fri,Home,W,2,1,Excelsior,1.2,1.8,50,4222,Damian van Bruggen,3-5-2,Robin Hensgens,Match Report,0.0
2024-02-10,20:00,Eredivisie,Matchweek 21,Sat,Home,D,0,0,AZ Alkmaar,0.5,1.0,35,4223,Sherel Floranus,5-3-2,Alex Bos,Match Report,0.0
2024-02-17,21:00,Eredivisie,Matchweek 22,Sat,Away,W,1,0,Zwolle,0.1,1.1,38,13714,Sherel Floranus,3-1-4-2,Martijn Vos,Match Report,0.0
2024-02-25,14:30,Eredivisie,Matchweek 23,Sun,Home,L,0,2,Feyenoord,1.0,0.7,40,4223,Sherel Floranus,4-3-3,Edwin van de Graaf,Match Report,0.0
2024-03-03,20:00,Eredivisie,Matchweek 24,Sun,Away,D,2,2,Heracles Almelo,2.0,1.8,38,11381,Sherel Floranus,5-3-2,Dennis Higler,Match Report,0.0
2024-03-09,20:00,Eredivisie,Matchweek 25,Sat,Home,D,1,1,Utrecht,0.3,1.3,49,4222,Sherel Floranus,3-4-1-2,Jannick van der Laan,Match Report,0.0
2024-03-16,21:00,Eredivisie,Matchweek 26,Sat,Away,D,1,1,Vitesse,0.5,1.3,35,19043,Sherel Floranus,4-2-3-1,Erwin Blank,Match Report,0.0
2024-03-31,16:45,Eredivisie,Matchweek 27,Sun,Home,D,1,1,Volendam,1.3,1.6,51,4222,Sherel Floranus,3-4-1-2,Robin Hensgens,Match Report,0.0
2024-04-04,20:00,Eredivisie,Matchweek 28,Thu,Away,D,0,0,RKC Waalwijk,0.4,1.8,47,6713,Sherel Floranus,4-4-2,Martin van den Kerkhof,Match Report,0.0
2024-04-07,14:30,Eredivisie,Matchweek 29,Sun,Away,D,1,1,Go Ahead Eag,1.2,1.1,53,9827,Sherel Floranus,3-1-4-2,Bas Nijhuis,Match Report,0.0
2024-04-13,21:00,Eredivisie,Matchweek 30,Sat,Home,L,2,3,Sparta R'dam,1.1,1.5,48,4222,Sherel Floranus,5-3-2,Alex Bos,Match Report,0.0
2024-04-24,18:45,Eredivisie,Matchweek 31,Wed,Away,L,1,3,Twente,0.2,1.6,48,30000,Sherel Floranus,3-5-2,Ingmar Oostrom,Match Report,0.0
2024-05-03,20:00,Eredivisie,Matchweek 32,Fri,Home,D,1,1,Heerenveen,1.8,1.9,45,4222,Sherel Floranus,4-4-2,Martijn Vos,Match Report,0.0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Away,L,0,3,Ajax,0.2,1.3,42,54697,Sherel Floranus,5-3-2,Danny Makkelie,Match Report,0.0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Home,L,1,4,NEC Nijmegen,1.0,3.0,46,4222,Sherel Floranus,3-1-4-2,Edwin van de Graaf,Match Report,0.0
