Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Thomas Robinet,fr FRA,"FW,MF",26.0,33,2853.0,86.0,93.2,31.7,33,86.0,25,0,0.0,0,1.0,29.0,53.0,-24.0,-0.76,0.11,32.8,51.1,-18.3,-0.58,0.57,Matches
Peer Koopmeiners,nl NED,MF,23.0,31,2771.0,89.0,90.6,30.8,31,89.0,27,0,0.0,0,1.1,32.0,49.0,-17.0,-0.55,2.25,32.3,50.2,-17.9,-0.58,0.38,Matches
Damian van Bruggen,nl NED,DF,27.0,31,2500.0,81.0,81.7,27.8,30,83.0,20,1,1.0,1,0.97,21.0,48.0,-27.0,-0.97,-1.13,26.1,47.6,-21.5,-0.77,-0.86,Matches
Nordin Bakker,nl NED,GK,25.0,29,2596.0,90.0,84.8,28.8,29,90.0,28,0,0.0,1,1.03,28.0,53.0,-25.0,-0.87,-0.67,30.1,48.5,-18.4,-0.64,-0.14,Matches
Stije Resink,nl NED,MF,20.0,32,2578.0,81.0,84.2,28.6,28,87.0,21,4,35.0,1,1.06,28.0,40.0,-12.0,-0.42,2.2,28.6,45.4,-16.8,-0.59,0.18,Matches
Sherel Floranus,cw CUW,DF,24.0,29,2520.0,87.0,82.4,28.0,28,88.0,25,1,45.0,1,0.86,25.0,52.0,-27.0,-0.96,-1.13,26.7,47.2,-20.5,-0.73,-0.65,Matches
Jochem van de Kamp,nl NED,"DF,MF",19.0,30,1898.0,63.0,62.0,21.1,24,73.0,6,6,24.0,3,0.9,21.0,32.0,-11.0,-0.52,0.64,18.5,31.9,-13.4,-0.64,-0.05,Matches
Joey Jacobs,nl NED,DF,23.0,27,1963.0,73.0,64.2,21.8,23,81.0,15,4,24.0,6,1.0,22.0,36.0,-14.0,-0.64,0.34,22.1,34.4,-12.3,-0.56,0.15,Matches
Rajiv van La Parra,nl NED,"FW,MF",32.0,32,1799.0,56.0,58.8,20.0,20,74.0,4,12,27.0,2,1.0,19.0,30.0,-11.0,-0.55,0.52,22.0,28.3,-6.3,-0.31,0.74,Matches
Théo Barbet,fr FRA,DF,22.0,29,1818.0,63.0,59.4,20.2,19,82.0,10,10,27.0,1,0.97,20.0,32.0,-12.0,-0.59,0.42,22.5,31.2,-8.7,-0.43,0.46,Matches
