Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Álvaro Peña,es ESP,MF,31.0,12.5,379,500,75.8,6256,1797,198,233,85.0,131,161,81.4,36,64,56.3,0,0.9,1.2,-0.9,10,46,17,2,64,Matches
Loïc Mbe Soh,fr FRA,DF,22.0,14.0,409,551,74.2,7650,3066,154,191,80.6,217,262,82.8,34,80,42.5,1,0.3,0.8,0.7,4,50,2,0,48,Matches
Manu Royo,es ESP,DF,29.0,7.4,265,413,64.2,4692,1961,125,146,85.6,100,143,69.9,31,100,31.0,0,1.0,1.0,-1.0,8,20,12,9,28,Matches
Yann Kitala,0,FW,25.0,5.3,53,104,51.0,568,137,36,60,60.0,8,22,36.4,1,3,33.3,0,0.2,0.4,-0.2,5,5,1,0,6,Matches
Samuel Şahin-Radlinger,at AUT,GK,30.0,5.2,69,194,35.6,2860,2659,9,9,100.0,15,16,93.8,45,168,26.8,0,0.0,0.0,0.0,0,14,0,0,0,Matches
Lance Duijvestijn,nl NED,"MF,FW",24.0,5.0,151,203,74.4,2423,809,80,102,78.4,53,64,82.8,12,20,60.0,2,1.6,0.8,0.4,10,15,12,1,27,Matches
Anthony Limbombe,be BEL,FW,29.0,2.0,47,63,74.6,766,172,28,30,93.3,14,16,87.5,4,12,33.3,0,1.0,0.8,-1.0,2,2,1,1,1,Matches
Adi Nalic,ba BIH,"FW,MF",25.0,2.4,40,69,58.0,714,166,18,33,54.5,14,22,63.6,5,9,55.6,0,0.1,0.2,-0.1,2,1,2,0,8,Matches
Jason Van Duiven,nl NED,"FW,MF",18.0,3.2,39,78,50.0,542,140,20,41,48.8,12,20,60.0,2,4,50.0,0,0.1,0.0,-0.1,1,3,1,0,5,Matches
Milan Corryn,be BEL,"MF,FW",24.0,1.8,37,59,62.7,465,107,24,30,80.0,10,18,55.6,0,4,0.0,1,0.3,0.5,0.7,4,5,1,0,5,Matches
José Pascual Alba Seva,es ESP,FW,23.0,1.5,14,33,42.4,280,35,7,12,58.3,4,11,36.4,2,6,33.3,0,0.1,0.2,-0.1,1,0,0,0,0,Matches
Christopher Mamengi,nl NED,"DF,FW",22.0,0.8,22,28,78.6,391,137,9,11,81.8,11,12,91.7,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Faiz Mattoir,km COM,"FW,MF",23.0,0.6,17,19,89.5,254,65,7,8,87.5,9,9,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Danny Post,nl NED,"MF,DF",34.0,0.4,17,20,85.0,362,125,2,2,100.0,11,12,91.7,3,4,75.0,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Marcelencio Esajas,nl NED,"MF,FW",21.0,0.4,8,12,66.7,114,33,6,9,66.7,2,3,66.7,0,0,0.0,1,0.0,0.0,1.0,1,1,0,0,0,Matches
Jeffrey Puriel,nl NED,FW,20.0,0.3,3,5,60.0,38,9,2,2,100.0,1,2,50.0,0,0,0.0,0,0.1,0.1,-0.1,1,0,0,0,0,Matches
Squad Total,0,0,24.6,34.0,8594,13272,64.8,163206,74009,3770,4806,78.4,3330,4571,72.9,1202,2983,40.3,27,27.1,29.4,-0.1,278,870,237,59,1117,0
Opponent Total,0,0,25.0,34.0,12341,17018,72.5,232912,94873,5103,6284,81.2,5374,6574,81.7,1563,3207,48.7,47,43.8,40.8,3.2,384,957,275,63,1192,0
