Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
İlkay Gündoğan,de GER,MF,32.0,33.3,2510,2228,271,96,16,17,157,5,140,60,50,1,2163,11,29,Matches
Jules Koundé,fr FRA,DF,24.0,32.2,2757,2482,267,61,2,29,34,198,0,0,0,0,2478,8,29,Matches
Robert Lewandowski,pl POL,FW,34.0,30.6,592,569,16,2,9,5,18,1,0,0,0,0,416,7,23,Matches
João Cancelo,pt POR,DF,29.0,27.8,1852,1602,238,37,6,24,82,201,0,0,0,0,1533,12,42,Matches
Marc-André ter Stegen,de GER,GK,31.0,28.0,1036,818,216,53,0,1,0,0,0,0,0,0,927,2,2,Matches
Andreas Christensen,dk DEN,"DF,MF",27.0,22.0,1569,1514,55,41,0,5,0,5,0,0,0,0,1480,0,11,Matches
Lamine Yamal,es ESP,FW,16.0,24.5,1132,1091,36,4,6,6,87,14,18,6,4,1,903,5,22,Matches
Ronald Araújo,uy URU,DF,24.0,22.2,1641,1540,93,45,3,14,8,37,0,0,0,0,1458,8,6,Matches
Frenkie de Jong,nl NED,MF,26.0,18.2,1674,1619,51,42,12,7,25,6,1,1,0,0,1542,4,14,Matches
Pau Cubarsí,es ESP,DF,16.0,17.3,1487,1441,43,32,2,11,1,3,0,0,0,0,1360,3,6,Matches
João Félix,pt POR,FW,23.0,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13,Matches
Raphinha,br BRA,"FW,MF",26.0,15.2,693,600,88,18,6,11,82,19,50,20,19,0,522,5,16,Matches
Pedri,es ESP,"MF,FW",20.0,16.4,1189,1138,44,23,11,5,9,8,3,0,2,0,1035,7,23,Matches
Alejandro Balde,es ESP,DF,19.0,15.3,817,694,122,12,1,3,37,110,0,0,0,0,694,1,16,Matches
Fermin López,es ESP,"MF,FW",20.0,16.1,631,614,12,1,3,10,17,3,0,0,0,0,522,5,20,Matches
Iñigo Martínez,es ESP,DF,32.0,14.4,1132,1092,37,22,3,22,3,8,0,0,0,0,1001,3,4,Matches
Ferrán Torres,es ESP,FW,23.0,13.5,450,422,22,1,3,3,21,4,10,1,5,0,351,6,18,Matches
Oriol Romeu,es ESP,MF,31.0,10.4,806,793,13,12,4,7,6,1,0,0,0,0,717,0,9,Matches
Gavi,es ESP,"MF,FW",18.0,10.5,541,514,26,18,3,6,8,6,0,0,0,0,489,1,8,Matches
Iñaki Peña,es ESP,GK,24.0,10.0,297,230,67,19,0,0,0,0,0,0,0,0,259,0,0,Matches
Sergi Roberto,es ESP,"MF,DF",31.0,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10,Matches
Héctor Fort,es ESP,DF,16.0,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2,Matches
Marcos Alonso,es ESP,DF,32.0,2.8,214,171,43,10,0,3,15,27,6,2,2,0,180,0,5,Matches
Vitor Roque,br BRA,FW,18.0,3.6,67,65,1,0,0,0,2,0,0,0,0,0,49,1,6,Matches
Marc Guiu,es ESP,"FW,MF",17.0,0.8,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Abdessamad Ezzalzouli,ma MAR,"FW,MF",21.0,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1,Matches
Eric García,es ESP,DF,22.0,0.6,48,42,6,2,0,2,0,4,0,0,0,0,46,0,0,Matches
Ansu Fati,es ESP,"MF,FW",20.0,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0,Matches
Marc Casado,es ESP,MF,19.0,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Squad Total,0,0,26.0,38.0,24761,22805,1857,574,98,200,651,709,238,95,82,2,21506,99,335,0
Opponent Total,0,0,26.9,38.0,13768,12007,1644,489,47,120,574,562,148,66,61,2,10455,117,302,0
