Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
İlkay Gündoğan,de GER,MF,32.0,33.3,5,0,0,15,42,6,157,21,22,1,0,0,189,7,18,28.0,Matches
Jules Koundé,fr FRA,DF,24.0,32.2,4,0,0,22,16,2,34,25,23,0,0,0,157,71,44,61.7,Matches
Robert Lewandowski,pl POL,FW,34.0,30.6,5,0,0,23,55,24,18,9,5,1,0,0,56,51,49,51.0,Matches
João Cancelo,pt POR,DF,29.0,27.8,7,0,0,40,26,4,82,29,44,0,0,0,165,24,23,51.1,Matches
Marc-André ter Stegen,de GER,GK,31.0,28.0,3,0,0,0,1,0,0,0,0,0,0,0,55,4,0,100.0,Matches
Andreas Christensen,dk DEN,"DF,MF",27.0,22.0,4,0,0,26,10,0,0,21,14,0,0,0,107,54,22,71.1,Matches
Lamine Yamal,es ESP,FW,16.0,24.5,3,0,0,23,52,4,87,19,37,2,0,0,102,2,11,15.4,Matches
Ronald Araújo,uy URU,DF,24.0,22.2,6,0,0,25,9,0,8,12,22,0,1,0,102,60,22,73.2,Matches
Frenkie de Jong,nl NED,MF,26.0,18.2,7,0,0,19,22,1,25,14,26,0,0,0,117,23,17,57.5,Matches
Pau Cubarsí,es ESP,DF,16.0,17.3,4,0,0,15,2,0,1,12,14,0,1,0,59,28,26,51.9,Matches
João Félix,pt POR,FW,23.0,17.1,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0,Matches
Raphinha,br BRA,"FW,MF",26.0,15.2,4,1,0,17,25,7,82,13,8,1,0,0,74,9,5,64.3,Matches
Pedri,es ESP,"MF,FW",20.0,16.4,3,0,0,11,22,1,9,14,24,0,0,0,82,3,5,37.5,Matches
Alejandro Balde,es ESP,DF,19.0,15.3,1,0,0,9,18,4,37,5,11,0,0,0,67,12,13,48.0,Matches
Fermin López,es ESP,"MF,FW",20.0,16.1,2,0,0,43,17,10,17,4,21,0,0,0,70,8,23,25.8,Matches
Iñigo Martínez,es ESP,DF,32.0,14.4,5,0,0,10,11,1,3,11,7,0,0,0,69,33,27,55.0,Matches
Ferrán Torres,es ESP,FW,23.0,13.5,2,0,0,8,16,16,21,5,6,1,0,0,40,4,11,26.7,Matches
Oriol Romeu,es ESP,MF,31.0,10.4,4,0,0,15,11,0,6,10,20,0,0,0,62,14,19,42.4,Matches
Gavi,es ESP,"MF,FW",18.0,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3,Matches
Iñaki Peña,es ESP,GK,24.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,0,100.0,Matches
Sergi Roberto,es ESP,"MF,DF",31.0,9.6,4,0,0,8,7,1,9,8,10,0,0,0,44,12,11,52.2,Matches
Héctor Fort,es ESP,DF,16.0,3.5,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0,Matches
Marcos Alonso,es ESP,DF,32.0,2.8,0,0,0,7,6,0,15,4,3,0,0,0,14,2,4,33.3,Matches
Vitor Roque,br BRA,FW,18.0,3.6,4,1,1,13,11,2,2,0,2,0,0,0,8,3,6,33.3,Matches
Marc Guiu,es ESP,"FW,MF",17.0,0.8,1,0,0,1,2,1,0,0,0,0,0,0,1,1,3,25.0,Matches
Abdessamad Ezzalzouli,ma MAR,"FW,MF",21.0,0.8,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3,Matches
Eric García,es ESP,DF,22.0,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Ansu Fati,es ESP,"MF,FW",20.0,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0,Matches
Marc Casado,es ESP,MF,19.0,0.2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0.0,Matches
Squad Total,0,0,26.0,38.0,87,2,1,412,469,99,651,257,363,6,2,0,1789,453,399,53.2,0
Opponent Total,0,0,26.9,38.0,98,8,2,491,401,117,574,318,392,2,7,3,1678,399,453,46.8,0
