Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Marc-André ter Stegen,de GER,GK,31.0,28.0,27,2,0,1,0,27.7,0.25,0.7,0.03,92,167,55.1,871,115,14.4,26.3,163,25.8,30.9,334,13,3.9,31,1.11,15.6,Matches
Iñaki Peña,es ESP,GK,24.0,10.0,17,0,0,0,0,13.9,0.36,-3.1,-0.31,21,49,42.9,249,46,13.3,23.7,48,33.3,35.5,116,2,1.7,5,0.5,10.6,Matches
Squad Total,0,0,26.0,38.0,44,2,0,1,0,41.6,0.28,-2.4,-0.06,113,216,52.3,1076,161,14.7,0.0,255,22.7,27.9,450,15,3.3,36,0.95,0.0,0
Opponent Total,0,0,26.9,38.0,79,6,2,9,3,73.1,0.3,-2.9,-0.08,251,737,34.1,960,152,53.2,41.0,328,68.9,50.2,515,36,7.0,45,1.19,14.2,0
