Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Gianluigi Donnarumma,it ITA,GK,24.0,24.1,3,1,0,2,0,0,0,1,0,0,1,0,28,2,1,66.7,Matches
Kylian Mbappé,fr FRA,FW,24.0,24.0,4,0,0,19,38,20,23,2,1,2,0,0,47,0,2,0.0,Matches
Vitinha,pt POR,MF,23.0,23.6,0,0,0,17,16,1,38,23,24,0,0,0,154,4,10,28.6,Matches
Lucas Hernández,fr FRA,DF,27.0,21.2,6,0,0,23,30,1,19,27,36,1,0,0,124,23,16,59.0,Matches
Danilo Pereira,pt POR,DF,31.0,22.2,2,0,0,14,11,1,1,23,12,0,2,0,128,46,29,61.3,Matches
Warren Zaïre-Emery,fr FRA,"MF,DF",17.0,21.8,4,0,0,21,30,1,8,15,28,0,1,0,112,7,19,26.9,Matches
Manuel Ugarte Ribeiro,uy URU,MF,22.0,21.5,5,0,0,46,27,0,4,40,57,1,0,0,181,14,12,53.8,Matches
Achraf Hakimi,ma MAR,DF,24.0,21.5,3,0,0,22,26,3,79,12,19,0,1,0,142,9,12,42.9,Matches
Marquinhos,br BRA,DF,29.0,17.1,1,0,0,3,3,2,0,17,11,0,0,0,96,24,22,52.2,Matches
Lee Kang-in,kr KOR,"FW,MF",22.0,16.3,2,0,0,17,22,1,97,6,13,0,0,0,61,4,11,26.7,Matches
Bradley Barcola,fr FRA,"FW,MF",20.0,15.2,3,1,1,22,12,4,18,10,16,0,0,0,52,10,11,47.6,Matches
Milan Škriniar,sk SVK,DF,28.0,18.1,1,0,0,14,10,0,1,12,18,0,0,0,111,25,26,49.0,Matches
Ousmane Dembélé,fr FRA,"MF,FW",26.0,16.7,0,0,0,7,27,6,99,5,14,1,0,0,59,3,6,33.3,Matches
Gonçalo Ramos,pt POR,FW,22.0,15.8,1,0,0,19,22,3,3,5,15,2,0,0,44,30,23,56.6,Matches
Fabián Ruiz Peña,es ESP,MF,27.0,13.3,3,0,0,6,11,1,11,11,23,0,0,0,83,4,8,33.3,Matches
Randal Kolo Muani,fr FRA,"FW,MF",24.0,14.1,1,0,0,34,26,6,9,4,8,2,0,0,43,15,14,51.7,Matches
Marco Asensio,es ESP,"MF,FW",27.0,12.4,0,0,0,8,10,0,52,5,10,0,0,0,43,2,3,40.0,Matches
Carlos Soler,es ESP,"MF,DF",26.0,12.1,1,0,0,11,10,1,23,5,10,0,0,0,55,6,6,50.0,Matches
Lucas Beraldo,br BRA,DF,19.0,11.2,4,1,0,12,13,0,2,20,14,0,0,0,63,15,15,50.0,Matches
Nordi Mukiele,fr FRA,DF,25.0,8.8,2,0,0,14,10,1,3,14,8,0,0,0,53,26,8,76.5,Matches
Arnau Tenas,es ESP,GK,22.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,Matches
Yoram Zague,fr FRA,DF,17.0,4.1,1,0,0,5,3,0,2,4,8,0,0,0,25,0,8,0.0,Matches
Keylor Navas,cr CRC,GK,36.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,Matches
Senny Mayulu,fr FRA,"FW,MF",17.0,3.6,0,0,0,8,3,1,13,3,8,0,0,0,21,0,0,0.0,Matches
Nuno Mendes,pt POR,DF,21.0,3.0,3,0,0,6,1,0,7,4,5,0,0,0,14,6,2,75.0,Matches
Ethan Mbappé,fr FRA,"MF,DF",16.0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0,Matches
Cher Ndour,it ITA,MF,19.0,0.3,1,0,0,1,0,0,0,0,2,0,0,0,5,0,3,0.0,Matches
Hugo Ekitike,fr FRA,FW,21.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Layvin Kurzawa,fr FRA,DF,30.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,24.7,34.0,51,3,1,353,362,53,513,268,360,9,5,0,1761,275,267,50.7,0
Opponent Total,0,0,25.8,34.0,50,2,0,375,338,45,515,375,391,5,9,3,1702,267,275,49.3,0
