D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:00,Ligue 1,Matchweek 1,Sat,Home,D,0,0,Lorient,1.2,0.1,78,47000,Danilo Pereira,4-3-3,Bastien Dechepy,Match Report,0
2023-08-19,21:00,Ligue 1,Matchweek 2,Sat,Away,D,1,1,Toulouse,2.1,1.2,76,27332,Marquinhos,4-3-3,Thomas Léonard,Match Report,0
2023-08-26,21:00,Ligue 1,Matchweek 3,Sat,Home,W,3,1,Lens,1.5,0.5,66,47864,Marquinhos,4-4-2,François Letexier,Match Report,0
2023-09-03,20:45,Ligue 1,Matchweek 4,Sun,Away,W,4,1,Lyon,4.5,2.1,69,51657,Marquinhos,4-4-2,Eric Wattellier,Match Report,0
2023-09-15,21:00,Ligue 1,Matchweek 5,Fri,Home,L,2,3,Nice,1.0,1.3,69,47874,Kylian Mbappé,4-3-3,Clément Turpin,Match Report,0
2023-09-19,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,2.4,0.7,67,47379,Marquinhos,4-3-3,Jesús Gil,Match Report,0
2023-09-24,20:45,Ligue 1,Matchweek 6,Sun,Home,W,4,0,Marseille,1.9,0.7,76,47000,Marquinhos,4-4-2,Willy Delajod,Match Report,0
2023-09-30,17:00,Ligue 1,Matchweek 7,Sat,Away,D,0,0,Clermont Foot,3.0,1.0,67,10757,Marquinhos,4-4-2,Marc Bollengier,Match Report,0
2023-10-04,20:00,Champions Lg,Group stage,Wed,Away,L,1,4,eng Newcastle Utd,0.9,0.9,73,52009,Marquinhos,4-2-3-1,István Kovács,Match Report,0
2023-10-08,20:45,Ligue 1,Matchweek 8,Sun,Away,W,3,1,Rennes,3.5,1.1,58,27734,Marquinhos,4-3-3,Benoît Bastien,Match Report,0
2023-10-21,17:00,Ligue 1,Matchweek 9,Sat,Home,W,3,0,Strasbourg,2.0,0.4,76,41261,Marquinhos,4-2-2-2,Bastien Dechepy,Match Report,0
2023-10-25,21:00,Champions Lg,Group stage,Wed,Home,W,3,0,it Milan,1.3,0.6,61,45962,Marquinhos,4-3-3,Slavko Vinčič,Match Report,0
