Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Gianluigi Donnarumma,it ITA,GK,24.0,25,25,2169,24.1,20,0.83,110,89,84.5,18,6,1,10,40.0,4,3,1,0,25.0,Matches
Arnau Tenas,es ESP,GK,22.0,6,5,529,5.9,7,1.19,25,18,72.0,2,2,1,1,20.0,0,0,0,0,0.0,Matches
Keylor Navas,cr CRC,GK,36.0,4,4,360,4.0,6,1.5,12,6,58.3,2,2,0,1,25.0,1,1,0,0,0.0,Matches
Squad Total,0,0,24.7,34,34,3058,34.0,33,0.97,147,113,80.3,22,10,2,12,35.3,5,4,1,0,20.0,0
Opponent Total,0,0,25.8,34,34,3060,34.0,81,2.38,196,116,62.2,2,10,22,3,8.8,9,7,2,0,22.2,0
