D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,13:00,DFB-Pokal,Round of 64,Sun,Away,W,8,0,Rostocker FC,0.0,0.0,63,3500,Patrick Mainka,4-1-3-2,Nicolas Winter,Match Report,0.0
2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,L,0,2,Wolfsburg,1.2,2.2,52,22620,Patrick Mainka,4-1-3-2,Florian Badstübner,Match Report,0.0
2023-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,L,2,3,Hoffenheim,2.4,3.0,38,15000,Patrick Mainka,4-4-2,Robert Hartmann,Match Report,0.0
2023-09-01,20:30,Bundesliga,Matchweek 3,Fri,Away,D,2,2,Dortmund,2.1,3.4,38,81365,Patrick Mainka,4-2-3-1,Tobias Reichel,Match Report,0.0
2023-09-17,15:30,Bundesliga,Matchweek 4,Sun,Home,W,4,2,Werder Bremen,2.2,3.0,41,15000,Patrick Mainka,4-2-3-1,Patrick Ittrich,Match Report,0.0
2023-09-24,15:30,Bundesliga,Matchweek 5,Sun,Away,L,1,4,Leverkusen,0.5,3.4,29,29557,Patrick Mainka,4-2-3-1,Christian Dingert,Match Report,0.0
2023-09-30,15:30,Bundesliga,Matchweek 6,Sat,Home,W,1,0,Union Berlin,0.8,2.2,50,15000,Patrick Mainka,4-2-3-1,Sascha Stegemann,Match Report,0.0
2023-10-08,19:30,Bundesliga,Matchweek 7,Sun,Away,L,0,2,Eint Frankfurt,1.2,1.9,51,55800,Patrick Mainka,4-2-3-1,Daniel Schlager,Match Report,0.0
2023-10-22,17:30,Bundesliga,Matchweek 8,Sun,Home,L,2,5,Augsburg,1.5,2.5,59,15000,Patrick Mainka,4-1-4-1,Tobias Stieler,Match Report,0.0
2023-10-28,15:30,Bundesliga,Matchweek 9,Sat,Away,L,1,2,Gladbach,0.4,1.0,47,51541,Patrick Mainka,4-2-3-1,Robert Hartmann,Match Report,0.0
2023-10-31,20:45,DFB-Pokal,Round of 32,Tue,Away,L,1,3,Gladbach,0.0,0.0,52,41660,Patrick Mainka,4-1-3-2,Timo Gerach,Match Report,0.0
2023-11-05,17:30,Bundesliga,Matchweek 10,Sun,Home,W,2,0,Stuttgart,1.2,2.6,32,15000,Patrick Mainka,4-2-3-1,Florian Badstübner,Match Report,0.0
2023-11-11,15:30,Bundesliga,Matchweek 11,Sat,Away,L,2,4,Bayern Munich,0.9,2.0,28,75000,Patrick Mainka,4-1-4-1,Harm Osmers,Match Report,0.0
2023-11-26,15:30,Bundesliga,Matchweek 12,Sun,Home,D,0,0,Bochum,0.8,0.4,49,15000,Patrick Mainka,4-1-4-1,Felix Zwayer,Match Report,0.0
