Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Patrick Mainka,de GER,DF,28.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.24,50.0,55.0,-5.0,-0.15,0.0,39.4,61.8,-22.5,-0.66,0.0,Matches
Kevin Müller,de GER,GK,32.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.24,50.0,55.0,-5.0,-0.15,0.0,39.4,61.8,-22.5,-0.66,0.0,Matches
Tim Kleindienst,de GER,FW,27.0,33,2869.0,87.0,93.8,31.9,33,87.0,23,0,0.0,0,1.24,49.0,52.0,-3.0,-0.09,0.85,37.9,57.9,-20.0,-0.63,0.52,Matches
Eren Dinkçi,de GER,"FW,MF",21.0,33,2650.0,80.0,86.6,29.4,33,80.0,7,0,0.0,0,1.27,43.0,45.0,-2.0,-0.07,0.59,32.8,48.1,-15.3,-0.52,1.06,Matches
Jonas Föhrenbach,de GER,DF,27.0,33,2788.0,84.0,91.1,31.0,32,87.0,28,1,9.0,0,1.24,44.0,53.0,-9.0,-0.29,-1.61,34.7,55.5,-20.8,-0.67,-0.13,Matches
Jan-Niklas Beste,de GER,"FW,MF",24.0,31,2603.0,84.0,85.1,28.9,31,84.0,5,0,0.0,0,1.26,43.0,45.0,-2.0,-0.07,0.52,32.5,51.8,-19.4,-0.67,-0.06,Matches
Omar Traoré,de GER,DF,25.0,31,2472.0,80.0,80.8,27.5,29,83.0,19,2,38.0,1,1.13,42.0,46.0,-4.0,-0.15,0.01,31.2,53.9,-22.7,-0.83,-0.87,Matches
Lennard Maloney,us USA,MF,23.0,29,2284.0,79.0,74.6,25.4,27,84.0,17,2,13.0,0,1.28,35.0,44.0,-9.0,-0.35,-0.82,28.6,49.4,-20.8,-0.82,-0.63,Matches
Benedikt Gimber,de GER,DF,26.0,24,2021.0,84.0,66.0,22.5,24,84.0,18,0,0.0,5,1.42,31.0,30.0,1.0,0.04,0.56,22.9,35.0,-12.1,-0.54,0.36,Matches
Jan Schöppner,de GER,MF,24.0,26,1998.0,77.0,65.3,22.2,23,84.0,16,3,21.0,8,1.31,31.0,32.0,-1.0,-0.05,0.29,23.4,36.6,-13.2,-0.6,0.18,Matches
Marvin Pieringer,de GER,"MF,FW",23.0,31,1513.0,49.0,49.4,16.8,18,67.0,1,13,24.0,0,1.23,27.0,23.0,4.0,0.24,0.76,21.0,29.4,-8.3,-0.5,0.33,Matches
Norman Theuerkauf,de GER,"MF,DF",36.0,25,1259.0,50.0,41.1,14.0,14,74.0,4,11,20.0,8,1.4,20.0,21.0,-1.0,-0.07,0.13,16.1,28.9,-12.8,-0.92,-0.43,Matches
Adrian Beck,de GER,"MF,FW",26.0,23,974.0,42.0,31.8,10.8,11,61.0,1,12,26.0,5,1.13,16.0,20.0,-4.0,-0.37,-0.33,11.4,20.3,-9.0,-0.83,-0.24,Matches
Tim Siersleben,de GER,DF,23.0,14,910.0,65.0,29.7,10.1,10,86.0,9,4,14.0,19,1.14,13.0,23.0,-10.0,-0.99,-1.2,12.7,24.4,-11.7,-1.15,-0.7,Matches
Kevin Sessa,de GER,"MF,FW",23.0,30,1011.0,34.0,33.0,11.2,7,70.0,0,23,23.0,2,1.27,21.0,15.0,6.0,0.53,1.02,15.6,17.9,-2.3,-0.21,0.68,Matches
Nikola Dovedan,at AUT,"MF,FW",29.0,21,656.0,31.0,21.4,7.3,5,62.0,0,16,22.0,9,0.86,12.0,11.0,1.0,0.14,0.36,10.8,13.5,-2.7,-0.37,0.37,Matches
Marnon Busch,de GER,DF,28.0,16,595.0,37.0,19.4,6.6,5,67.0,2,11,23.0,5,1.0,9.0,12.0,-3.0,-0.45,-0.38,7.2,9.7,-2.5,-0.37,0.36,Matches
Denis Thomalla,de GER,"MF,FW",30.0,21,446.0,21.0,14.6,5.0,3,68.0,0,18,13.0,5,1.24,9.0,11.0,-2.0,-0.4,-0.3,7.8,11.8,-4.0,-0.81,-0.17,Matches
Florian Pick,de GER,"MF,FW",27.0,22,327.0,15.0,10.7,3.6,1,90.0,1,21,11.0,12,1.14,2.0,8.0,-6.0,-1.65,-1.68,3.7,7.8,-4.1,-1.12,-0.52,Matches
Stefan Schimmer,de GER,"MF,FW",29.0,16,153.0,10.0,5.0,1.7,0,0.0,0,16,10.0,18,0.81,2.0,3.0,-1.0,-0.59,-0.46,3.5,4.3,-0.8,-0.45,0.23,Matches
Christian Kühlwetter,de GER,MF,27.0,1,8.0,8.0,0.3,0.1,0,0.0,0,1,8.0,8,3.0,1.0,0.0,1.0,11.25,11.43,0.6,0.2,0.5,5.1,5.77,Matches
Thomas Keller,de GER,"MF,FW",23.0,2,2.0,1.0,0.1,0.0,0,0.0,0,2,1.0,4,3.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,2.24,2.91,Matches
Vitus Eicher,de GER,GK,32.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Frank Feller,de GER,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luka Janes,de GER,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
