Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Patrick Mainka,de GER,DF,28.0,34.0,1,0,0,24,16,2,0,49,49,0,1,0,183,119,84,58.6,Matches
Kevin Müller,de GER,GK,32.0,34.0,1,0,0,1,2,0,0,0,0,0,1,0,33,4,1,80.0,Matches
Tim Kleindienst,de GER,FW,27.0,31.9,6,0,0,88,13,16,19,12,12,0,0,0,100,179,117,60.5,Matches
Eren Dinkçi,de GER,"FW,MF",21.0,29.4,8,0,0,28,22,2,79,12,18,0,0,0,155,11,24,31.4,Matches
Jonas Föhrenbach,de GER,DF,27.0,31.0,2,0,0,15,17,2,73,31,24,0,0,1,148,37,22,62.7,Matches
Jan-Niklas Beste,de GER,"FW,MF",24.0,28.9,4,0,0,28,51,4,279,18,49,1,0,0,133,8,20,28.6,Matches
Omar Traoré,de GER,DF,25.0,27.5,5,0,0,30,31,1,73,40,33,0,1,0,155,15,19,44.1,Matches
Lennard Maloney,us USA,MF,23.0,25.4,1,0,0,44,15,0,4,25,26,0,2,1,132,67,49,57.8,Matches
Benedikt Gimber,de GER,DF,26.0,22.5,9,0,0,40,27,0,3,16,24,0,2,1,87,48,41,53.9,Matches
Jan Schöppner,de GER,MF,24.0,22.2,3,0,0,14,12,1,7,26,26,0,0,0,108,39,39,50.0,Matches
Marvin Pieringer,de GER,"MF,FW",23.0,16.8,5,0,0,38,30,6,7,12,12,0,0,0,80,60,56,51.7,Matches
Norman Theuerkauf,de GER,"MF,DF",36.0,14.0,3,0,0,13,16,0,22,14,16,0,1,0,77,12,10,54.5,Matches
Adrian Beck,de GER,"MF,FW",26.0,10.8,1,0,0,14,10,2,6,4,13,0,0,0,76,18,26,40.9,Matches
Tim Siersleben,de GER,DF,23.0,10.1,1,0,0,16,5,0,1,21,11,0,2,0,59,13,11,54.2,Matches
Kevin Sessa,de GER,"MF,FW",23.0,11.2,1,0,0,16,20,1,20,4,10,0,0,0,75,14,16,46.7,Matches
Nikola Dovedan,at AUT,"MF,FW",29.0,7.3,0,1,0,10,24,0,8,1,9,0,0,0,43,6,25,19.4,Matches
Marnon Busch,de GER,DF,28.0,6.6,1,0,0,9,4,0,26,10,9,0,0,0,33,8,15,34.8,Matches
Denis Thomalla,de GER,"MF,FW",30.0,5.0,0,0,0,6,2,0,2,4,6,0,0,0,29,18,16,52.9,Matches
Florian Pick,de GER,"MF,FW",27.0,3.6,2,0,0,6,7,1,32,2,4,0,0,0,29,5,5,50.0,Matches
Stefan Schimmer,de GER,"MF,FW",29.0,1.7,0,0,0,1,1,0,2,1,1,0,0,0,4,9,14,39.1,Matches
Christian Kühlwetter,de GER,MF,27.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Thomas Keller,de GER,"MF,FW",23.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,26.7,34.0,54,1,0,442,325,38,663,302,352,1,10,3,1741,690,612,53.0,0
Opponent Total,0,0,26.6,34.0,73,0,0,344,423,56,637,303,345,6,3,4,1898,612,690,47.0,0
