Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Patrick Mainka,de GER,DF,28.0,34.0,1997,267,1151,777,85,45,1997,20,10,50.0,7,35.0,1049,6518,3805,33,15,0,13,5,1098,6,Matches
Kevin Müller,de GER,GK,32.0,34.0,1574,1241,1560,14,0,0,1574,0,0,0.0,0,0.0,883,4548,2524,0,0,0,2,0,716,0,Matches
Tim Kleindienst,de GER,FW,27.0,31.9,1325,66,130,632,577,142,1323,63,19,30.2,41,65.1,629,2725,1096,40,37,16,110,56,932,178,Matches
Eren Dinkçi,de GER,"FW,MF",21.0,29.4,1187,24,182,576,468,76,1187,95,41,43.2,46,48.4,675,4819,2416,85,59,22,98,46,773,143,Matches
Jonas Föhrenbach,de GER,DF,27.0,31.0,1714,114,642,733,355,21,1714,27,8,29.6,16,59.3,777,4085,2496,44,32,2,22,11,860,69,Matches
Jan-Niklas Beste,de GER,"FW,MF",24.0,28.9,1302,24,218,456,649,56,1301,81,30,37.0,45,55.6,653,4972,2149,80,57,12,52,32,684,136,Matches
Omar Traoré,de GER,DF,25.0,27.5,1532,80,441,697,413,11,1532,49,20,40.8,26,53.1,674,4307,2303,61,40,5,37,17,754,91,Matches
Lennard Maloney,us USA,MF,23.0,25.4,1210,105,425,681,113,21,1210,8,6,75.0,2,25.0,514,2220,740,3,8,0,20,11,580,17,Matches
Benedikt Gimber,de GER,DF,26.0,22.5,1095,146,712,353,42,26,1095,11,8,72.7,1,9.1,568,3261,1456,3,1,0,13,4,588,6,Matches
Jan Schöppner,de GER,MF,24.0,22.2,944,79,302,468,180,36,944,23,11,47.8,11,47.8,351,1746,750,16,11,4,31,14,420,32,Matches
Marvin Pieringer,de GER,"MF,FW",23.0,16.8,644,28,99,325,231,64,644,28,10,35.7,13,46.4,309,1734,759,28,24,12,40,21,407,72,Matches
Norman Theuerkauf,de GER,"MF,DF",36.0,14.0,709,48,257,347,111,16,709,6,3,50.0,3,50.0,336,2206,961,15,12,2,11,5,394,17,Matches
Adrian Beck,de GER,"MF,FW",26.0,10.8,560,12,96,304,169,31,560,34,21,61.8,13,38.2,314,1759,702,17,12,0,25,18,341,43,Matches
Tim Siersleben,de GER,DF,23.0,10.1,668,59,349,309,14,6,668,2,0,0.0,2,100.0,362,2266,1424,12,4,0,7,2,452,1,Matches
Kevin Sessa,de GER,"MF,FW",23.0,11.2,600,23,124,288,197,29,600,26,12,46.2,12,46.2,307,1981,1048,29,21,6,24,6,360,48,Matches
Nikola Dovedan,at AUT,"MF,FW",29.0,7.3,311,3,46,163,109,24,311,23,8,34.8,13,56.5,185,997,453,12,11,4,25,15,198,25,Matches
Marnon Busch,de GER,DF,28.0,6.6,469,19,152,201,119,0,469,5,3,60.0,1,20.0,225,1076,570,15,9,0,2,1,249,27,Matches
Denis Thomalla,de GER,"MF,FW",30.0,5.0,237,15,55,132,52,9,237,2,2,100.0,0,0.0,129,466,177,3,2,0,1,4,149,19,Matches
Florian Pick,de GER,"MF,FW",27.0,3.6,237,5,32,80,131,13,237,26,11,42.3,13,50.0,139,929,421,12,6,4,8,7,143,34,Matches
Stefan Schimmer,de GER,"MF,FW",29.0,1.7,79,3,11,27,41,9,79,1,0,0.0,1,100.0,35,96,32,1,0,0,6,4,49,12,Matches
Christian Kühlwetter,de GER,MF,27.0,0.1,3,0,1,0,2,2,3,0,0,0.0,0,0.0,3,33,28,1,0,1,1,0,2,0,Matches
Thomas Keller,de GER,"MF,FW",23.0,0.0,8,0,2,7,0,0,8,0,0,0.0,0,0.0,3,10,3,0,0,0,1,0,3,0,Matches
Squad Total,0,0,26.7,34.0,18405,2361,6987,7570,4058,637,18402,530,223,42.1,266,50.2,9120,52754,26313,510,361,90,549,279,10152,976,0
Opponent Total,0,0,26.6,34.0,23799,2153,7281,11271,5475,906,23789,639,316,49.5,275,43.0,12897,72479,37462,702,475,178,579,326,15542,1570,0
