Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Patrick Mainka,de GER,DF,28.0,34.0,1289,1555,82.9,25821,10674,384,448,85.7,742,831,89.3,151,231,65.4,0,0.1,0.6,-0.1,3,77,2,0,122,Matches
Kevin Müller,de GER,GK,32.0,34.0,1104,1482,74.5,34968,23711,76,77,98.7,571,576,99.1,457,826,55.3,0,0.0,0.1,0.0,1,25,1,0,0,Matches
Tim Kleindienst,de GER,FW,27.0,31.9,516,874,59.0,7296,1708,295,462,63.9,147,231,63.6,30,47,63.8,3,3.3,2.0,-0.3,27,58,10,2,73,Matches
Eren Dinkçi,de GER,"FW,MF",21.0,29.4,508,819,62.0,8305,3108,257,360,71.4,181,266,68.0,46,86,53.5,5,3.7,3.7,1.3,36,65,33,15,89,Matches
Jonas Föhrenbach,de GER,DF,27.0,31.0,1046,1462,71.5,20703,9260,382,457,83.6,508,652,77.9,146,288,50.7,0,0.8,1.4,-0.8,13,74,24,13,96,Matches
Jan-Niklas Beste,de GER,"FW,MF",24.0,28.9,543,947,57.3,10762,4487,242,316,76.6,168,292,57.5,116,256,45.3,11,5.7,6.3,5.3,70,26,30,17,57,Matches
Omar Traoré,de GER,DF,25.0,27.5,881,1240,71.0,15012,6810,400,465,86.0,375,501,74.9,80,183,43.7,2,1.3,1.8,0.7,19,58,28,15,78,Matches
Lennard Maloney,us USA,MF,23.0,25.4,698,942,74.1,13838,3511,234,306,76.5,348,423,82.3,96,164,58.5,1,1.1,1.3,-0.1,8,58,6,0,62,Matches
Benedikt Gimber,de GER,DF,26.0,22.5,681,846,80.5,14351,4173,160,192,83.3,429,476,90.1,91,156,58.3,1,1.1,1.1,-0.1,3,14,0,0,25,Matches
Jan Schöppner,de GER,MF,24.0,22.2,444,668,66.5,7530,2508,214,293,73.0,176,240,73.3,40,78,51.3,2,1.5,1.4,0.5,13,40,10,0,72,Matches
Marvin Pieringer,de GER,"MF,FW",23.0,16.8,298,431,69.1,4439,992,166,227,73.1,93,132,70.5,22,33,66.7,3,2.1,1.5,0.9,14,30,10,0,41,Matches
Norman Theuerkauf,de GER,"MF,DF",36.0,14.0,462,590,78.3,9518,3473,167,196,85.2,211,253,83.4,75,112,67.0,1,0.8,1.5,0.2,13,42,7,2,46,Matches
Adrian Beck,de GER,"MF,FW",26.0,10.8,311,431,72.2,5102,1027,157,203,77.3,122,149,81.9,23,36,63.9,1,0.8,0.6,0.2,11,25,5,0,29,Matches
Tim Siersleben,de GER,DF,23.0,10.1,456,559,81.6,9924,4378,127,145,87.6,246,270,91.1,81,137,59.1,0,0.5,0.4,-0.5,3,39,0,0,48,Matches
Kevin Sessa,de GER,"MF,FW",23.0,11.2,331,450,73.6,5953,1904,133,163,81.6,138,176,78.4,42,66,63.6,0,1.3,1.7,-1.3,17,40,13,2,51,Matches
Nikola Dovedan,at AUT,"MF,FW",29.0,7.3,125,204,61.3,2162,589,60,84,71.4,50,69,72.5,10,27,37.0,1,0.6,0.8,0.4,8,12,3,0,22,Matches
Marnon Busch,de GER,DF,28.0,6.6,282,411,68.6,5437,2102,118,140,84.3,124,172,72.1,38,78,48.7,0,0.3,0.5,-0.3,5,32,9,2,34,Matches
Denis Thomalla,de GER,"MF,FW",30.0,5.0,143,191,74.9,2466,675,66,88,75.0,54,71,76.1,17,20,85.0,0,0.4,0.8,-0.4,4,9,4,1,22,Matches
Florian Pick,de GER,"MF,FW",27.0,3.6,118,183,64.5,2066,705,47,65,72.3,50,64,78.1,15,35,42.9,1,0.8,1.1,0.2,9,4,5,3,12,Matches
Stefan Schimmer,de GER,"MF,FW",29.0,1.7,22,45,48.9,290,93,11,22,50.0,7,13,53.8,1,1,100.0,1,0.9,0.8,0.1,1,1,1,1,2,Matches
Christian Kühlwetter,de GER,MF,27.0,0.1,1,2,50.0,24,11,0,1,0.0,1,1,100.0,0,0,0.0,1,0.6,0.4,0.4,1,0,0,0,0,Matches
Thomas Keller,de GER,"MF,FW",23.0,0.0,5,7,71.4,73,37,3,3,100.0,0,0,0.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Squad Total,0,0,26.7,34.0,10264,14339,71.6,206040,85936,3699,4713,78.5,4741,5858,80.9,1578,2863,55.1,34,27.5,30.0,6.5,279,730,201,73,983,0
Opponent Total,0,0,26.6,34.0,15688,19659,79.8,280276,106544,6871,7861,87.4,6867,7970,86.2,1592,2821,56.4,36,42.7,48.0,-6.7,391,1268,331,75,1587,0
