Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Iker Álvarez,ad AND,GK,22-332,32.0,43,6,1,4,2,43.8,0.3,2.8,0.09,147,385,38.2,733,179,34.5,34.3,235,56.2,46.4,510,42,8.2,19,0.59,11.4,Matches
Morro,es ESP,GK,23-284,9.0,16,3,1,4,1,17.0,0.33,2.0,0.22,33,89,37.1,209,49,28.7,30.2,50,58.0,48.6,129,8,6.2,5,0.56,11.8,Matches
Rubén Gómez,es ESP,GK,22-149,1.0,3,0,0,1,0,2.3,0.39,-0.7,-0.68,9,19,47.4,34,6,38.2,36.3,10,60.0,49.7,14,0,0.0,0,0.0,11.5,Matches
Squad Total,0,0,22.9,42.0,62,9,2,9,3,63.2,0.31,4.2,0.1,189,493,38.3,923,234,34.1,0.0,348,51.1,42.9,653,50,7.7,24,0.57,0.0,0
Opponent Total,0,0,27.9,42.0,41,5,1,5,0,44.6,0.24,3.6,0.09,246,598,41.1,1040,180,39.3,35.5,355,53.2,43.0,442,19,4.3,56,1.33,15.8,0
