Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Javier Ontiveros,es ESP,"MF,FW",26-286,32.8,2293,36,273,1094,961,113,2287,239,91,38.1,123,51.5,1411,9489,4849,157,123,54,97,55,1646,215,Matches
Álex Forés,es ESP,FW,23-070,31.5,695,16,61,285,354,129,695,26,8,30.8,17,65.4,357,1711,707,33,16,25,62,19,472,171,Matches
Carlo,es ESP,MF,23-130,32.0,2137,66,481,1334,345,29,2137,58,27,46.6,30,51.7,1217,5778,2482,43,37,5,49,27,1439,72,Matches
Iker Álvarez,ad AND,GK,22-332,32.0,1030,910,1026,4,0,0,1030,1,1,100.0,0,0.0,526,2908,1863,0,0,0,1,0,360,0,Matches
Dani Tasende,es ESP,DF,23-351,30.6,2226,131,746,979,520,25,2226,15,5,33.3,10,66.7,1041,4424,2219,39,38,4,23,10,1240,134,Matches
Pascu,es ESP,"FW,MF",21-073,27.7,977,37,109,498,386,77,977,63,28,44.4,30,47.6,560,3264,1330,41,48,12,84,46,714,107,Matches
Stefan Lekovic,rs SRB,DF,20-164,27.1,1558,206,881,651,34,19,1558,10,7,70.0,2,20.0,868,4018,2349,17,5,1,9,2,986,6,Matches
Antonio Espigare,es ESP,DF,19-290,26.0,1502,193,845,622,41,13,1502,6,6,100.0,0,0.0,858,3931,2202,10,3,1,7,2,954,6,Matches
Adrià Altimira,es ESP,"DF,MF",23-085,25.2,1576,67,480,780,340,26,1576,80,40,50.0,31,38.8,841,5672,2853,61,36,11,48,17,917,58,Matches
Rodri,es ESP,MF,21-169,20.6,1083,42,221,610,266,28,1083,33,14,42.4,18,54.5,652,3048,1453,28,28,5,32,10,746,98,Matches
Alberto Del Moral,es ESP,MF,23-337,19.3,1298,66,351,852,101,18,1298,11,6,54.5,4,36.4,666,2695,1239,9,8,1,23,5,861,25,Matches
Lanchi,es ESP,"DF,MF",22-364,19.2,1034,66,307,487,249,30,1034,38,19,50.0,14,36.8,521,2653,1391,44,21,9,25,9,572,104,Matches
Carlos Romero,es ESP,"DF,MF",22-236,19.0,1142,38,259,524,377,42,1142,55,29,52.7,22,40.0,643,3804,1897,45,37,12,29,13,736,119,Matches
Pablo Íñiguez,es ESP,DF,30-153,15.0,955,109,502,424,32,9,955,11,5,45.5,5,45.5,558,3197,2064,11,7,0,8,1,610,2,Matches
Diego Collado,es ESP,"FW,MF",23-164,15.1,569,7,86,219,279,51,569,75,34,45.3,36,48.0,393,2898,1173,49,28,12,48,27,397,93,Matches
Abraham Rando,es ESP,DF,22-352,12.3,860,84,442,381,44,4,860,5,2,40.0,2,40.0,445,2103,1107,6,6,0,6,2,539,7,Matches
Aitor Gelardo,es ESP,MF,21-361,12.3,725,41,196,456,76,3,725,11,6,54.5,5,45.5,394,2163,1119,13,18,0,10,9,439,6,Matches
Daniel Requena,es ESP,"MF,FW",20-130,15.2,941,19,184,526,249,31,941,37,18,48.6,15,40.5,498,2563,1323,24,15,6,23,14,603,45,Matches
Pau Navarro,es ESP,"DF,MF",19-057,11.1,492,63,200,249,43,11,492,6,5,83.3,1,16.7,208,766,423,0,2,0,11,3,273,3,Matches
Morro,es ESP,GK,23-284,9.0,280,244,279,1,0,0,280,0,0,0.0,0,0.0,159,683,451,0,0,0,0,0,117,0,Matches
Hugo Novoa,es ESP,"MF,FW",21-172,6.4,266,3,35,95,142,26,266,37,16,43.2,20,54.1,162,1387,657,25,17,12,28,10,181,56,Matches
Tiago Geralnik,ar ARG,"MF,FW",21-082,7.2,465,7,63,294,110,11,465,13,4,30.8,8,61.5,292,1389,518,9,12,4,12,5,339,23,Matches
Andrés Ferrari,uy URU,"FW,MF",21-170,6.9,187,5,15,80,94,37,187,17,8,47.1,7,41.2,97,611,226,8,7,6,33,13,125,36,Matches
Hugo Perez,es ESP,DF,21-188,1.8,91,15,63,27,1,0,91,0,0,0.0,0,0.0,53,305,201,0,1,0,0,0,58,0,Matches
Ilias Akhomach,ma MAR,MF,20-066,1.7,78,0,5,38,36,4,78,17,11,64.7,4,23.5,62,489,310,6,7,1,7,4,67,14,Matches
Rubén Gómez,es ESP,GK,22-149,1.0,47,43,47,0,0,0,47,0,0,0.0,0,0.0,30,100,64,0,0,0,0,0,22,0,Matches
Victor Moreno,es ESP,"FW,MF",40-172,1.7,99,1,4,47,51,6,99,15,9,60.0,4,26.7,81,555,265,9,9,2,7,4,81,26,Matches
Marcos Sánchez,es ESP,DF,20-239,0.5,37,1,7,17,14,0,37,2,0,0.0,2,100.0,15,39,8,0,0,0,1,0,20,4,Matches
Pau Cabanes,es ESP,FW,19-125,0.3,17,0,3,2,12,3,17,1,0,0.0,1,100.0,12,78,31,1,1,2,1,1,13,4,Matches
Fabio Blanco,es ESP,"MF,DF",20-124,0.2,23,0,0,8,15,5,23,2,0,0.0,2,100.0,22,134,46,1,0,3,1,3,22,5,Matches
Gerard Hernandez,es ESP,MF,19-082,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,22.9,42.0,24683,2516,8171,11584,5172,750,24677,884,399,45.1,413,46.7,13642,72855,36820,689,530,188,685,311,15549,1439,0
Opponent Total,0,0,27.9,42.0,24803,2415,8090,11435,5532,852,24792,730,342,46.8,340,46.6,13552,71781,36611,706,467,180,614,328,15845,1549,0
