Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Jan Oblak,si SVN,GK,30.0,38.0,1025,675,348,65,1,0,0,0,0,0,0,0,773,2,0,Matches
Koke,es ESP,MF,31.0,27.7,2263,2183,67,64,14,31,11,2,1,0,1,0,2037,13,19,Matches
Antoine Griezmann,fr FRA,"FW,MF",32.0,29.4,1383,1212,161,33,13,14,123,4,94,28,42,0,1062,10,32,Matches
Axel Witsel,be BEL,DF,34.0,30.9,1835,1761,70,58,0,3,4,8,0,0,0,0,1687,4,9,Matches
Marcos Llorente,es ESP,"MF,DF",28.0,28.5,1219,1135,80,1,1,3,70,79,0,0,0,0,974,4,46,Matches
Mario Hermoso,es ESP,DF,28.0,28.4,1947,1747,194,65,2,47,38,123,0,0,0,0,1676,6,25,Matches
Samuel Lino,br BRA,"DF,MF",23.0,23.1,1015,961,48,4,5,8,41,42,2,0,0,0,816,6,35,Matches
Rodrigo De Paul,ar ARG,MF,29.0,23.1,1553,1461,75,51,23,16,46,12,12,3,4,0,1291,17,23,Matches
Álvaro Morata,es ESP,FW,30.0,21.2,384,357,25,0,0,4,10,0,0,0,0,0,267,2,16,Matches
Nahuel Molina,ar ARG,DF,25.0,20.6,1304,1074,219,16,1,11,87,188,15,6,9,0,957,11,37,Matches
Stefan Savić,me MNE,DF,32.0,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7,Matches
Pablo Barrios,es ESP,MF,20.0,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10,Matches
Rodrigo Riquelme,es ESP,"DF,MF",23.0,17.0,673,612,59,14,1,4,65,30,14,7,4,0,501,2,27,Matches
Ángel Correa,ar ARG,"FW,MF",28.0,17.0,516,471,37,3,1,2,40,0,21,11,8,0,379,8,11,Matches
César Azpilicueta,es ESP,DF,33.0,15.8,1035,899,130,19,1,2,11,111,0,0,0,0,867,6,8,Matches
Saúl Ñíguez,es ESP,MF,28.0,15.3,682,662,16,11,2,3,16,3,0,0,0,0,549,4,10,Matches
José María Giménez,uy URU,DF,28.0,14.7,653,626,25,21,0,12,1,0,0,0,0,0,562,2,6,Matches
Memphis,nl NED,FW,29.0,9.9,264,238,23,4,3,4,12,2,7,2,3,0,195,3,10,Matches
Reinildo Mandava,mz MOZ,DF,29.0,8.1,414,360,53,7,0,2,6,46,0,0,0,0,353,1,6,Matches
Gabriel Paulista,br BRA,DF,32.0,4.5,274,268,5,4,0,1,0,0,0,0,0,0,240,1,0,Matches
Yannick Carrasco,be BEL,DF,29.0,2.5,88,77,10,3,0,1,8,4,3,0,2,0,65,1,2,Matches
Thomas Lemar,fr FRA,MF,27.0,1.8,84,81,3,0,1,0,6,1,2,2,0,0,71,0,0,Matches
Arthur Vermeeren,be BEL,MF,18.0,1.8,91,89,0,0,1,0,0,0,0,0,0,0,75,2,1,Matches
Çağlar Söyüncü,tr TUR,DF,27.0,1.3,81,79,2,2,0,0,0,0,0,0,0,0,71,0,0,Matches
Javi Galán,es ESP,DF,28.0,1.0,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3,Matches
Salim El Jebari,ma MAR,MF,19.0,0.1,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
Abdellah Raihani,ma MAR,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,29.2,38.0,20709,18869,1717,489,76,179,621,675,174,59,74,0,17064,123,343,0
Opponent Total,0,0,26.9,38.0,19995,18152,1806,545,29,110,764,662,194,63,75,0,16440,37,419,0
