Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jan Oblak,si SVN,GK,30.0,38.0,773,1025,75.4,20459,15035,136,136,100.0,414,419,98.8,218,463,47.1,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Koke,es ESP,MF,31.0,27.7,2037,2263,90.0,33074,10659,1066,1117,95.4,724,790,91.6,174,242,71.9,4,3.6,3.0,0.4,26,196,33,1,212,Matches
Antoine Griezmann,fr FRA,"FW,MF",32.0,29.4,1062,1383,76.8,16588,4212,589,671,87.8,313,414,75.6,99,178,55.6,6,5.6,5.8,0.4,43,86,34,2,118,Matches
Axel Witsel,be BEL,DF,34.0,30.9,1687,1835,91.9,29499,11338,710,753,94.3,834,888,93.9,111,144,77.1,0,0.3,0.2,-0.3,3,72,0,0,89,Matches
Marcos Llorente,es ESP,"MF,DF",28.0,28.5,974,1219,79.9,13597,3643,592,654,90.5,299,371,80.6,37,73,50.7,4,5.6,4.5,-1.6,26,60,36,11,106,Matches
Mario Hermoso,es ESP,DF,28.0,28.4,1676,1947,86.1,29197,10370,828,879,94.2,659,737,89.4,156,260,60.0,1,0.8,1.1,0.2,17,162,18,6,177,Matches
Samuel Lino,br BRA,"DF,MF",23.0,23.1,816,1015,80.4,11390,2608,516,582,88.7,230,279,82.4,39,66,59.1,5,4.7,3.5,0.3,34,36,38,3,84,Matches
Rodrigo De Paul,ar ARG,MF,29.0,23.1,1291,1553,83.1,21996,6879,635,688,92.3,463,548,84.5,148,218,67.9,5,5.0,6.2,0.0,39,146,63,7,202,Matches
Álvaro Morata,es ESP,FW,30.0,21.2,267,384,69.5,3734,699,163,213,76.5,67,92,72.8,19,30,63.3,3,1.7,1.6,1.3,15,17,7,2,20,Matches
Nahuel Molina,ar ARG,DF,25.0,20.6,957,1304,73.4,14695,5346,571,641,89.1,292,415,70.4,66,159,41.5,3,2.9,2.2,0.1,19,48,30,12,68,Matches
Stefan Savić,me MNE,DF,32.0,18.1,820,989,82.9,14666,5999,335,364,92.0,402,443,90.7,68,141,48.2,0,0.1,0.6,-0.1,1,59,7,2,66,Matches
Pablo Barrios,es ESP,MF,20.0,17.3,728,873,83.4,11531,3536,381,431,88.4,286,327,87.5,46,71,64.8,1,1.9,1.0,-0.9,16,75,16,0,98,Matches
Rodrigo Riquelme,es ESP,"DF,MF",23.0,17.0,501,673,74.4,6902,2141,317,367,86.4,134,179,74.9,26,59,44.1,5,3.1,3.7,1.9,28,25,30,8,53,Matches
Ángel Correa,ar ARG,"FW,MF",28.0,17.0,379,516,73.4,4856,1162,249,301,82.7,85,110,77.3,18,46,39.1,2,3.6,3.8,-1.6,32,29,23,2,61,Matches
César Azpilicueta,es ESP,DF,33.0,15.8,867,1035,83.8,13049,5238,490,522,93.9,300,353,85.0,51,111,45.9,2,2.4,1.9,-0.4,15,74,15,2,77,Matches
Saúl Ñíguez,es ESP,MF,28.0,15.3,549,682,80.5,7691,1721,338,383,88.3,164,199,82.4,24,48,50.0,4,3.2,2.1,0.8,14,44,9,5,34,Matches
José María Giménez,uy URU,DF,28.0,14.7,562,653,86.1,11718,4822,169,188,89.9,308,333,92.5,80,116,69.0,0,0.1,0.1,-0.1,2,27,0,0,26,Matches
Memphis,nl NED,FW,29.0,9.9,195,264,73.9,2877,727,121,149,81.2,49,60,81.7,16,25,64.0,1,1.8,1.6,-0.8,13,20,9,2,27,Matches
Reinildo Mandava,mz MOZ,DF,29.0,8.1,353,414,85.3,5330,2062,190,210,90.5,140,157,89.2,15,29,51.7,1,0.6,0.5,0.4,5,21,3,1,36,Matches
