Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jan Oblak,si SVN,GK,30.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,2.0,70.0,43.0,27.0,0.71,0.0,62.4,39.5,23.0,0.6,0.0,Matches
Koke,es ESP,MF,31.0,35,2493.0,71.0,72.9,27.7,32,76.0,18,3,23.0,0,2.06,51.0,33.0,18.0,0.65,-0.22,48.0,30.3,17.7,0.64,0.13,Matches
Antoine Griezmann,fr FRA,"FW,MF",32.0,33,2644.0,80.0,77.3,29.4,31,83.0,19,2,39.0,1,2.0,52.0,33.0,19.0,0.65,-0.28,48.2,33.6,14.6,0.5,-0.47,Matches
Axel Witsel,be BEL,DF,34.0,35,2783.0,80.0,81.4,30.9,30,87.0,27,5,32.0,1,2.09,52.0,31.0,21.0,0.68,-0.17,47.6,34.0,13.6,0.44,-0.89,Matches
Marcos Llorente,es ESP,"MF,DF",28.0,37,2565.0,69.0,75.0,28.5,29,79.0,17,8,34.0,0,2.05,50.0,33.0,17.0,0.6,-0.46,43.3,30.3,13.1,0.46,-0.59,Matches
Mario Hermoso,es ESP,DF,28.0,31,2557.0,82.0,74.8,28.4,29,87.0,26,2,16.0,4,1.94,55.0,34.0,21.0,0.74,0.11,47.4,32.5,14.9,0.52,-0.32,Matches
Samuel Lino,br BRA,"DF,MF",23.0,34,2080.0,61.0,60.8,23.1,25,72.0,6,9,31.0,2,2.06,46.0,21.0,25.0,1.08,0.95,38.5,21.9,16.6,0.72,0.29,Matches
Rodrigo De Paul,ar ARG,MF,29.0,34,2075.0,61.0,60.7,23.1,25,71.0,5,9,32.0,0,1.97,41.0,26.0,15.0,0.65,-0.15,37.0,25.0,12.0,0.52,-0.21,Matches
Álvaro Morata,es ESP,FW,30.0,32,1904.0,60.0,55.7,21.2,21,74.0,5,11,32.0,2,1.91,40.0,25.0,15.0,0.71,0.0,34.1,25.1,9.0,0.42,-0.41,Matches
Nahuel Molina,ar ARG,DF,25.0,30,1852.0,62.0,54.2,20.6,19,76.0,8,11,38.0,2,1.9,39.0,21.0,18.0,0.87,0.36,34.4,21.0,13.4,0.65,0.11,Matches
Stefan Savić,me MNE,DF,32.0,23,1630.0,71.0,47.7,18.1,19,82.0,15,4,16.0,9,2.0,35.0,21.0,14.0,0.77,0.12,31.1,17.6,13.4,0.74,0.26,Matches
Pablo Barrios,es ESP,MF,20.0,24,1555.0,65.0,45.5,17.3,17,77.0,8,7,35.0,0,2.13,32.0,17.0,15.0,0.87,0.29,29.0,12.7,16.3,0.95,0.62,Matches
Rodrigo Riquelme,es ESP,"DF,MF",23.0,34,1528.0,45.0,44.7,17.0,17,64.0,4,17,26.0,4,1.97,27.0,26.0,1.0,0.06,-1.18,26.1,19.6,6.4,0.38,-0.41,Matches
Ángel Correa,ar ARG,"FW,MF",28.0,32,1528.0,48.0,44.7,17.0,14,73.0,4,18,28.0,3,1.94,36.0,19.0,17.0,1.0,0.53,29.9,14.0,15.9,0.93,0.6,Matches
César Azpilicueta,es ESP,DF,33.0,25,1423.0,57.0,41.6,15.8,14,81.0,6,11,26.0,4,2.12,24.0,16.0,8.0,0.51,-0.35,24.3,15.1,9.2,0.58,-0.04,Matches
Saúl Ñíguez,es ESP,MF,28.0,34,1374.0,40.0,40.2,15.3,14,68.0,5,20,21.0,3,2.06,31.0,16.0,15.0,0.98,0.45,25.6,18.2,7.3,0.48,-0.21,Matches
José María Giménez,uy URU,DF,28.0,22,1326.0,60.0,38.8,14.7,14,82.0,10,8,22.0,2,2.18,31.0,15.0,16.0,1.09,0.61,25.4,13.9,11.5,0.78,0.29,Matches
Memphis,nl NED,FW,29.0,23,893.0,39.0,26.1,9.9,9,61.0,1,14,25.0,3,1.74,16.0,14.0,2.0,0.2,-0.69,15.7,9.6,6.1,0.61,0.01,Matches
Reinildo Mandava,mz MOZ,DF,29.0,16,731.0,46.0,21.4,8.1,7,84.0,6,9,16.0,8,2.13,17.0,11.0,6.0,0.74,0.04,14.4,6.3,8.1,1.0,0.5,Matches
Gabriel Paulista,br BRA,DF,32.0,5,405.0,81.0,11.8,4.5,5,81.0,4,0,0.0,9,0.8,4.0,7.0,-3.0,-0.67,-1.56,7.9,3.6,4.2,0.94,0.38,Matches
Yannick Carrasco,be BEL,DF,29.0,3,221.0,74.0,6.5,2.5,3,74.0,1,0,0.0,0,2.33,6.0,1.0,5.0,2.04,1.42,5.1,2.0,3.1,1.26,0.7,Matches
Thomas Lemar,fr FRA,MF,27.0,3,164.0,55.0,4.8,1.8,3,55.0,0,0,0.0,2,1.33,1.0,2.0,-1.0,-0.55,-1.32,1.5,1.9,-0.4,-0.2,-0.84,Matches
Arthur Vermeeren,be BEL,MF,18.0,5,162.0,32.0,4.7,1.8,2,51.0,0,3,20.0,13,1.8,3.0,2.0,1.0,0.56,-0.16,2.8,1.3,1.5,0.83,0.23,Matches
Çağlar Söyüncü,tr TUR,DF,27.0,6,114.0,19.0,3.3,1.3,1,45.0,0,5,14.0,8,2.5,5.0,1.0,4.0,3.16,2.53,1.9,2.7,-0.8,-0.62,-1.26,Matches
Javi Galán,es ESP,DF,28.0,5,88.0,18.0,2.6,1.0,0,0.0,0,5,18.0,15,1.8,2.0,1.0,1.0,1.02,0.32,2.3,0.3,1.9,1.94,1.37,Matches
Salim El Jebari,ma MAR,MF,19.0,1,13.0,13.0,0.4,0.1,0,0.0,0,1,13.0,7,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,-0.21,-0.82,Matches
Abdellah Raihani,ma MAR,FW,19.0,1,10.0,10.0,0.3,0.1,0,0.0,0,1,10.0,0,0.0,0.0,1.0,-1.0,-9.0,-9.74,0.1,0.0,0.1,0.61,0.01,Matches
Rayane Belaid,es ESP,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Félix,pt POR,"FW,MF",23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aitor Gismera,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Gomis,es ESP,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivo Grbić,hr CRO,GK,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ilias Kostis,gr GRE,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Mestre,es ESP,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Horaţiu Moldovan,ro ROU,GK,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Moreno,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrian Niño,es ESP,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,29.2,38,3420.0,90.0,100.0,38.0,418,78.0,233,183,26.0,198,2.0,70.0,43.0,27.0,0.71,0.0,62.4,39.5,23.0,0.6,0.0,0
Opponent Total,0,0,26.9,38,3420.0,90.0,100.0,38.0,418,78.0,242,174,20.0,235,0.89,43.0,70.0,-27.0,-0.71,0.0,39.5,62.4,-23.0,-0.6,0.0,0
