Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Jan Oblak,si SVN,GK,30.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Koke,es ESP,MF,31.0,27.7,0,10,2,20.0,0.36,0.07,0.0,0.0,21.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Antoine Griezmann,fr FRA,"FW,MF",32.0,29.4,16,75,29,38.7,2.55,0.99,0.16,0.41,17.3,3,4,4,12.3,9.3,0.12,3.7,2.7,Matches
Axel Witsel,be BEL,DF,34.0,30.9,2,7,3,42.9,0.23,0.1,0.29,0.67,8.0,0,0,0,1.0,1.0,0.14,1.0,1.0,Matches
Marcos Llorente,es ESP,"MF,DF",28.0,28.5,6,30,19,63.3,1.05,0.67,0.2,0.32,15.4,0,0,0,4.1,4.1,0.14,1.9,1.9,Matches
Mario Hermoso,es ESP,DF,28.0,28.4,0,17,4,23.5,0.6,0.14,0.0,0.0,15.0,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
Samuel Lino,br BRA,"DF,MF",23.0,23.1,4,54,21,38.9,2.34,0.91,0.07,0.19,16.6,0,0,0,5.6,5.6,0.1,-1.6,-1.6,Matches
Rodrigo De Paul,ar ARG,MF,29.0,23.1,3,30,12,40.0,1.3,0.52,0.1,0.25,19.8,1,0,0,1.8,1.8,0.06,1.2,1.2,Matches
Álvaro Morata,es ESP,FW,30.0,21.2,15,66,33,50.0,3.12,1.56,0.23,0.45,11.4,0,0,1,13.8,12.9,0.2,1.2,2.1,Matches
Nahuel Molina,ar ARG,DF,25.0,20.6,2,12,4,33.3,0.58,0.19,0.17,0.5,17.4,1,0,0,1.3,1.3,0.11,0.7,0.7,Matches
Stefan Savić,me MNE,DF,32.0,18.1,0,5,1,20.0,0.28,0.06,0.0,0.0,11.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Pablo Barrios,es ESP,MF,20.0,17.3,0,17,7,41.2,0.98,0.41,0.0,0.0,21.8,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Rodrigo Riquelme,es ESP,"DF,MF",23.0,17.0,3,37,16,43.2,2.18,0.94,0.08,0.19,18.0,0,0,0,2.7,2.7,0.07,0.3,0.3,Matches
Ángel Correa,ar ARG,"FW,MF",28.0,17.0,9,42,19,45.2,2.47,1.12,0.19,0.42,17.0,1,1,1,7.9,7.1,0.17,1.1,0.9,Matches
César Azpilicueta,es ESP,DF,33.0,15.8,0,2,2,100.0,0.13,0.13,0.0,0.0,20.3,0,0,0,0.6,0.6,0.32,-0.6,-0.6,Matches
Saúl Ñíguez,es ESP,MF,28.0,15.3,1,16,4,25.0,1.05,0.26,0.06,0.25,14.5,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
José María Giménez,uy URU,DF,28.0,14.7,0,7,1,14.3,0.48,0.07,0.0,0.0,12.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Memphis,nl NED,FW,29.0,9.9,5,38,15,39.5,3.83,1.51,0.13,0.33,17.5,3,0,0,5.8,5.8,0.15,-0.8,-0.8,Matches
Reinildo Mandava,mz MOZ,DF,29.0,8.1,2,5,3,60.0,0.62,0.37,0.4,0.67,10.4,0,0,0,0.9,0.9,0.17,1.1,1.1,Matches
Gabriel Paulista,br BRA,DF,32.0,4.5,0,1,1,100.0,0.22,0.22,0.0,0.0,4.7,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
Yannick Carrasco,be BEL,DF,29.0,2.5,0,2,1,50.0,0.81,0.41,0.0,0.0,21.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Thomas Lemar,fr FRA,MF,27.0,1.8,0,2,0,0.0,1.1,0.0,0.0,0.0,23.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Arthur Vermeeren,be BEL,MF,18.0,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Çağlar Söyüncü,tr TUR,DF,27.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Javi Galán,es ESP,DF,28.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Salim El Jebari,ma MAR,MF,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Abdellah Raihani,ma MAR,FW,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,29.2,38.0,68,475,197,41.5,12.5,5.18,0.13,0.32,16.2,9,5,6,62.4,57.9,0.12,5.6,5.1,0
Opponent Total,0,0,26.9,38.0,43,451,143,31.7,11.87,3.76,0.09,0.29,17.9,9,1,2,39.5,37.9,0.09,3.5,4.1,0
