Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Jan Oblak,si SVN,GK,30.0,38.0,43,1,0,3,0,39.8,0.28,-3.2,-0.08,114,336,33.9,740,180,27.6,31.5,283,46.6,38.7,579,36,6.2,22,0.58,11.8,Matches
Squad Total,0,0,29.2,38.0,43,1,0,3,0,39.8,0.28,-3.2,-0.08,114,336,33.9,725,180,27.2,0.0,298,46.6,39.0,579,36,6.2,22,0.58,0.0,0
Opponent Total,0,0,26.9,38.0,70,5,0,4,2,65.7,0.3,-2.3,-0.06,194,535,36.3,1020,160,38.5,36.1,297,47.8,40.8,476,34,7.1,42,1.11,14.0,0
