Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Éderson,br BRA,MF,24.0,31.9,1390,1662,83.6,25167,8622,549,632,86.9,685,756,90.6,130,191,68.1,1,1.4,2.3,-0.4,18,180,40,5,214,Matches
Berat Djimsiti,al ALB,DF,30.0,31.5,1454,1661,87.5,27563,8404,488,555,87.9,808,870,92.9,136,187,72.7,1,0.7,0.5,0.3,7,40,5,1,79,Matches
Giorgio Scalvini,it ITA,DF,19.0,28.3,1272,1564,81.3,20712,7854,646,721,89.6,533,622,85.7,73,157,46.5,3,1.1,1.5,1.9,11,89,14,2,116,Matches
Teun Koopmeiners,nl NED,MF,25.0,29.2,1092,1419,77.0,18824,6491,505,590,85.6,442,531,83.2,107,201,53.2,5,5.9,5.4,-0.9,60,126,45,17,169,Matches
Marten de Roon,nl NED,"MF,DF",32.0,28.9,1446,1712,84.5,26689,8394,564,630,89.5,690,779,88.6,159,239,66.5,5,1.2,1.2,3.8,23,147,20,3,178,Matches
Matteo Ruggeri,it ITA,DF,21.0,27.2,1250,1562,80.0,19172,6806,697,780,89.4,462,560,82.5,68,148,45.9,4,1.8,2.1,2.2,24,86,31,23,142,Matches
Marco Carnesecchi,it ITA,GK,23.0,26.9,619,879,70.4,18321,13014,73,75,97.3,320,330,97.0,225,467,48.2,0,0.0,0.0,0.0,0,11,0,0,0,Matches
Sead Kolašinac,ba BIH,DF,30.0,24.2,1077,1278,84.3,16702,6039,583,638,91.4,433,494,87.7,41,86,47.7,0,1.1,0.6,-1.1,8,79,7,2,94,Matches
Charles De Ketelaere,be BEL,"FW,MF",22.0,22.5,565,782,72.3,8690,2346,302,384,78.6,211,273,77.3,31,58,53.4,8,6.1,4.1,1.9,49,44,42,7,126,Matches
Mario Pašalić,hr CRO,MF,28.0,22.8,988,1145,86.3,17661,5285,419,469,89.3,464,513,90.4,90,120,75.0,6,4.1,3.3,1.9,31,104,24,0,129,Matches
Davide Zappacosta,it ITA,DF,31.0,20.7,881,1049,84.0,13132,4003,526,576,91.3,288,341,84.5,50,77,64.9,1,1.4,1.7,-0.4,17,46,29,14,78,Matches
Ademola Lookman,ng NGA,"FW,MF",25.0,21.0,635,838,75.8,9115,2499,376,441,85.3,201,247,81.4,29,74,39.2,7,5.2,4.8,1.8,50,46,32,2,97,Matches
Gianluca Scamacca,it ITA,FW,24.0,16.1,293,434,67.5,5369,1076,137,202,67.8,99,136,72.8,42,52,80.8,6,3.9,1.5,2.1,33,30,14,1,41,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",27.0,13.1,454,622,73.0,7677,2316,212,250,84.8,179,216,82.9,44,106,41.5,5,4.1,4.5,0.9,45,41,29,9,75,Matches
Emil Holm,se SWE,DF,23.0,10.5,304,457,66.5,4675,1618,171,214,79.9,107,153,69.9,21,55,38.2,1,0.8,1.0,0.2,4,18,8,6,27,Matches
Juan Musso,ar ARG,GK,29.0,11.0,278,371,74.9,7215,4905,55,55,100.0,148,150,98.7,74,163,45.4,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Hans Hateboer,nl NED,DF,29.0,12.4,514,616,83.4,7813,2447,303,324,93.5,174,210,82.9,27,47,57.4,1,2.0,1.2,-1.0,22,27,17,13,42,Matches
Rafael Tolói,it ITA,DF,32.0,10.7,442,537,82.3,7801,2968,194,211,91.9,210,238,88.2,32,73,43.8,0,0.1,0.2,-0.1,2,48,4,1,53,Matches
Isak Hien,se SWE,DF,24.0,10.4,417,472,88.3,8718,2621,102,124,82.3,268,283,94.7,44,56,78.6,1,0.1,0.1,0.9,1,14,0,0,24,Matches
El Bilal Touré,ml MLI,FW,21.0,4.4,92,126,73.0,1229,181,58,75,77.3,25,29,86.2,2,4,50.0,0,0.8,0.6,-0.8,7,2,5,0,11,Matches
Mitchel Bakker,nl NED,DF,23.0,4.2,167,212,78.8,2347,433,105,117,89.7,51,62,82.3,6,16,37.5,0,0.1,0.1,-0.1,3,9,0,0,10,Matches
Luis Muriel,co COL,"FW,MF",32.0,4.5,170,241,70.5,2821,831,93,117,79.5,56,75,74.7,18,34,52.9,1,1.7,1.4,-0.7,15,17,11,5,24,Matches
Duván Zapata,co COL,FW,32.0,1.2,36,50,72.0,393,32,26,29,89.7,7,12,58.3,0,1,0.0,0,0.1,0.1,-0.1,2,0,1,0,3,Matches
Giovanni Bonfanti,it ITA,DF,20.0,1.0,46,57,80.7,797,245,17,19,89.5,25,28,89.3,3,6,50.0,0,0.0,0.0,0.0,0,1,1,1,1,Matches
Nadir Zortea,it ITA,DF,24.0,1.7,69,92,75.0,1150,484,35,39,89.7,25,30,83.3,8,14,57.1,0,0.3,0.2,-0.3,3,5,2,2,10,Matches
Michel Ndary Adopo,fr FRA,MF,23.0,1.2,74,89,83.1,1138,292,35,43,81.4,33,37,89.2,2,2,100.0,1,0.1,0.2,0.9,2,8,0,0,9,Matches
José Luis Palomino,ar ARG,DF,33.0,0.3,25,32,78.1,513,194,8,10,80.0,12,14,85.7,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Francesco Rossi,it ITA,GK,32.0,0.1,1,2,50.0,14,13,1,1,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Leonardo Mendicino,it ITA,MF,17.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.3,38.0,16051,19961,80.4,281418,100413,7280,8321,87.5,6956,7989,87.1,1466,2642,55.5,57,43.9,38.8,13.1,437,1223,381,114,1754,0
Opponent Total,0,0,26.4,38.0,15167,19162,79.2,266542,98033,6856,7718,88.8,6412,7447,86.1,1494,2927,51.0,32,28.5,24.2,3.5,322,1021,221,63,1174,0
