Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Éderson,br BRA,MF,24.0,31.9,2027,80,508,1159,385,41,2027,42,22,52.4,18,42.9,1198,5502,2448,32,26,7,33,36,1373,50,Matches
Berat Djimsiti,al ALB,DF,30.0,31.5,1962,217,1054,823,96,26,1962,2,1,50.0,1,50.0,953,4836,2044,6,10,0,7,3,1167,10,Matches
Giorgio Scalvini,it ITA,DF,19.0,28.3,1864,129,790,879,209,41,1864,19,15,78.9,4,21.1,951,4341,2433,30,22,6,22,12,1174,33,Matches
Teun Koopmeiners,nl NED,MF,25.0,29.2,1742,52,266,838,659,85,1740,50,19,38.0,29,58.0,942,5359,2942,79,54,21,60,43,1224,190,Matches
Marten de Roon,nl NED,"MF,DF",32.0,28.9,1981,99,589,1110,294,4,1981,9,3,33.3,5,55.6,1040,4998,2569,28,22,0,19,8,1307,22,Matches
Matteo Ruggeri,it ITA,DF,21.0,27.2,1799,57,488,787,539,25,1799,41,21,51.2,16,39.0,862,4276,2186,55,40,5,29,10,1116,132,Matches
Marco Carnesecchi,it ITA,GK,23.0,26.9,955,861,954,1,0,0,955,0,0,0.0,0,0.0,484,2512,1389,0,0,0,1,0,424,0,Matches
Sead Kolašinac,ba BIH,DF,30.0,24.2,1472,75,607,716,161,27,1472,9,7,77.8,0,0.0,749,3441,1917,32,24,5,19,9,926,30,Matches
Charles De Ketelaere,be BEL,"FW,MF",22.0,22.5,1098,10,60,442,612,133,1097,88,40,45.5,35,39.8,669,4241,2121,88,51,41,83,54,835,219,Matches
Mario Pašalić,hr CRO,MF,28.0,22.8,1350,55,298,752,310,57,1348,25,12,48.0,12,48.0,746,4254,2064,48,34,4,34,13,978,74,Matches
Davide Zappacosta,it ITA,DF,31.0,20.7,1248,30,271,489,501,46,1248,42,17,40.5,23,54.8,680,3910,2001,67,33,14,27,15,820,132,Matches
Ademola Lookman,ng NGA,"FW,MF",25.0,21.0,1109,2,54,458,607,129,1109,87,39,44.8,37,42.5,699,4257,1972,72,42,35,66,42,866,222,Matches
Gianluca Scamacca,it ITA,FW,24.0,16.1,655,15,35,283,340,93,655,31,15,48.4,11,35.5,448,2109,629,22,21,5,72,48,565,167,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",27.0,13.1,785,4,62,323,407,52,785,49,17,34.7,27,55.1,490,2993,1421,41,35,10,37,15,601,122,Matches
Emil Holm,se SWE,DF,23.0,10.5,635,33,161,249,233,43,635,32,18,56.3,12,37.5,290,2133,1000,28,20,5,35,18,358,80,Matches
Juan Musso,ar ARG,GK,29.0,11.0,396,331,392,5,0,0,396,0,0,0.0,0,0.0,248,1433,921,0,0,0,2,0,192,0,Matches
Hans Hateboer,nl NED,DF,29.0,12.4,714,32,174,297,245,22,714,11,6,54.5,4,36.4,352,1548,764,19,19,3,8,4,468,71,Matches
Rafael Tolói,it ITA,DF,32.0,10.7,630,42,249,306,77,4,630,8,4,50.0,4,50.0,339,1370,739,8,13,0,5,4,386,10,Matches
Isak Hien,se SWE,DF,24.0,10.4,572,71,305,256,17,8,572,5,3,60.0,2,40.0,256,997,442,0,1,1,6,2,297,0,Matches
El Bilal Touré,ml MLI,FW,21.0,4.4,179,2,6,56,117,21,179,14,3,21.4,9,64.3,128,1009,417,16,15,2,18,16,160,39,Matches
Mitchel Bakker,nl NED,DF,23.0,4.2,255,6,70,116,77,10,255,12,7,58.3,4,33.3,139,807,457,12,8,2,10,3,151,20,Matches
Luis Muriel,co COL,"FW,MF",32.0,4.5,313,1,6,129,180,25,313,22,7,31.8,9,40.9,203,1292,645,19,16,5,14,18,254,57,Matches
Duván Zapata,co COL,FW,32.0,1.2,65,1,3,27,35,10,65,3,2,66.7,1,33.3,47,206,70,3,1,2,5,0,50,13,Matches
Giovanni Bonfanti,it ITA,DF,20.0,1.0,67,4,27,34,6,1,67,1,1,100.0,0,0.0,28,112,60,0,0,0,1,0,42,2,Matches
Nadir Zortea,it ITA,DF,24.0,1.7,119,1,20,51,50,5,119,14,5,35.7,7,50.0,73,448,246,7,9,1,2,2,81,22,Matches
Michel Ndary Adopo,fr FRA,MF,23.0,1.2,99,4,14,58,29,4,99,2,2,100.0,0,0.0,57,332,151,3,3,1,6,2,78,16,Matches
José Luis Palomino,ar ARG,DF,33.0,0.3,43,6,29,14,0,0,43,0,0,0.0,0,0.0,21,88,51,0,0,0,0,0,22,0,Matches
Francesco Rossi,it ITA,GK,32.0,0.1,2,2,2,0,0,0,2,0,0,0.0,0,0.0,1,12,12,0,0,0,0,0,0,0,Matches
Leonardo Mendicino,it ITA,MF,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.3,38.0,24136,2222,7494,10658,6186,912,24131,618,286,46.3,270,43.7,13093,68816,34111,715,519,175,621,377,15915,1733,0
Opponent Total,0,0,26.4,38.0,23409,2610,8227,10686,4722,611,23400,667,306,45.9,291,43.6,12082,64520,30531,559,407,129,634,322,14996,1163,0
