Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Éderson,br BRA,MF,24.0,36,2869.0,80.0,83.9,31.9,32,85.0,24,4,38.0,1,1.75,54.0,38.0,16.0,0.5,-1.78,44.5,34.4,10.1,0.32,-0.76,Matches
Berat Djimsiti,al ALB,DF,30.0,37,2832.0,77.0,82.8,31.5,32,85.0,28,5,21.0,1,1.86,60.0,32.0,28.0,0.89,0.58,48.4,33.3,15.1,0.48,0.24,Matches
Giorgio Scalvini,it ITA,DF,19.0,33,2544.0,77.0,74.4,28.3,31,81.0,18,2,15.0,0,1.85,55.0,33.0,22.0,0.78,-0.04,44.8,31.5,13.3,0.47,0.12,Matches
Teun Koopmeiners,nl NED,MF,25.0,34,2627.0,77.0,76.8,29.2,29,85.0,19,5,33.0,0,1.68,55.0,34.0,21.0,0.72,-0.3,44.5,32.3,12.2,0.42,-0.09,Matches
Marten de Roon,nl NED,"MF,DF",32.0,30,2599.0,87.0,76.0,28.9,29,89.0,28,1,23.0,3,1.93,56.0,29.0,27.0,0.93,0.61,42.7,28.5,14.1,0.49,0.21,Matches
Matteo Ruggeri,it ITA,DF,21.0,34,2449.0,72.0,71.6,27.2,28,80.0,7,6,33.0,3,1.82,55.0,31.0,24.0,0.88,0.33,40.0,27.1,12.9,0.47,0.13,Matches
Marco Carnesecchi,it ITA,GK,23.0,27,2425.0,90.0,70.9,26.9,27,90.0,26,0,0.0,11,1.85,53.0,30.0,23.0,0.85,0.22,41.6,30.5,11.1,0.41,-0.09,Matches
Sead Kolašinac,ba BIH,DF,30.0,30,2178.0,73.0,63.7,24.2,25,83.0,16,5,23.0,2,1.77,45.0,23.0,22.0,0.91,0.33,34.0,26.1,7.8,0.32,-0.32,Matches
Charles De Ketelaere,be BEL,"FW,MF",22.0,35,2026.0,58.0,59.2,22.5,25,68.0,1,10,33.0,1,1.77,48.0,27.0,21.0,0.93,0.35,36.0,23.9,12.2,0.54,0.25,Matches
Mario Pašalić,hr CRO,MF,28.0,34,2051.0,60.0,60.0,22.8,23,78.0,13,11,23.0,4,1.91,47.0,29.0,18.0,0.79,0.0,38.8,27.8,11.0,0.48,0.1,Matches
Davide Zappacosta,it ITA,DF,31.0,31,1867.0,60.0,54.6,20.7,23,71.0,6,8,29.0,5,1.81,36.0,21.0,15.0,0.72,-0.15,32.1,21.0,11.2,0.54,0.22,Matches
Ademola Lookman,ng NGA,"FW,MF",25.0,31,1894.0,61.0,55.4,21.0,22,73.0,4,9,32.0,1,1.61,33.0,26.0,7.0,0.33,-1.02,27.6,21.1,6.5,0.31,-0.29,Matches
Gianluca Scamacca,it ITA,FW,24.0,29,1453.0,50.0,42.5,16.1,17,66.0,1,12,28.0,3,1.72,37.0,12.0,25.0,1.55,1.32,23.9,14.5,9.4,0.58,0.24,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",27.0,27,1176.0,44.0,34.4,13.1,12,76.0,4,15,18.0,8,1.96,24.0,10.0,14.0,1.07,0.43,23.5,16.1,7.4,0.57,0.2,Matches
Emil Holm,se SWE,DF,23.0,22,947.0,43.0,27.7,10.5,12,63.0,2,10,19.0,8,1.86,23.0,12.0,11.0,1.05,0.35,18.8,11.2,7.6,0.72,0.39,Matches
Juan Musso,ar ARG,GK,29.0,11,990.0,90.0,28.9,11.0,11,90.0,11,0,0.0,27,1.73,19.0,12.0,7.0,0.64,-0.22,16.2,10.1,6.0,0.55,0.15,Matches
Hans Hateboer,nl NED,DF,29.0,23,1113.0,48.0,32.5,12.4,10,77.0,7,13,26.0,7,1.83,24.0,16.0,8.0,0.65,-0.21,18.2,15.7,2.5,0.2,-0.35,Matches
Rafael Tolói,it ITA,DF,32.0,18,965.0,54.0,28.2,10.7,10,82.0,6,8,18.0,8,1.89,21.0,12.0,9.0,0.84,0.07,14.2,11.6,2.5,0.24,-0.28,Matches
Isak Hien,se SWE,DF,24.0,16,937.0,59.0,27.4,10.4,9,90.0,9,7,18.0,1,1.94,22.0,11.0,11.0,1.06,0.37,17.9,11.5,6.5,0.62,0.25,Matches
El Bilal Touré,ml MLI,FW,21.0,11,394.0,36.0,11.5,4.4,3,75.0,2,8,21.0,8,2.18,6.0,3.0,3.0,0.69,-0.12,8.7,4.7,3.9,0.9,0.52,Matches
Mitchel Bakker,nl NED,DF,23.0,14,382.0,27.0,11.2,4.2,3,51.0,0,11,21.0,22,1.29,2.0,7.0,-5.0,-1.18,-2.21,4.8,6.4,-1.7,-0.4,-0.94,Matches
Luis Muriel,co COL,"FW,MF",32.0,18,409.0,23.0,12.0,4.5,2,55.0,0,16,19.0,4,1.78,7.0,7.0,0.0,0.0,-0.9,7.4,6.7,0.6,0.14,-0.34,Matches
Duván Zapata,co COL,FW,32.0,2,112.0,56.0,3.3,1.2,2,56.0,0,0,0.0,0,1.5,1.0,2.0,-1.0,-0.8,-1.65,1.4,0.8,0.6,0.48,0.04,Matches
Giovanni Bonfanti,it ITA,DF,20.0,2,89.0,45.0,2.6,1.0,1,74.0,0,1,15.0,18,1.5,2.0,1.0,1.0,1.01,0.23,1.6,1.4,0.1,0.13,-0.31,Matches
