Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Éderson,br BRA,MF,24.0,31.9,8,0,0,45,34,0,17,41,49,0,0,0,188,35,25,58.3,Matches
Berat Djimsiti,al ALB,DF,30.0,31.5,5,0,0,17,11,0,6,57,24,0,1,0,171,92,55,62.6,Matches
Giorgio Scalvini,it ITA,DF,19.0,28.3,3,0,0,48,11,4,5,59,33,0,2,0,163,80,40,66.7,Matches
Teun Koopmeiners,nl NED,MF,25.0,29.2,5,0,0,53,23,5,121,10,24,0,1,0,150,29,34,46.0,Matches
Marten de Roon,nl NED,"MF,DF",32.0,28.9,10,0,0,43,24,3,16,40,43,0,1,0,164,35,27,56.5,Matches
Matteo Ruggeri,it ITA,DF,21.0,27.2,3,0,0,21,9,2,101,23,15,0,1,0,171,49,36,57.6,Matches
Marco Carnesecchi,it ITA,GK,23.0,26.9,0,0,0,1,2,0,0,0,0,0,1,0,39,7,1,87.5,Matches
Sead Kolašinac,ba BIH,DF,30.0,24.2,4,0,0,29,20,1,9,21,32,0,0,0,151,34,32,51.5,Matches
Charles De Ketelaere,be BEL,"FW,MF",22.0,22.5,1,0,0,17,47,6,47,7,21,0,0,1,93,38,35,52.1,Matches
Mario Pašalić,hr CRO,MF,28.0,22.8,3,0,0,20,7,6,10,16,17,0,0,0,124,36,31,53.7,Matches
Davide Zappacosta,it ITA,DF,31.0,20.7,5,0,0,26,15,2,76,5,20,0,0,0,99,9,13,40.9,Matches
Ademola Lookman,ng NGA,"FW,MF",25.0,21.0,4,0,0,28,34,12,69,9,15,1,0,0,89,18,21,46.2,Matches
Gianluca Scamacca,it ITA,FW,24.0,16.1,1,0,0,28,28,9,6,4,9,0,0,0,32,21,34,38.2,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",27.0,13.1,1,0,0,12,31,3,83,2,6,0,0,0,69,7,11,38.9,Matches
Emil Holm,se SWE,DF,23.0,10.5,5,0,0,14,21,1,35,7,19,2,0,0,57,28,24,53.8,Matches
Juan Musso,ar ARG,GK,29.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,22,2,0,100.0,Matches
Hans Hateboer,nl NED,DF,29.0,12.4,5,0,0,16,3,0,34,4,5,0,1,0,34,18,11,62.1,Matches
Rafael Tolói,it ITA,DF,32.0,10.7,6,1,1,17,4,0,8,13,9,0,0,0,58,17,14,54.8,Matches
Isak Hien,se SWE,DF,24.0,10.4,3,0,0,18,9,2,0,14,12,0,0,0,60,36,15,70.6,Matches
El Bilal Touré,ml MLI,FW,21.0,4.4,2,0,0,13,8,3,2,1,1,1,0,0,8,14,14,50.0,Matches
Mitchel Bakker,nl NED,DF,23.0,4.2,1,0,0,4,4,1,13,3,3,0,0,0,30,4,1,80.0,Matches
Luis Muriel,co COL,"FW,MF",32.0,4.5,0,0,0,6,14,1,31,1,2,0,0,0,18,6,7,46.2,Matches
Duván Zapata,co COL,FW,32.0,1.2,0,0,0,1,4,1,6,0,0,0,0,0,6,5,5,50.0,Matches
Giovanni Bonfanti,it ITA,DF,20.0,1.0,0,0,0,2,1,0,2,1,2,0,0,0,7,1,2,33.3,Matches
Nadir Zortea,it ITA,DF,24.0,1.7,1,0,0,4,2,0,12,1,4,0,0,0,4,0,2,0.0,Matches
Michel Ndary Adopo,fr FRA,MF,23.0,1.2,0,0,0,2,1,1,1,0,3,0,0,0,13,3,1,75.0,Matches
José Luis Palomino,ar ARG,DF,33.0,0.3,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,100.0,Matches
Francesco Rossi,it ITA,GK,32.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Leonardo Mendicino,it ITA,MF,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.3,38.0,76,1,1,486,367,63,710,340,369,4,9,1,2023,627,491,56.1,0
Opponent Total,0,0,26.4,38.0,67,1,1,395,454,58,571,340,414,7,5,0,1937,491,627,43.9,0
