Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Predrag Rajković,rs SRB,GK,27.0,36.0,1325,1084,1304,22,0,0,1325,3,3,100.0,0,0.0,670,3958,2410,0,0,0,1,0,563,0,Matches
Dani Rodríguez,es ESP,MF,35.0,29.1,1316,29,178,636,524,44,1316,79,33,41.8,40,50.6,690,4223,1991,54,47,9,55,60,787,110,Matches
Martin Valjent,sk SVK,DF,27.0,26.1,1330,148,670,556,111,15,1330,3,1,33.3,2,66.7,640,3575,1812,22,12,1,14,2,736,27,Matches
Giovanni González,uy URU,DF,28.0,27.4,1504,85,497,701,317,23,1504,30,15,50.0,12,40.0,648,2771,1444,28,18,2,16,15,753,95,Matches
Samu Costa,pt POR,MF,22.0,25.6,1425,83,382,808,243,33,1425,23,12,52.2,8,34.8,694,2953,987,16,21,4,43,22,811,32,Matches
Vedat Muriqi,xk KVX,FW,29.0,25.9,953,28,70,486,405,116,950,27,13,48.1,14,51.9,490,2153,617,20,16,8,82,34,748,134,Matches
Matija Nastasić,rs SRB,DF,30.0,25.1,1253,186,667,552,37,13,1253,0,0,0.0,0,0.0,578,2737,1467,11,3,0,5,2,687,4,Matches
Antonio Raillo,es ESP,DF,31.0,24.4,1437,197,743,626,76,41,1437,2,1,50.0,1,50.0,691,4771,2963,24,11,1,10,7,762,4,Matches
Sergi Darder,es ESP,MF,29.0,24.0,1229,10,141,709,409,30,1229,62,34,54.8,21,33.9,729,4660,2351,56,51,4,48,24,791,75,Matches
Antonio Sánchez,es ESP,MF,26.0,16.1,730,18,159,356,231,31,730,26,14,53.8,12,46.2,416,2521,1014,35,26,5,41,27,448,61,Matches
Cyle Larin,ca CAN,FW,28.0,20.3,548,26,51,209,297,111,548,39,14,35.9,23,59.0,310,1608,571,20,13,17,58,34,406,103,Matches
Jaume Costa,es ESP,DF,35.0,18.7,987,40,285,402,306,21,987,20,8,40.0,9,45.0,457,2191,1221,34,22,3,14,5,525,104,Matches
Omar Mascarell,gq EQG,MF,30.0,17.5,936,58,254,616,74,7,936,10,8,80.0,1,10.0,444,2328,926,12,9,0,6,8,538,11,Matches
Pablo Maffeo,es ESP,DF,26.0,16.2,771,33,178,337,268,27,771,35,16,45.7,13,37.1,369,2332,1095,38,33,11,36,14,410,68,Matches
Copete,es ESP,DF,23.0,14.8,748,64,314,404,40,10,748,9,4,44.4,4,44.4,365,1884,1081,3,5,0,11,3,412,2,Matches
Manu Morlanes,es ESP,MF,24.0,17.9,965,29,177,589,212,22,965,29,21,72.4,7,24.1,524,2993,1437,29,31,4,17,17,618,31,Matches
Toni Lato,es ESP,DF,25.0,17.2,942,40,249,399,305,17,942,18,10,55.6,5,27.8,432,1860,911,30,23,8,17,7,494,110,Matches
Abdón Prats,es ESP,"FW,MF",30.0,14.1,376,16,34,171,181,43,376,18,8,44.4,10,55.6,183,830,285,9,9,5,41,10,266,49,Matches
Nacho Vidal,es ESP,DF,28.0,4.6,262,15,60,120,82,14,262,12,2,16.7,8,66.7,126,652,247,5,3,2,5,2,156,31,Matches
Nemanja Radonjić,rs SRB,"MF,DF",27.0,3.9,181,0,18,71,98,19,181,33,21,63.6,11,33.3,110,1035,589,23,8,13,13,5,128,43,Matches
Siebe Van Der Heyden,be BEL,DF,25.0,3.2,138,17,70,59,9,3,138,0,0,0.0,0,0.0,54,246,112,1,2,0,0,0,60,1,Matches
Amath,sn SEN,"FW,MF",27.0,4.4,198,6,32,79,90,21,198,25,8,32.0,15,60.0,119,830,478,19,8,9,22,8,130,30,Matches
Javier Llabrés,es ESP,"MF,FW",20.0,2.7,143,3,17,53,75,11,143,8,5,62.5,3,37.5,65,468,224,9,6,2,11,7,90,30,Matches
Iván Cuéllar,es ESP,GK,39.0,1.0,36,36,36,0,0,0,36,0,0,0.0,0,0.0,27,189,101,0,0,0,0,0,21,0,Matches
Dominik Greif,sk SVK,GK,26.0,1.0,34,28,34,0,0,0,34,0,0,0.0,0,0.0,17,96,64,0,0,0,0,0,13,0,Matches
Squad Total,0,0,28.7,38.0,19767,2279,6620,8961,4390,672,19764,511,251,49.1,219,42.9,9848,53864,26398,498,377,108,566,313,11353,1155,0
Opponent Total,0,0,27.0,38.0,23564,2063,6405,11512,5867,711,23559,718,317,44.2,340,47.4,13445,72039,37582,663,580,151,616,346,15209,1386,0
