Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Predrag Rajković,rs SRB,GK,27.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,2,1.0,31.0,43.0,-12.0,-0.33,-0.83,38.2,40.5,-2.3,-0.06,0.01,Matches
Dani Rodríguez,es ESP,MF,35.0,36,2615.0,73.0,76.5,29.1,31,80.0,8,5,27.0,1,1.06,29.0,34.0,-5.0,-0.17,0.5,29.1,31.8,-2.7,-0.09,-0.11,Matches
Martin Valjent,sk SVK,DF,27.0,28,2349.0,84.0,68.7,26.1,28,84.0,22,0,0.0,1,0.96,24.0,34.0,-10.0,-0.38,-0.3,27.5,28.9,-1.4,-0.05,0.04,Matches
Giovanni González,uy URU,DF,28.0,34,2464.0,72.0,72.0,27.4,27,84.0,20,7,29.0,3,1.06,21.0,29.0,-8.0,-0.29,-0.01,30.5,29.5,1.0,0.04,0.36,Matches
Samu Costa,pt POR,MF,22.0,34,2303.0,68.0,67.3,25.6,26,81.0,17,8,26.0,3,1.0,21.0,30.0,-9.0,-0.35,-0.19,23.3,31.2,-8.0,-0.31,-0.76,Matches
Vedat Muriqi,xk KVX,FW,29.0,29,2327.0,80.0,68.0,25.9,25,88.0,19,4,31.0,0,1.0,23.0,32.0,-9.0,-0.35,-0.18,28.1,31.3,-3.2,-0.12,-0.18,Matches
Matija Nastasić,rs SRB,DF,30.0,26,2258.0,87.0,66.0,25.1,25,90.0,25,1,8.0,7,1.0,21.0,28.0,-7.0,-0.28,0.03,24.9,31.3,-6.4,-0.26,-0.56,Matches
Antonio Raillo,es ESP,DF,31.0,26,2195.0,84.0,64.2,24.4,25,86.0,22,1,45.0,3,1.15,21.0,25.0,-4.0,-0.16,0.35,23.7,23.5,0.2,0.01,0.2,Matches
Sergi Darder,es ESP,MF,29.0,36,2157.0,60.0,63.1,24.0,21,84.0,11,15,26.0,0,1.08,19.0,29.0,-10.0,-0.42,-0.35,26.6,28.8,-2.2,-0.09,-0.07,Matches
Antonio Sánchez,es ESP,MF,26.0,29,1452.0,50.0,42.5,16.1,21,63.0,0,8,15.0,9,1.21,16.0,18.0,-2.0,-0.12,0.29,14.1,16.6,-2.5,-0.15,-0.15,Matches
Cyle Larin,ca CAN,FW,28.0,35,1823.0,52.0,53.3,20.3,20,70.0,3,15,28.0,2,1.0,20.0,21.0,-1.0,-0.05,0.51,23.5,20.7,2.8,0.14,0.43,Matches
Jaume Costa,es ESP,DF,35.0,30,1682.0,56.0,49.2,18.7,19,77.0,8,11,19.0,6,1.13,19.0,26.0,-7.0,-0.37,-0.17,20.4,21.1,-0.7,-0.04,0.05,Matches
Omar Mascarell,gq EQG,MF,30.0,29,1571.0,54.0,45.9,17.5,18,72.0,5,11,26.0,5,1.07,10.0,21.0,-11.0,-0.63,-0.63,19.9,16.9,3.1,0.17,0.44,Matches
Pablo Maffeo,es ESP,DF,26.0,22,1454.0,66.0,42.5,16.2,17,81.0,11,5,16.0,5,0.95,18.0,21.0,-3.0,-0.19,0.18,17.6,19.1,-1.5,-0.09,-0.04,Matches
Copete,es ESP,DF,23.0,19,1333.0,70.0,39.0,14.8,17,77.0,8,2,14.0,16,1.05,10.0,20.0,-10.0,-0.68,-0.63,16.9,17.0,-0.1,-0.01,0.09,Matches
Manu Morlanes,es ESP,MF,24.0,35,1615.0,46.0,47.2,17.9,16,74.0,4,19,23.0,2,1.11,15.0,23.0,-8.0,-0.45,-0.3,19.0,21.7,-2.7,-0.15,-0.16,Matches
Toni Lato,es ESP,DF,25.0,28,1544.0,55.0,45.1,17.2,16,79.0,4,12,23.0,7,1.0,12.0,16.0,-4.0,-0.23,0.1,18.4,19.4,-1.1,-0.06,0.0,Matches
Abdón Prats,es ESP,"FW,MF",30.0,34,1270.0,37.0,37.1,14.1,11,68.0,3,23,23.0,4,1.03,16.0,15.0,1.0,0.07,0.57,16.6,15.5,1.1,0.08,0.23,Matches
Nacho Vidal,es ESP,DF,28.0,8,416.0,52.0,12.2,4.6,5,68.0,1,3,26.0,9,1.88,3.0,4.0,-1.0,-0.22,0.08,4.9,5.1,-0.2,-0.05,0.01,Matches
Nemanja Radonjić,rs SRB,"MF,DF",27.0,11,353.0,32.0,10.3,3.9,4,58.0,0,7,18.0,4,1.18,4.0,1.0,3.0,0.76,1.18,4.6,3.1,1.6,0.4,0.52,Matches
Siebe Van Der Heyden,be BEL,DF,25.0,6,286.0,48.0,8.4,3.2,4,67.0,1,2,9.0,25,0.86,3.0,5.0,-2.0,-0.63,-0.37,2.5,4.9,-2.3,-0.74,-0.73,Matches
Amath,sn SEN,"FW,MF",27.0,15,394.0,26.0,11.5,4.4,3,63.0,0,12,17.0,7,0.87,3.0,4.0,-1.0,-0.23,0.07,7.1,6.2,0.9,0.21,0.31,Matches
Javier Llabrés,es ESP,"MF,FW",20.0,16,247.0,15.0,7.2,2.7,1,69.0,0,15,12.0,22,0.81,3.0,3.0,0.0,0.0,0.31,4.9,3.4,1.5,0.54,0.65,Matches
Iván Cuéllar,es ESP,GK,39.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,30,3.0,2.0,1.0,1.0,1.0,1.32,1.4,0.9,0.5,0.49,0.57,Matches
Dominik Greif,sk SVK,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,37,1.0,0.0,0.0,0.0,0.0,0.3,0.9,1.5,-0.6,-0.63,-0.58,Matches
Marcos Fernández Cózar,0,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pere Joan,es ESP,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuzún Ley,es ESP,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David López,es ESP,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Luna,co COL,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pau Mascaró,es ESP,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguelito,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Quevedo,es ESP,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén Quintanilla,es ESP,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.7,38,3420.0,90.0,100.0,38.0,418,80.0,230,186,22.0,263,1.05,33.0,44.0,-11.0,-0.29,0.0,40.5,42.9,-2.5,-0.06,0.0,0
Opponent Total,0,0,27.0,38,3420.0,90.0,100.0,38.0,418,80.0,252,169,20.0,254,1.53,44.0,33.0,11.0,0.29,0.0,42.9,40.5,2.5,0.06,0.0,0
