Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Walter,br BRA,GK,36-215,10.0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,100.0,Matches
Marllon Borges,br BRA,DF,32-065,9.0,3,0,0,11,2,0,1,13,6,0,1,0,25,21,13,61.8,Matches
Isidro Pitta,py PAR,FW,24-311,7.9,0,0,0,5,6,6,5,0,2,0,0,0,10,9,14,39.1,Matches
Alan Empereur,br BRA,DF,30-102,7.9,2,0,0,2,5,0,2,5,1,0,0,0,17,12,9,57.1,Matches
Clayson,br BRA,"FW,MF",29-093,6.9,1,0,0,4,13,2,18,1,1,1,0,0,22,2,4,33.3,Matches
Denilson,br BRA,MF,23-089,6.3,3,0,0,8,5,0,8,3,3,0,1,0,40,1,4,20.0,Matches
Matheus Alexandre,br BRA,DF,25-074,7.3,3,0,0,11,2,0,12,10,11,0,0,0,31,9,7,56.3,Matches
Lucas Mineiro,br BRA,MF,28-117,6.9,1,0,0,11,6,0,0,0,12,0,0,0,25,12,5,70.6,Matches
Ramon,br BRA,DF,23-099,6.4,3,0,0,9,10,1,29,7,9,0,0,0,20,3,4,42.9,Matches
Fernando Sobral,br BRA,MF,29-186,6.0,2,0,0,5,7,1,24,3,10,0,0,0,31,4,8,33.3,Matches
Max,br BRA,"MF,FW",23-039,5.0,1,0,0,7,1,0,15,6,4,0,0,0,22,4,6,40.0,Matches
Jonathan Cafu,br BRA,"FW,MF",32-346,5.2,1,0,0,9,8,0,18,6,5,0,0,0,28,8,9,47.1,Matches
Bruno Fabiano Alves,br BRA,DF,33-065,4.3,0,0,0,1,5,0,0,4,3,0,0,0,6,4,6,40.0,Matches
Rikelme,br BRA,DF,20-340,3.7,0,0,0,5,2,1,16,7,5,0,0,0,13,2,3,40.0,Matches
Derik Lacerda,br BRA,"MF,FW",24-267,3.1,2,0,0,6,9,0,0,1,2,0,0,0,7,2,4,33.3,Matches
Railan,br BRA,DF,24-102,2.9,2,0,0,6,6,0,9,4,3,0,0,0,15,5,9,35.7,Matches
Eliel Chrystian,br BRA,"FW,MF",21-146,2.2,1,0,0,2,9,0,1,0,2,0,0,0,5,4,3,57.1,Matches
Lucas Fernandes,br BRA,MF,26-274,1.8,0,0,0,2,2,0,7,1,3,0,0,0,4,0,1,0.0,Matches
Gabriel Knesowitsch,br BRA,DF,20-246,1.8,0,0,0,0,3,0,0,3,5,0,0,0,3,3,6,33.3,Matches
Allyson Aires dos Santos,br BRA,DF,33-241,1.0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0.0,Matches
Deyverson,br BRA,FW,33-043,0.8,0,0,0,0,4,1,0,0,1,0,0,0,4,1,1,50.0,Matches
André Luis,br BRA,"FW,MF",27-060,1.5,1,0,0,4,6,0,0,0,1,0,0,0,3,1,4,20.0,Matches
Guilherme Madruga,br BRA,"MF,FW",23-222,1.1,1,0,0,4,2,0,2,1,2,0,0,0,7,4,3,57.1,Matches
Luciano Giménez,ar ARG,"FW,MF",24-123,0.8,0,0,0,2,0,0,0,0,0,0,0,0,1,3,4,42.9,Matches
Filipe Augusto,br BRA,MF,30-313,0.4,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0.0,Matches
Squad Total,0,0,28.0,10.0,30,0,0,116,113,12,167,77,91,1,2,0,359,117,128,47.8,0
Opponent Total,0,0,28.4,10.0,33,4,1,119,111,15,224,83,86,2,2,0,402,128,117,52.2,0
