Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Walter,br BRA,GK,36-215,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marllon Borges,br BRA,DF,32-065,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.5,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Isidro Pitta,py PAR,FW,24-311,10,9,712.0,7.9,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,3.2,2.4,1.6,4.0,14.0,13.0,34.0,0.38,0.13,0.51,0.25,0.38,0.4,0.2,0.6,0.3,0.5,Matches
Alan Empereur,br BRA,DF,30-102,9,9,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Clayson,br BRA,"FW,MF",29-093,10,9,617.0,6.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.3,1.3,0.2,1.5,15.0,21.0,32.0,0.44,0.0,0.44,0.44,0.44,0.19,0.02,0.21,0.19,0.21,Matches
Denilson,br BRA,MF,23-089,8,8,569.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.9,1.1,11.0,25.0,13.0,0.0,0.16,0.16,0.0,0.16,0.03,0.14,0.17,0.03,0.17,Matches
Matheus Alexandre,br BRA,DF,25-074,8,7,654.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.4,7.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Lucas Mineiro,br BRA,MF,28-117,8,7,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,6.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Ramon,br BRA,DF,23-099,7,7,575.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.4,0.4,0.6,1.0,9.0,19.0,19.0,0.31,0.16,0.47,0.31,0.47,0.07,0.1,0.16,0.07,0.16,Matches
Fernando Sobral,br BRA,MF,29-186,9,6,537.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.2,0.7,0.9,9.0,29.0,21.0,0.17,0.0,0.17,0.0,0.0,0.17,0.11,0.28,0.04,0.15,Matches
