Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Walter,br BRA,GK,36-215,10.0,298,279,298,0,0,0,298,1,1,100.0,0,0.0,140,777,546,0,0,0,1,0,111,0,Matches
Marllon Borges,br BRA,DF,32-065,9.0,454,66,242,200,16,8,454,0,0,0.0,0,0.0,210,897,564,2,0,0,2,1,265,1,Matches
Isidro Pitta,py PAR,FW,24-311,7.9,201,5,10,94,99,42,200,11,6,54.5,4,36.4,116,569,249,14,7,8,14,10,143,34,Matches
Alan Empereur,br BRA,DF,30-102,7.9,495,73,263,216,18,3,495,0,0,0.0,0,0.0,306,1569,899,2,2,0,2,0,373,3,Matches
Clayson,br BRA,"FW,MF",29-093,6.9,288,0,31,105,154,21,288,23,6,26.1,13,56.5,179,988,465,15,8,8,13,6,220,32,Matches
Denilson,br BRA,MF,23-089,6.3,299,5,53,172,80,4,299,18,15,83.3,2,11.1,178,1094,572,11,8,0,5,3,205,13,Matches
Matheus Alexandre,br BRA,DF,25-074,7.3,390,14,142,190,60,3,390,6,4,66.7,2,33.3,166,874,469,7,3,1,4,7,214,20,Matches
Lucas Mineiro,br BRA,MF,28-117,6.9,348,24,91,222,36,2,348,2,2,100.0,0,0.0,176,929,410,6,2,0,9,6,218,6,Matches
Ramon,br BRA,DF,23-099,6.4,341,15,121,133,88,4,341,6,2,33.3,3,50.0,159,690,383,9,10,0,7,3,197,19,Matches
Fernando Sobral,br BRA,MF,29-186,6.0,363,5,61,206,97,6,362,3,1,33.3,2,66.7,187,949,438,9,8,1,12,4,242,21,Matches
Max,br BRA,"MF,FW",23-039,5.0,223,7,37,119,71,4,223,8,5,62.5,3,37.5,118,572,316,8,9,1,8,4,152,17,Matches
Jonathan Cafu,br BRA,"FW,MF",32-346,5.2,223,4,36,84,114,22,223,18,7,38.9,10,55.6,141,830,456,19,9,1,19,9,149,50,Matches
Bruno Fabiano Alves,br BRA,DF,33-065,4.3,207,24,95,103,11,3,207,0,0,0.0,0,0.0,95,387,214,0,1,0,1,0,140,1,Matches
Rikelme,br BRA,DF,20-340,3.7,175,10,62,71,42,1,175,6,0,0.0,5,83.3,63,288,115,3,0,0,2,2,82,10,Matches
Derik Lacerda,br BRA,"MF,FW",24-267,3.1,93,4,12,50,33,6,93,11,5,45.5,4,36.4,54,310,81,0,5,0,11,4,63,14,Matches
Railan,br BRA,DF,24-102,2.9,169,4,41,86,45,1,169,11,7,63.6,3,27.3,71,398,248,5,4,0,5,2,93,6,Matches
Eliel Chrystian,br BRA,"FW,MF",21-146,2.2,48,1,6,19,23,7,48,3,0,0.0,1,33.3,29,186,80,2,0,0,6,2,38,12,Matches
Lucas Fernandes,br BRA,MF,26-274,1.8,124,0,15,69,41,2,124,3,1,33.3,2,66.7,75,496,114,1,2,0,2,6,100,8,Matches
Gabriel Knesowitsch,br BRA,DF,20-246,1.8,102,16,47,52,3,0,102,1,1,100.0,0,0.0,57,243,94,0,0,0,0,0,69,0,Matches
Allyson Aires dos Santos,br BRA,DF,33-241,1.0,48,8,24,24,0,0,48,0,0,0.0,0,0.0,20,98,22,0,0,0,0,0,31,0,Matches
Deyverson,br BRA,FW,33-043,0.8,25,1,5,16,5,1,25,1,1,100.0,0,0.0,10,40,4,0,0,0,4,1,14,1,Matches
André Luis,br BRA,"FW,MF",27-060,1.5,70,1,10,33,28,6,70,3,1,33.3,1,33.3,31,175,27,1,0,0,5,2,48,10,Matches
Guilherme Madruga,br BRA,"MF,FW",23-222,1.1,74,3,19,36,19,5,74,2,1,50.0,1,50.0,31,124,45,1,2,0,4,1,39,4,Matches
Luciano Giménez,ar ARG,"FW,MF",24-123,0.8,22,1,2,13,7,2,22,1,1,100.0,0,0.0,10,25,0,0,0,0,5,1,13,3,Matches
Filipe Augusto,br BRA,MF,30-313,0.4,39,0,3,23,15,0,39,3,3,100.0,0,0.0,23,97,52,1,2,0,1,0,32,1,Matches
Squad Total,0,0,28.0,10.0,5119,570,1726,2336,1105,153,5117,141,70,49.6,56,39.7,2645,13605,6863,116,82,20,142,74,3251,286,0
Opponent Total,0,0,28.4,10.0,6504,523,1640,3214,1692,181,6502,161,69,42.9,80,49.7,3694,18107,8994,141,116,23,165,64,4605,444,0
