Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Sebastiano Luperto,it ITA,DF,26.0,37.8,29,0.77,21,2,0,4,1,1,1,0.03,1,0,0,0,0,0,Matches
Youssef Maleh,ma MAR,MF,24.0,28.9,62,2.14,51,5,2,3,0,1,2,0.07,2,0,0,0,0,0,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,28.4,92,3.24,57,6,4,6,18,1,4,0.14,2,0,0,0,2,0,Matches
Elia Caprile,it ITA,GK,21.0,23.0,8,0.35,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,22.8,14,0.61,9,0,2,1,1,1,1,0.04,1,0,0,0,0,0,Matches
Ardian Ismajli,al ALB,DF,26.0,22.7,14,0.62,9,3,0,1,0,1,1,0.04,0,0,0,1,0,0,Matches
Alberto Grassi,it ITA,MF,28.0,20.1,24,1.19,20,0,0,2,2,0,3,0.15,3,0,0,0,0,0,Matches
Bartosz Bereszyński,pl POL,DF,31.0,19.6,19,0.97,16,1,0,0,2,0,2,0.1,1,0,0,0,1,0,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,20.9,27,1.29,17,2,1,4,2,1,3,0.14,3,0,0,0,0,0,Matches
Răzvan Marin,ro ROU,MF,27.0,20.2,68,3.37,39,22,1,4,1,1,6,0.3,4,2,0,0,0,0,Matches
Liberato Cacace,nz NZL,DF,22.0,21.2,42,1.97,26,12,2,2,0,0,2,0.09,2,0,0,0,0,0,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,19.9,54,2.72,27,1,10,6,9,1,6,0.3,2,0,2,0,2,0,Matches
Francesco Caputo,it ITA,FW,35.0,14.1,26,1.85,22,0,0,4,0,0,0,0.0,0,0,0,0,0,0,Matches
Etrit Berisha,al ALB,GK,34.0,14.0,2,0.14,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jacopo Fazzini,it ITA,MF,20.0,13.7,48,3.51,29,9,2,0,5,3,4,0.29,2,0,1,0,1,0,Matches
Giuseppe Pezzella,it ITA,DF,25.0,12.1,19,1.58,16,1,1,1,0,0,1,0.08,0,1,0,0,0,0,Matches
Tyronne Ebuehi,ng NGA,DF,27.0,12.2,17,1.39,14,2,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches
Szymon Żurkowski,pl POL,MF,25.0,9.6,17,1.76,10,0,1,1,4,1,1,0.1,1,0,0,0,0,0,Matches
Alberto Cerri,it ITA,FW,27.0,6.1,8,1.32,6,0,0,2,0,0,1,0.16,0,0,0,1,0,0,Matches
Simone Bastoni,it ITA,"MF,DF",26.0,8.3,22,2.66,14,7,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Tommaso Baldanzi,it ITA,"MF,FW",20.0,8.3,36,4.35,24,4,3,1,4,0,2,0.24,2,0,0,0,0,0,Matches
M'Baye Niang,sn SEN,FW,28.0,7.9,18,2.28,11,0,3,3,1,0,3,0.38,2,0,0,1,0,0,Matches
Filippo Ranocchia,it ITA,"MF,DF",22.0,5.3,8,1.51,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Viktor Kovalenko,ua UKR,MF,27.0,6.8,16,2.35,10,3,0,0,3,0,1,0.15,1,0,0,0,0,0,Matches
Steven Shpendi,al ALB,"FW,MF",20.0,4.6,10,2.2,8,0,0,1,1,0,1,0.22,0,0,0,1,0,0,Matches
Mattia Destro,it ITA,"FW,MF",32.0,4.1,4,0.98,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Daniel Maldini,it ITA,"FW,MF",21.0,2.9,7,2.4,3,1,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Nicolas Haas,ch SUI,MF,27.0,1.0,3,3.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuele Perisan,it ITA,GK,25.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roberto Piccoli,it ITA,FW,22.0,0.4,2,4.74,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Giacomo Corona,it ITA,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Emmanuel Ekong,se SWE,FW,21.0,0.1,1,18.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Liam Henderson,sct SCO,MF,27.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andrea Sodero,it ITA,MF,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.0,38.0,717,18.87,480,84,34,48,57,14,46,1.21,30,3,3,4,6,0,0
Opponent Total,0,0,26.4,38.0,996,26.21,722,93,50,70,43,18,90,2.37,56,7,8,13,6,0,0
