D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,17:45,Coppa Italia,First round,Sat,Home,L,1,2,Cittadella,0.0,0.0,59,1785.0,Sebastiano Luperto,4-2-3-1,Alessandro Prontera,Match Report,0.0
2023-08-19,18:30,Serie A,Matchweek 1,Sat,Home,L,0,1,Hellas Verona,0.7,0.5,48,7940.0,Sebastiano Luperto,4-2-3-1,Luca Massimi,Match Report,0.0
2023-08-26,18:30,Serie A,Matchweek 2,Sat,Away,L,0,2,Monza,1.0,2.0,46,8155.0,Sebastiano Luperto,4-2-3-1,Gianluca Aureliano,Match Report,0.0
2023-09-03,20:45,Serie A,Matchweek 3,Sun,Home,L,0,2,Juventus,0.3,2.7,50,15702.0,Sebastiano Luperto,4-3-3,Giovanni Ayroldi,Match Report,0.0
2023-09-17,20:45,Serie A,Matchweek 4,Sun,Away,L,0,7,Roma,0.2,2.4,47,61443.0,Sebastiano Luperto,4-3-3,Juan Sacchi,Match Report,0.0
2023-09-24,12:30,Serie A,Matchweek 5,Sun,Home,L,0,1,Inter,0.3,1.6,39,15651.0,Sebastiano Luperto,4-3-2-1,Matteo Marcenaro,Match Report,0.0
2023-09-27,18:30,Serie A,Matchweek 6,Wed,Home,W,1,0,Salernitana,3.2,0.6,42,7979.0,Sebastiano Luperto,4-3-2-1,Antonio Rapuano,Match Report,0.0
2023-10-01,12:30,Serie A,Matchweek 7,Sun,Away,L,0,3,Bologna,0.9,2.4,42,23689.0,Sebastiano Luperto,4-3-1-2,Fabio Maresca,Match Report,0.0
2023-10-06,18:30,Serie A,Matchweek 8,Fri,Home,D,0,0,Udinese,1.3,0.7,60,7128.0,Sebastiano Luperto,4-3-2-1,Michael Fabbri,Match Report,0.0
2023-10-23,20:45,Serie A,Matchweek 9,Mon,Away,W,2,0,Fiorentina,1.5,1.0,29,43147.0,Sebastiano Luperto,4-3-2-1,Federico Dionisi,Match Report,0.0
2023-10-30,18:30,Serie A,Matchweek 10,Mon,Home,L,0,3,Atalanta,0.3,1.6,44,7825.0,Sebastiano Luperto,4-3-3,Luca Massimi,Match Report,0.0
2023-11-06,18:30,Serie A,Matchweek 11,Mon,Away,L,1,2,Frosinone,1.5,0.8,36,13229.0,Sebastiano Luperto,4-3-3,Gianluca Manganiello,Match Report,0.0
2023-11-12,12:30,Serie A,Matchweek 12,Sun,Away,W,1,0,Napoli,0.5,0.9,35,50500.0,Sebastiano Luperto,4-3-3,Alessandro Prontera,Match Report,0.0
2023-11-26,15:00,Serie A,Matchweek 13,Sun,Home,L,3,4,Sassuolo,1.4,2.3,49,9954.0,Sebastiano Luperto,4-3-3,Simone Sozza,Match Report,0.0
2023-12-02,15:00,Serie A,Matchweek 14,Sat,Away,D,1,1,Genoa,0.8,1.0,50,30747.0,Sebastiano Luperto,4-3-3,Gianluca Aureliano,Match Report,0.0
2023-12-11,18:30,Serie A,Matchweek 15,Mon,Home,D,1,1,Lecce,1.4,0.8,56,7152.0,Sebastiano Luperto,4-3-3,Andrea Colombo,Match Report,0.0
2023-12-16,20:45,Serie A,Matchweek 16,Sat,Away,L,0,1,Torino,0.3,1.1,47,17815.0,Sebastiano Luperto,4-3-1-2,Livio Marinelli,Match Report,0.0
2023-12-22,18:30,Serie A,Matchweek 17,Fri,Home,L,0,2,Lazio,0.8,2.3,54,8800.0,Sebastiano Luperto,4-3-3,Matteo Marchetti,Match Report,0.0
2023-12-30,15:00,Serie A,Matchweek 18,Sat,Away,D,0,0,Cagliari,0.3,1.8,50,16125.0,Sebastiano Luperto,4-3-1-2,Fabio Maresca,Match Report,0.0
2024-01-07,12:30,Serie A,Matchweek 19,Sun,Home,L,0,3,Milan,0.9,1.7,35,15009.0,Sebastiano Luperto,4-3-1-2,Federico La Penna,Match Report,0.0
2024-01-13,18:00,Serie A,Matchweek 20,Sat,Away,L,1,2,Hellas Verona,0.8,0.8,60,28723.0,Sebastiano Luperto,4-3-3,Daniele Doveri,Match Report,0.0
2024-01-21,15:00,Serie A,Matchweek 21,Sun,Home,W,3,0,Monza,1.3,0.8,28,7650.0,Sebastiano Luperto,3-5-2,Antonio Giua,Match Report,0.0
2024-01-27,18:00,Serie A,Matchweek 22,Sat,Away,D,1,1,Juventus,0.8,0.8,60,39518.0,Sebastiano Luperto,3-5-2,Livio Marinelli,Match Report,0.0
2024-02-03,15:00,Serie A,Matchweek 23,Sat,Home,D,0,0,Genoa,0.6,0.6,49,10374.0,Sebastiano Luperto,3-4-3,Ermanno Feliciani,Match Report,0.0
2024-02-09,20:45,Serie A,Matchweek 24,Fri,Away,W,3,1,Salernitana,2.2,0.9,39,18511.0,Sebastiano Luperto,3-4-3,Maurizio Mariani,Match Report,0.0
2024-02-18,15:00,Serie A,Matchweek 25,Sun,Home,D,1,1,Fiorentina,1.0,0.7,40,12490.0,Sebastiano Luperto,3-4-3,Luca Pairetto,Match Report,0.0
2024-02-24,15:00,Serie A,Matchweek 26,Sat,Away,W,3,2,Sassuolo,2.0,1.7,46,0.0,Sebastiano Luperto,3-4-3,Gianluca Aureliano,Match Report,0.0
2024-03-03,15:00,Serie A,Matchweek 27,Sun,Home,L,0,1,Cagliari,1.4,0.6,56,11223.0,Sebastiano Luperto,4-3-2-1,Antonio Rapuano,Match Report,0.0
2024-03-10,15:00,Serie A,Matchweek 28,Sun,Away,L,0,1,Milan,0.2,0.8,39,70343.0,Sebastiano Luperto,3-4-3,Juan Sacchi,Match Report,0.0
2024-03-15,20:45,Serie A,Matchweek 29,Fri,Home,L,0,1,Bologna,1.0,2.3,29,16000.0,Sebastiano Luperto,3-4-3,Michael Fabbri,Match Report,0.0
2024-04-01,20:45,Serie A,Matchweek 30,Mon,Away,L,0,2,Inter,0.5,2.1,41,71551.0,Sebastiano Luperto,3-4-3,Federico Dionisi,Match Report,0.0
2024-04-06,20:45,Serie A,Matchweek 31,Sat,Home,W,3,2,Torino,0.5,2.1,36,8374.0,Sebastiano Luperto,3-4-3,Davide Massa,Match Report,0.0
2024-04-13,15:00,Serie A,Matchweek 32,Sat,Away,L,0,1,Lecce,0.1,2.6,46,25957.0,Sebastiano Luperto,3-4-3,Maurizio Mariani,Match Report,0.0
2024-04-20,18:00,Serie A,Matchweek 33,Sat,Home,W,1,0,Napoli,0.9,0.6,27,12500.0,Sebastiano Luperto,3-4-3,Gianluca Manganiello,Match Report,0.0
2024-04-28,18:00,Serie A,Matchweek 34,Sun,Away,L,0,2,Atalanta,0.4,1.9,41,14614.0,Sebastiano Luperto,3-4-3,Michael Fabbri,Match Report,0.0
2024-05-05,15:00,Serie A,Matchweek 35,Sun,Home,D,0,0,Frosinone,0.3,1.2,48,13110.0,Sebastiano Luperto,3-4-3,Daniele Doveri,Match Report,0.0
2024-05-12,12:30,Serie A,Matchweek 36,Sun,Away,L,0,2,Lazio,1.2,1.7,41,54000.0,Sebastiano Luperto,3-5-2,Gianluca Aureliano,Match Report,0.0
2024-05-19,15:00,Serie A,Matchweek 37,Sun,Away,D,1,1,Udinese,0.8,1.2,53,24686.0,Sebastiano Luperto,3-5-2,Daniele Orsato,Match Report,0.0
