Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Sebastiano Luperto,it ITA,DF,26.0,37.8,37,26,25,10,2,15,24,62.5,9,46,35,11,32,69,157,1,Matches
Youssef Maleh,ma MAR,MF,24.0,28.9,74,48,30,36,8,23,52,44.2,29,62,7,55,25,99,29,0,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,28.4,51,39,15,20,16,16,35,45.7,19,26,1,25,14,65,8,0,Matches
Elia Caprile,it ITA,GK,21.0,23.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,16,2,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,22.8,39,28,33,6,0,28,41,68.3,13,50,31,19,15,54,121,0,Matches
Ardian Ismajli,al ALB,DF,26.0,22.7,26,16,18,6,2,18,23,78.3,5,28,17,11,23,49,126,1,Matches
Alberto Grassi,it ITA,MF,28.0,20.1,30,18,13,13,4,10,26,38.5,16,26,11,15,41,71,37,0,Matches
Bartosz Bereszyński,pl POL,DF,31.0,19.6,41,25,25,13,3,24,40,60.0,16,22,10,12,21,62,52,0,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,20.9,34,17,18,13,3,15,32,46.9,17,30,12,18,5,39,27,1,Matches
Răzvan Marin,ro ROU,MF,27.0,20.2,40,22,13,23,4,19,29,65.5,10,16,4,12,6,46,30,2,Matches
Liberato Cacace,nz NZL,DF,22.0,21.2,40,24,24,13,3,24,38,63.2,14,23,6,17,19,59,56,0,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,19.9,35,22,12,16,7,13,36,36.1,23,19,0,19,6,41,18,0,Matches
Francesco Caputo,it ITA,FW,35.0,14.1,2,0,0,0,2,0,1,0.0,1,4,0,4,1,3,3,0,Matches
Etrit Berisha,al ALB,GK,34.0,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1,Matches
Jacopo Fazzini,it ITA,MF,20.0,13.7,49,25,27,13,9,30,53,56.6,23,21,3,18,12,61,18,0,Matches
Giuseppe Pezzella,it ITA,DF,25.0,12.1,25,14,19,5,1,20,28,71.4,8,17,6,11,2,27,35,0,Matches
Tyronne Ebuehi,ng NGA,DF,27.0,12.2,14,9,9,5,0,7,11,63.6,4,9,4,5,6,20,27,1,Matches
Szymon Żurkowski,pl POL,MF,25.0,9.6,15,6,5,8,2,5,15,33.3,10,5,1,4,6,21,11,0,Matches
Alberto Cerri,it ITA,FW,27.0,6.1,3,3,1,1,1,2,5,40.0,3,3,1,2,3,6,7,0,Matches
Simone Bastoni,it ITA,"MF,DF",26.0,8.3,22,13,12,7,3,11,22,50.0,11,8,0,8,11,33,18,0,Matches
Tommaso Baldanzi,it ITA,"MF,FW",20.0,8.3,4,2,1,1,2,3,10,30.0,7,7,0,7,2,6,0,0,Matches
M'Baye Niang,sn SEN,FW,28.0,7.9,3,1,0,1,2,0,6,0.0,6,7,1,6,3,6,10,0,Matches
Filippo Ranocchia,it ITA,"MF,DF",22.0,5.3,16,11,7,9,0,7,16,43.8,9,9,1,8,3,19,14,0,Matches
Viktor Kovalenko,ua UKR,MF,27.0,6.8,5,2,2,2,1,2,8,25.0,6,12,2,10,1,6,7,0,Matches
Steven Shpendi,al ALB,"FW,MF",20.0,4.6,0,0,0,0,0,0,4,0.0,4,2,1,1,1,1,0,0,Matches
Mattia Destro,it ITA,"FW,MF",32.0,4.1,2,1,0,2,0,1,1,100.0,0,4,0,4,2,4,3,0,Matches
Daniel Maldini,it ITA,"FW,MF",21.0,2.9,4,2,0,2,2,2,2,100.0,0,5,0,5,2,6,2,0,Matches
Nicolas Haas,ch SUI,MF,27.0,1.0,5,3,1,2,2,3,3,100.0,0,1,0,1,1,6,1,0,Matches
Samuele Perisan,it ITA,GK,25.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Roberto Piccoli,it ITA,FW,22.0,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Giacomo Corona,it ITA,FW,19.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Emmanuel Ekong,se SWE,FW,21.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Liam Henderson,sct SCO,MF,27.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Andrea Sodero,it ITA,MF,18.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.0,38.0,618,378,311,227,80,300,564,53.2,264,462,154,308,263,881,840,9,0
Opponent Total,0,0,26.4,38.0,589,334,286,243,60,285,511,55.8,226,396,126,270,261,850,674,9,0
