Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Sebastiano Luperto,it ITA,DF,26.0,37.8,2130,297,1165,876,103,29,2130,9,7,77.8,2,22.2,1172,5285,2754,13,12,0,12,1,1312,13,Matches
Youssef Maleh,ma MAR,MF,24.0,28.9,1328,52,317,681,344,28,1328,16,8,50.0,7,43.8,605,2646,1233,17,25,4,40,18,754,65,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,28.4,1010,7,86,357,587,115,1010,86,29,33.7,41,47.7,705,6203,2858,128,51,48,59,36,744,197,Matches
Elia Caprile,it ITA,GK,21.0,23.0,895,716,889,7,0,0,895,0,0,0.0,0,0.0,469,2407,1471,0,0,0,1,0,408,0,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,22.8,1280,235,775,485,33,6,1280,10,8,80.0,2,20.0,699,4205,2406,14,13,0,15,2,764,5,Matches
Ardian Ismajli,al ALB,DF,26.0,22.7,1282,192,726,505,54,18,1282,3,0,0.0,3,100.0,643,2991,1434,9,2,1,10,1,706,3,Matches
Alberto Grassi,it ITA,MF,28.0,20.1,1085,67,324,625,143,16,1085,10,5,50.0,4,40.0,525,2436,957,13,13,0,13,7,615,13,Matches
Bartosz Bereszyński,pl POL,DF,31.0,19.6,1048,74,374,537,147,3,1048,27,13,48.1,11,40.7,485,2551,1219,15,10,3,19,6,539,18,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,20.9,739,49,187,351,212,34,739,21,3,14.3,15,71.4,398,1793,639,15,14,4,25,21,432,60,Matches
Răzvan Marin,ro ROU,MF,27.0,20.2,1101,36,230,591,289,15,1101,30,15,50.0,14,46.7,544,2691,1243,21,17,5,24,19,654,24,Matches
Liberato Cacace,nz NZL,DF,22.0,21.2,1341,74,442,614,306,17,1341,53,23,43.4,26,49.1,690,3935,2109,34,29,4,23,20,703,55,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,19.9,673,20,100,253,339,78,673,100,37,37.0,46,46.0,426,3168,1381,48,36,28,56,35,466,138,Matches
Francesco Caputo,it ITA,FW,35.0,14.1,290,4,15,146,132,49,289,10,5,50.0,4,40.0,175,656,204,7,6,4,21,12,221,65,Matches
Etrit Berisha,al ALB,GK,34.0,14.0,532,456,530,2,0,0,532,0,0,0.0,0,0.0,314,1627,997,0,0,0,1,0,245,0,Matches
Jacopo Fazzini,it ITA,MF,20.0,13.7,714,24,160,324,242,36,714,41,20,48.8,17,41.5,364,2063,939,24,19,7,32,21,382,51,Matches
