Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Sebastiano Luperto,it ITA,DF,26.0,37.8,1785,1657,122,71,2,8,12,33,0,0,0,0,1455,6,10,Matches
Youssef Maleh,ma MAR,MF,24.0,28.9,1028,975,44,18,4,5,47,7,9,4,4,0,790,9,27,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,28.4,694,659,31,1,2,1,131,5,24,4,9,0,483,4,36,Matches
Elia Caprile,it ITA,GK,21.0,23.0,820,590,226,67,0,0,0,0,0,0,0,0,555,4,0,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,22.8,1018,963,52,34,0,11,1,2,0,0,0,0,842,3,4,Matches
Ardian Ismajli,al ALB,DF,26.0,22.7,1042,943,96,34,1,1,4,48,0,0,0,0,864,3,12,Matches
Alberto Grassi,it ITA,MF,28.0,20.1,861,818,39,31,3,1,5,4,0,0,0,0,696,4,13,Matches
Bartosz Bereszyński,pl POL,DF,31.0,19.6,867,685,177,31,0,2,16,146,0,0,0,0,673,5,27,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,20.9,550,500,45,3,1,0,23,41,0,0,0,0,412,5,23,Matches
Răzvan Marin,ro ROU,MF,27.0,20.2,907,747,154,90,8,2,98,3,57,20,33,0,671,6,11,Matches
Liberato Cacace,nz NZL,DF,22.0,21.2,1110,848,256,27,2,3,68,205,24,2,18,0,832,6,26,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,19.9,379,366,8,2,0,1,42,4,2,0,1,0,222,5,13,Matches
Francesco Caputo,it ITA,FW,35.0,14.1,216,192,24,0,1,1,1,2,0,0,0,0,164,0,8,Matches
Etrit Berisha,al ALB,GK,34.0,14.0,494,356,134,44,0,1,0,0,0,0,0,0,339,4,0,Matches
Jacopo Fazzini,it ITA,MF,20.0,13.7,499,445,52,23,4,1,54,4,24,7,13,0,343,2,19,Matches
Giuseppe Pezzella,it ITA,DF,25.0,12.1,585,452,132,16,1,0,54,116,0,0,0,0,434,1,28,Matches
Tyronne Ebuehi,ng NGA,DF,27.0,12.2,570,442,127,9,0,3,23,118,0,0,0,0,426,1,19,Matches
Szymon Żurkowski,pl POL,MF,25.0,9.6,245,239,5,1,0,0,6,0,0,0,0,0,193,1,7,Matches
Alberto Cerri,it ITA,FW,27.0,6.1,136,134,1,0,0,0,1,0,0,0,0,0,68,1,5,Matches
Simone Bastoni,it ITA,"MF,DF",26.0,8.3,360,281,76,17,2,2,36,41,16,4,9,0,246,3,12,Matches
Tommaso Baldanzi,it ITA,"MF,FW",20.0,8.3,257,223,29,6,0,0,16,9,10,4,3,0,201,5,8,Matches
M'Baye Niang,sn SEN,FW,28.0,7.9,140,132,8,1,1,5,4,0,0,0,0,0,90,0,3,Matches
Filippo Ranocchia,it ITA,"MF,DF",22.0,5.3,216,199,17,13,1,3,10,2,2,2,0,0,152,0,5,Matches
Viktor Kovalenko,ua UKR,MF,27.0,6.8,250,233,17,4,2,1,13,3,6,3,2,0,179,0,5,Matches
Steven Shpendi,al ALB,"FW,MF",20.0,4.6,76,64,11,1,0,0,0,1,0,0,0,0,57,1,4,Matches
Mattia Destro,it ITA,"FW,MF",32.0,4.1,63,52,10,0,0,0,0,0,0,0,0,0,41,1,1,Matches
Daniel Maldini,it ITA,"FW,MF",21.0,2.9,80,68,10,3,0,1,5,1,1,1,0,0,61,2,3,Matches
Nicolas Haas,ch SUI,MF,27.0,1.0,51,50,1,1,1,0,0,0,0,0,0,0,46,0,1,Matches
Samuele Perisan,it ITA,GK,25.0,1.0,34,21,13,1,0,0,0,0,0,0,0,0,27,0,0,Matches
Roberto Piccoli,it ITA,FW,22.0,0.4,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Giacomo Corona,it ITA,FW,19.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Emmanuel Ekong,se SWE,FW,21.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Liam Henderson,sct SCO,MF,27.0,0.1,5,3,2,1,0,0,1,0,1,1,0,0,2,0,0,Matches
Andrea Sodero,it ITA,MF,18.0,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Matches
Squad Total,0,0,26.0,38.0,15348,13346,1920,550,36,53,672,795,176,52,92,0,11571,82,331,0
Opponent Total,0,0,26.4,38.0,19821,17760,2012,581,36,166,814,879,234,97,87,0,15981,49,376,0
