Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Sebastiano Luperto,it ITA,DF,26.0,37.8,1,19,3,15.8,0.5,0.08,0.05,0.33,15.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
Youssef Maleh,ma MAR,MF,24.0,28.9,0,18,2,11.1,0.62,0.07,0.0,0.0,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,28.4,1,71,17,23.9,2.5,0.6,0.01,0.06,19.8,0,0,0,3.9,3.9,0.05,-2.9,-2.9,Matches
Elia Caprile,it ITA,GK,21.0,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,22.8,0,4,2,50.0,0.18,0.09,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ardian Ismajli,al ALB,DF,26.0,22.7,0,5,0,0.0,0.22,0.0,0.0,0.0,10.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Alberto Grassi,it ITA,MF,28.0,20.1,0,23,5,21.7,1.15,0.25,0.0,0.0,20.0,1,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Bartosz Bereszyński,pl POL,DF,31.0,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,20.9,1,16,6,37.5,0.77,0.29,0.06,0.17,10.5,0,0,0,3.5,3.5,0.22,-2.5,-2.5,Matches
Răzvan Marin,ro ROU,MF,27.0,20.2,0,35,9,25.7,1.73,0.45,0.0,0.0,29.7,10,0,0,1.1,1.1,0.03,-1.1,-1.1,Matches
