Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Sebastiano Luperto,it ITA,DF,26.0,38,3406.0,90.0,99.6,37.8,38,90.0,37,0,0.0,0,0.95,29.0,53.0,-24.0,-0.63,5.79,36.0,52.6,-16.6,-0.44,-0.04,Matches
Youssef Maleh,ma MAR,MF,24.0,34,2602.0,77.0,76.1,28.9,30,83.0,17,4,31.0,0,1.06,20.0,43.0,-23.0,-0.8,-0.58,27.5,39.6,-12.1,-0.42,0.08,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,37,2553.0,69.0,74.6,28.4,29,82.0,11,8,24.0,0,0.97,20.0,42.0,-22.0,-0.78,-0.46,24.4,40.8,-16.4,-0.58,-0.56,Matches
Elia Caprile,it ITA,GK,21.0,23,2070.0,90.0,60.5,23.0,23,90.0,23,0,0.0,9,1.04,19.0,27.0,-8.0,-0.35,0.79,21.2,30.9,-9.7,-0.42,0.04,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,27,2055.0,76.0,60.1,22.8,23,84.0,19,4,33.0,6,1.0,18.0,32.0,-14.0,-0.61,0.11,21.8,33.8,-12.1,-0.53,-0.23,Matches
Ardian Ismajli,al ALB,DF,26.0,26,2045.0,79.0,59.8,22.7,23,85.0,20,3,27.0,3,0.92,21.0,30.0,-9.0,-0.4,0.65,24.0,26.3,-2.3,-0.1,0.84,Matches
Alberto Grassi,it ITA,MF,28.0,27,1807.0,67.0,52.8,20.1,22,77.0,9,5,22.0,5,1.0,15.0,28.0,-13.0,-0.65,0.02,19.2,22.9,-3.7,-0.18,0.55,Matches
Bartosz Bereszyński,pl POL,DF,31.0,24,1762.0,73.0,51.5,19.6,22,78.0,15,2,26.0,7,1.21,17.0,30.0,-13.0,-0.66,-0.01,16.3,28.6,-12.3,-0.63,-0.39,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,33,1879.0,57.0,54.9,20.9,21,80.0,13,12,16.0,4,0.97,17.0,25.0,-8.0,-0.38,0.61,19.0,26.5,-7.5,-0.36,0.18,Matches
Răzvan Marin,ro ROU,MF,27.0,30,1818.0,61.0,53.2,20.2,20,80.0,11,10,21.0,5,0.83,14.0,28.0,-14.0,-0.69,-0.08,19.9,31.7,-11.8,-0.58,-0.31,Matches
Liberato Cacace,nz NZL,DF,22.0,31,1912.0,62.0,55.9,21.2,18,84.0,11,13,31.0,6,1.1,22.0,30.0,-8.0,-0.38,0.64,24.6,28.3,-3.8,-0.18,0.59,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,36,1788.0,50.0,52.3,19.9,18,74.0,4,18,25.0,0,0.92,17.0,26.0,-9.0,-0.45,0.43,22.9,24.3,-1.5,-0.07,0.77,Matches
Francesco Caputo,it ITA,FW,35.0,20,1268.0,63.0,37.1,14.1,15,75.0,4,5,27.0,6,0.7,8.0,22.0,-14.0,-0.99,-0.53,11.7,20.9,-9.2,-0.65,-0.34,Matches
Etrit Berisha,al ALB,GK,34.0,14,1260.0,90.0,36.8,14.0,14,90.0,14,0,0.0,12,0.86,10.0,25.0,-15.0,-1.07,-0.65,14.0,19.9,-5.9,-0.42,0.02,Matches
Jacopo Fazzini,it ITA,MF,20.0,31,1232.0,40.0,36.0,13.7,14,65.0,2,17,19.0,1,1.0,11.0,23.0,-12.0,-0.88,-0.34,15.7,19.9,-4.2,-0.31,0.2,Matches
Giuseppe Pezzella,it ITA,DF,25.0,19,1085.0,57.0,31.7,12.1,14,72.0,5,5,15.0,4,0.79,4.0,17.0,-13.0,-1.08,-0.62,6.2,19.3,-13.1,-1.09,-0.95,Matches
Tyronne Ebuehi,ng NGA,DF,27.0,15,1099.0,73.0,32.1,12.2,11,84.0,10,4,43.0,7,0.8,5.0,15.0,-10.0,-0.82,-0.24,11.8,17.9,-6.1,-0.5,-0.09,Matches
Szymon Żurkowski,pl POL,MF,25.0,13,868.0,67.0,25.4,9.6,10,79.0,3,3,25.0,5,1.23,9.0,8.0,1.0,0.1,1.02,6.4,10.0,-3.6,-0.37,0.09,Matches
Alberto Cerri,it ITA,FW,27.0,12,545.0,45.0,15.9,6.1,10,52.0,0,2,13.0,3,1.58,6.0,6.0,0.0,0.0,0.78,4.3,8.2,-3.9,-0.64,-0.24,Matches
Simone Bastoni,it ITA,"MF,DF",26.0,16,745.0,47.0,21.8,8.3,9,70.0,2,7,17.0,15,1.13,4.0,14.0,-10.0,-1.21,-0.7,7.0,12.9,-5.9,-0.71,-0.35,Matches
Tommaso Baldanzi,it ITA,"MF,FW",20.0,14,745.0,53.0,21.8,8.3,8,76.0,3,6,23.0,2,0.57,3.0,14.0,-11.0,-1.33,-0.86,7.9,12.7,-4.8,-0.59,-0.19,Matches
M'Baye Niang,sn SEN,FW,28.0,14,708.0,51.0,20.7,7.9,5,69.0,0,9,40.0,2,1.29,9.0,10.0,-1.0,-0.13,0.67,9.4,11.1,-1.7,-0.22,0.28,Matches
Filippo Ranocchia,it ITA,"MF,DF",22.0,9,476.0,53.0,13.9,5.3,5,68.0,0,4,35.0,11,0.56,3.0,9.0,-6.0,-1.13,-0.55,4.0,9.0,-4.9,-0.93,-0.57,Matches
Viktor Kovalenko,ua UKR,MF,27.0,17,613.0,36.0,17.9,6.8,4,78.0,0,13,23.0,14,0.82,9.0,9.0,0.0,0.0,0.8,8.5,11.8,-3.3,-0.48,-0.05,Matches
Steven Shpendi,al ALB,"FW,MF",20.0,12,411.0,34.0,12.0,4.6,4,67.0,0,8,18.0,25,0.67,3.0,8.0,-5.0,-1.09,-0.5,5.7,6.0,-0.3,-0.06,0.43,Matches
Mattia Destro,it ITA,"FW,MF",32.0,15,366.0,24.0,10.7,4.1,3,54.0,0,12,17.0,15,0.67,4.0,9.0,-5.0,-1.23,-0.64,4.4,6.7,-2.2,-0.55,-0.12,Matches
Daniel Maldini,it ITA,"FW,MF",21.0,7,263.0,38.0,7.7,2.9,3,66.0,0,4,16.0,4,0.71,2.0,5.0,-3.0,-1.03,-0.4,1.9,3.6,-1.8,-0.6,-0.17,Matches
Nicolas Haas,ch SUI,MF,27.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,1,0.0,0.0,2.0,-2.0,-2.0,-1.38,1.0,2.0,-1.0,-1.02,-0.6,Matches
