Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Sebastiano Luperto,it ITA,DF,26.0,38,38,3406.0,37.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,1.0,2.7,13.0,100.0,13.0,0.03,0.03,0.05,0.03,0.05,0.04,0.03,0.07,0.04,0.07,Matches
Youssef Maleh,ma MAR,MF,24.0,34,30,2602.0,28.9,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.6,1.6,2.4,4.0,17.0,117.0,65.0,0.0,0.03,0.03,0.0,0.03,0.05,0.08,0.14,0.05,0.14,Matches
Nicolò Cambiaghi,it ITA,"FW,MF",22.0,37,29,2553.0,28.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.9,3.9,2.8,6.7,128.0,63.0,197.0,0.04,0.04,0.07,0.04,0.07,0.14,0.1,0.24,0.14,0.24,Matches
Elia Caprile,it ITA,GK,21.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Sebastian Walukiewicz,pl POL,DF,23.0,27,23,2055.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.1,0.2,14.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Ardian Ismajli,al ALB,DF,26.0,26,23,2045.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,9.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
Alberto Grassi,it ITA,MF,28.0,27,22,1807.0,20.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,0.6,1.7,13.0,75.0,13.0,0.0,0.05,0.05,0.0,0.05,0.05,0.03,0.09,0.05,0.09,Matches
Bartosz Bereszyński,pl POL,DF,31.0,24,22,1762.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,15.0,69.0,18.0,0.0,0.05,0.05,0.0,0.05,0.0,0.02,0.02,0.0,0.02,Matches
Emmanuel Gyasi,gh GHA,"DF,FW",29.0,33,21,1879.0,20.9,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,3.5,3.5,1.5,5.0,15.0,41.0,60.0,0.05,0.1,0.14,0.05,0.14,0.17,0.07,0.24,0.17,0.24,Matches
Răzvan Marin,ro ROU,MF,27.0,30,20,1818.0,20.2,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,3.0,4.1,21.0,72.0,24.0,0.0,0.15,0.15,0.0,0.15,0.05,0.15,0.2,0.05,0.2,Matches
Liberato Cacace,nz NZL,DF,22.0,31,18,1912.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.7,2.1,34.0,84.0,55.0,0.0,0.05,0.05,0.0,0.05,0.02,0.08,0.1,0.02,0.1,Matches
Matteo Cancellieri,it ITA,"FW,MF",21.0,36,18,1788.0,19.9,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,4.7,4.7,2.9,7.6,48.0,26.0,138.0,0.2,0.15,0.35,0.2,0.35,0.24,0.15,0.38,0.24,0.38,Matches
Francesco Caputo,it ITA,FW,35.0,20,15,1268.0,14.1,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.4,2.6,0.7,3.4,7.0,18.0,65.0,0.21,0.0,0.21,0.14,0.14,0.24,0.05,0.3,0.19,0.24,Matches
