Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
José Luis García Vayá,es ESP,MF,24.0,36.7,1671,2132,78.4,30479,10706,716,835,85.7,689,815,84.5,213,375,56.8,1,3.2,4.5,-2.2,55,216,38,14,251,Matches
Giorgi Mamardashvili,ge GEO,GK,22.0,36.5,589,1111,53.0,18905,15286,107,111,96.4,253,262,96.6,228,734,31.1,0,0.4,0.1,-0.4,2,26,1,0,0,Matches
Hugo Duro,es ESP,FW,23.0,33.1,406,570,71.2,5076,712,259,322,80.4,108,151,71.5,7,15,46.7,2,1.3,0.6,0.7,14,19,4,0,34,Matches
Cristhian Mosquera,co COL,DF,19.0,34.2,1454,1646,88.3,27551,8196,500,543,92.1,808,859,94.1,134,211,63.5,0,0.0,0.2,0.0,1,45,0,0,77,Matches
Diego López,es ESP,"MF,FW",21.0,29.5,512,791,64.7,7299,1914,304,412,73.8,148,223,66.4,29,59,49.2,6,5.4,2.4,0.6,39,35,21,7,73,Matches
Javier Guerra,es ESP,MF,20.0,27.8,700,969,72.2,11090,2783,334,415,80.5,288,360,80.0,48,112,42.9,1,0.9,1.9,0.1,12,64,11,2,81,Matches
Francisco Perez,es ESP,"MF,FW",20.0,22.8,436,584,74.7,5954,1592,283,337,84.0,112,155,72.3,19,37,51.4,4,2.6,2.1,1.4,19,24,18,7,41,Matches
Thierry Correia,pt POR,DF,24.0,23.9,1017,1340,75.9,16699,6810,546,608,89.8,369,462,79.9,85,209,40.7,2,2.1,2.5,-0.1,18,70,29,11,80,Matches
José Luis Gayà,es ESP,DF,28.0,19.9,801,1062,75.4,14090,4670,376,425,88.5,343,434,79.0,71,153,46.4,2,2.6,2.5,-0.6,25,50,22,12,72,Matches
Dimitri Foulquier,fr FRA,"DF,MF",30.0,20.5,766,1042,73.5,11858,4675,394,463,85.1,308,382,80.6,42,118,35.6,0,1.2,0.8,-1.2,14,47,14,6,72,Matches
Cenk Özkacar,tr TUR,DF,22.0,17.8,698,860,81.2,13108,4662,265,295,89.8,364,398,91.5,58,135,43.0,0,0.1,0.3,-0.1,1,48,3,0,56,Matches
Gabriel Paulista,br BRA,DF,32.0,15.5,699,816,85.7,14412,5224,187,222,84.2,422,449,94.0,82,129,63.6,0,0.2,0.3,-0.2,2,40,3,0,33,Matches
Sergi Canós,es ESP,"MF,FW",26.0,13.7,260,405,64.2,4015,1421,131,174,75.3,96,127,75.6,20,53,37.7,2,2.4,2.1,-0.4,12,29,17,4,52,Matches
Hugo Guillamón,es ESP,MF,23.0,14.6,564,695,81.2,9956,3003,271,308,88.0,212,253,83.8,66,105,62.9,0,0.4,0.5,-0.4,9,62,3,1,65,Matches
Mouctar Diakhaby,gn GUI,"DF,MF",26.0,11.9,475,546,87.0,9314,2704,152,160,95.0,272,294,92.5,43,76,56.6,0,0.0,0.1,0.0,2,23,2,0,29,Matches
Domingos André Ribeiro Almeida,pt POR,"FW,MF",23.0,10.7,315,399,78.9,4701,1257,183,202,90.6,99,124,79.8,23,40,57.5,1,1.2,0.9,-0.2,13,29,10,0,50,Matches
Roman Yaremchuk,ua UKR,FW,27.0,10.3,142,210,67.6,1794,404,98,130,75.4,30,43,69.8,6,6,100.0,0,0.1,0.2,-0.1,5,13,4,0,20,Matches
Yarek Hernandis,es ESP,DF,18.0,8.2,208,292,71.2,3728,1484,95,113,84.1,93,116,80.2,19,54,35.2,0,0.0,0.1,0.0,0,11,0,0,15,Matches
Selim Amallah,ma MAR,"FW,MF",26.0,6.7,120,164,73.2,1635,456,69,83,83.1,32,46,69.6,7,14,50.0,1,0.3,0.3,0.7,4,11,3,0,21,Matches
Jesus Vazquez,es ESP,"DF,MF",20.0,8.0,173,262,66.0,2505,917,103,121,85.1,51,77,66.2,10,27,37.0,0,0.1,0.2,-0.1,3,9,7,4,15,Matches
Peter González,do DOM,"MF,FW",21.0,7.2,108,162,66.7,1547,491,62,82,75.6,35,52,67.3,4,9,44.4,0,1.0,0.5,-1.0,7,8,6,3,16,Matches
Alberto Marí,es ESP,FW,22.0,3.1,38,61,62.3,498,112,22,30,73.3,11,16,68.8,2,2,100.0,1,0.9,0.9,0.1,6,3,1,0,6,Matches
Pablo Gozalbez,es ESP,"MF,FW",22.0,1.1,16,32,50.0,197,61,8,15,53.3,6,9,66.7,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jaume Doménech,es ESP,GK,32.0,0.9,13,31,41.9,370,283,2,2,100.0,6,6,100.0,5,23,21.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Hugo González,es ESP,"MF,FW",20.0,1.0,24,39,61.5,360,94,15,19,78.9,7,11,63.6,1,3,33.3,1,0.5,0.2,0.5,4,2,1,1,2,Matches
Cristian,es ESP,GK,25.0,0.6,13,18,72.2,294,213,3,3,100.0,8,8,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mario Dominguez,es ESP,FW,19.0,0.3,4,5,80.0,56,22,2,2,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Ruben Lendinez,es ESP,DF,20.0,0.1,6,6,100.0,90,11,3,3,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
César Tárrega,es ESP,DF,21.0,0.1,5,5,100.0,90,22,1,1,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,23.8,38.0,12233,16255,75.3,217671,80185,5491,6436,85.3,5177,6140,84.3,1226,2710,45.2,24,27.0,24.2,-3.0,267,886,218,72,1162,0
Opponent Total,0,0,27.1,38.0,16672,20730,80.4,302306,108756,7313,8278,88.3,7237,8324,86.9,1754,3119,56.2,31,32.8,34.4,-1.8,299,1382,318,93,1587,0
