Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Giorgi Mamardashvili,ge GEO,GK,22.0,37,37,3284,36.5,41,1.12,145,103,73.8,13,10,14,13,35.1,6,3,3,0,50.0,Matches
Jaume Doménech,es ESP,GK,32.0,2,1,79,0.9,3,3.42,12,9,75.0,0,0,1,0,0.0,0,0,0,0,0.0,Matches
Cristian,es ESP,GK,25.0,1,0,57,0.6,1,1.58,3,2,66.7,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,23.8,38,38,3420,38.0,45,1.18,160,114,73.8,13,10,15,13,34.2,6,3,3,0,50.0,0
Opponent Total,0,0,27.1,38,38,3420,38.0,40,1.05,131,92,75.6,15,10,13,13,34.2,9,8,0,1,0.0,0
