Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Willian Pacho,ec ECU,DF,21.0,33,33,2970.0,33.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,1.2,1.2,1.1,2.3,22.0,148.0,4.0,0.0,0.09,0.09,0.0,0.09,0.04,0.03,0.07,0.04,0.07,Matches
Kevin Trapp,de GER,GK,33.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robin Koch,de GER,DF,27.0,31,31,2738.0,30.4,2.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,3.1,3.1,0.2,3.3,14.0,116.0,3.0,0.07,0.0,0.07,0.07,0.07,0.1,0.01,0.11,0.1,0.11,Matches
Tuta,br BRA,DF,24.0,30,30,2600.0,28.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,1.4,1.4,2.1,3.5,22.0,138.0,46.0,0.03,0.07,0.1,0.03,0.1,0.05,0.07,0.12,0.05,0.12,Matches
Omar Marmoush,eg EGY,"FW,MF",24.0,29,27,2301.0,25.6,12.0,6.0,18.0,10.0,2.0,2.0,7.0,0.0,11.6,10.1,4.4,14.5,88.0,60.0,165.0,0.47,0.23,0.7,0.39,0.63,0.46,0.17,0.63,0.39,0.57,Matches
Junior Dina Ebimbe,fr FRA,"MF,DF",22.0,31,25,1956.0,21.7,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,2.9,7.9,57.0,79.0,157.0,0.23,0.14,0.37,0.23,0.37,0.23,0.13,0.36,0.23,0.36,Matches
Ellyes Skhiri,tn TUN,MF,28.0,27,24,2168.0,24.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,1.0,3.3,10.0,110.0,28.0,0.08,0.08,0.17,0.08,0.17,0.1,0.04,0.14,0.1,0.14,Matches
Ansgar Knauff,de GER,"MF,DF",21.0,31,24,2109.0,23.4,7.0,2.0,9.0,7.0,0.0,0.0,7.0,1.0,5.7,5.7,2.3,8.0,77.0,57.0,164.0,0.3,0.09,0.38,0.3,0.38,0.24,0.1,0.34,0.24,0.34,Matches
Mario Götze,de GER,MF,31.0,30,23,2068.0,23.0,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,2.9,2.9,3.0,5.9,22.0,115.0,118.0,0.13,0.09,0.22,0.13,0.22,0.13,0.13,0.26,0.13,0.26,Matches
Fares Chaïbi,dz ALG,"MF,FW",20.0,28,21,1912.0,21.2,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,6.8,9.8,53.0,86.0,143.0,0.09,0.19,0.28,0.09,0.28,0.14,0.32,0.46,0.14,0.46,Matches
