Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Willian Pacho,ec ECU,DF,21.0,33.0,62,37,38,23,1,31,53,58.5,22,51,22,29,47,109,152,2,Matches
Kevin Trapp,de GER,GK,33.0,32.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,9,1,Matches
Robin Koch,de GER,DF,27.0,30.4,38,23,26,12,0,17,27,63.0,10,33,24,9,32,70,136,2,Matches
Tuta,br BRA,DF,24.0,28.9,63,33,38,19,6,39,59,66.1,20,29,12,17,36,99,99,0,Matches
Omar Marmoush,eg EGY,"FW,MF",24.0,25.6,21,11,7,8,6,6,16,37.5,10,13,0,13,11,32,7,0,Matches
Junior Dina Ebimbe,fr FRA,"MF,DF",22.0,21.7,44,29,15,17,12,18,41,43.9,23,28,7,21,9,53,39,1,Matches
Ellyes Skhiri,tn TUN,MF,28.0,24.1,44,24,18,19,7,19,36,52.8,17,33,4,29,39,83,47,2,Matches
Ansgar Knauff,de GER,"MF,DF",21.0,23.4,43,26,17,16,10,17,31,54.8,14,40,3,37,20,63,15,0,Matches
Mario Götze,de GER,MF,31.0,23.0,51,34,18,25,8,28,62,45.2,34,19,3,16,14,65,10,0,Matches
Fares Chaïbi,dz ALG,"MF,FW",20.0,21.2,27,17,7,12,8,8,18,44.4,10,37,1,36,5,32,19,0,Matches
Hugo Larsson,se SWE,MF,19.0,21.0,32,18,18,10,4,15,28,53.6,13,34,7,27,29,61,30,1,Matches
Aurélio Buta,pt POR,"DF,MF",26.0,19.4,40,25,19,16,5,21,38,55.3,17,24,5,19,15,55,36,0,Matches
Philipp Max,de GER,DF,29.0,15.0,26,17,6,18,2,19,26,73.1,7,18,1,17,7,33,18,2,Matches
Niels Nkounkou,fr FRA,"DF,MF",22.0,14.5,54,30,34,17,3,29,64,45.3,35,30,2,28,16,70,30,0,Matches
Hugo Ekitike,fr FRA,FW,21.0,8.0,11,7,3,6,2,4,6,66.7,2,10,0,10,2,13,4,0,Matches
Sasa Kalajdzic,at AUT,FW,26.0,3.6,2,2,0,2,0,0,0,0.0,0,2,2,0,2,4,6,0,Matches
Donny van de Beek,nl NED,"MF,FW",26.0,4.0,8,3,3,3,2,3,7,42.9,4,5,1,4,3,11,1,0,Matches
Hrvoje Smolčić,hr CRO,DF,22.0,3.9,7,3,7,0,0,4,5,80.0,1,3,1,2,6,13,23,1,Matches
Jessic Ngankam,de GER,FW,23.0,3.1,3,2,1,1,1,0,0,0.0,0,0,0,0,0,3,1,0,Matches
Makoto Hasebe,jp JPN,"DF,MF",39.0,2.4,4,2,2,2,0,3,6,50.0,3,2,1,1,2,6,5,0,Matches
Jens Grahl,de GER,GK,34.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,Matches
Randal Kolo Muani,fr FRA,FW,24.0,1.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Kristijan Jakić,hr CRO,"MF,FW",26.0,2.2,3,3,1,2,0,1,3,33.3,2,1,0,1,2,5,2,0,Matches
Jean Mattéo Bahoya,fr FRA,"MF,FW",18.0,2.0,3,1,0,3,0,1,4,25.0,3,2,0,2,1,4,1,0,Matches
Paxten Aaronson,us USA,MF,19.0,1.1,2,2,1,1,0,1,1,100.0,0,2,0,2,0,2,0,0,Matches
Nnamdi Collins,de GER,DF,19.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,4,0,Matches
Jesper Lindstrøm,dk DEN,FW,23.0,0.9,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,Matches
Sebastian Rode,de GER,MF,32.0,0.7,6,4,0,5,1,4,6,66.7,2,0,0,0,1,7,1,0,Matches
Jens Petter Hauge,no NOR,"MF,FW",23.0,1.6,2,1,1,0,1,2,7,28.6,5,5,1,4,0,2,1,0,Matches
Nacho Ferri,es ESP,"FW,MF",18.0,0.8,3,3,1,2,0,2,3,66.7,1,0,0,0,0,3,2,0,Matches
Elias Baum,de GER,"DF,MF",17.0,0.3,1,0,0,0,1,0,0,0.0,0,3,2,1,0,1,1,0,Matches
Timothy Chandler,us USA,"MF,DF",33.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,28.0,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
Marko Mladenović,rs SRB,MF,18.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.3,34.0,602,359,282,240,80,293,548,53.5,255,424,99,325,302,904,704,12,0
Opponent Total,0,0,26.7,34.0,624,370,286,257,81,326,607,53.7,281,442,108,334,312,936,692,10,0
