Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Willian Pacho,ec ECU,DF,21.0,33.0,2286,2183,94,50,3,10,7,13,0,0,0,0,1930,9,26,Matches
Kevin Trapp,de GER,GK,33.0,32.0,1166,890,271,59,0,2,0,0,0,0,0,0,867,5,1,Matches
Robin Koch,de GER,DF,27.0,30.4,2161,2097,63,48,2,2,4,2,0,0,0,0,1902,1,12,Matches
Tuta,br BRA,DF,24.0,28.9,1906,1795,109,51,2,6,11,58,0,0,0,0,1614,2,32,Matches
Omar Marmoush,eg EGY,"FW,MF",24.0,25.6,574,494,78,7,7,5,33,5,16,5,10,0,407,2,27,Matches
Junior Dina Ebimbe,fr FRA,"MF,DF",22.0,21.7,935,839,93,5,7,5,21,88,0,0,0,0,715,3,27,Matches
Ellyes Skhiri,tn TUN,MF,28.0,24.1,1287,1249,36,32,4,3,4,4,0,0,0,0,1082,2,20,Matches
Ansgar Knauff,de GER,"MF,DF",21.0,23.4,747,684,57,2,3,1,46,55,0,0,0,0,475,6,44,Matches
Mario Götze,de GER,MF,31.0,23.0,1325,1259,61,23,6,4,54,10,27,9,13,0,1050,5,33,Matches
Fares Chaïbi,dz ALG,"MF,FW",20.0,21.2,922,744,172,41,3,3,176,28,94,41,50,0,592,6,32,Matches
Hugo Larsson,se SWE,MF,19.0,21.0,965,944,19,14,1,2,8,5,0,0,0,0,835,2,13,Matches
Aurélio Buta,pt POR,"DF,MF",26.0,19.4,1112,930,181,10,1,3,46,171,0,0,0,0,875,1,23,Matches
Philipp Max,de GER,DF,29.0,15.0,898,730,166,23,1,3,59,130,13,5,6,0,742,2,12,Matches
Niels Nkounkou,fr FRA,"DF,MF",22.0,14.5,868,706,162,13,8,4,53,144,5,0,2,0,625,0,33,Matches
Hugo Ekitike,fr FRA,FW,21.0,8.0,193,180,12,0,1,2,9,0,0,0,0,0,131,1,11,Matches
Sasa Kalajdzic,at AUT,FW,26.0,3.6,79,72,6,0,2,1,1,0,0,0,0,0,61,1,1,Matches
Donny van de Beek,nl NED,"MF,FW",26.0,4.0,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5,Matches
Hrvoje Smolčić,hr CRO,DF,22.0,3.9,321,307,14,6,0,0,0,2,0,0,0,0,285,0,2,Matches
Jessic Ngankam,de GER,FW,23.0,3.1,45,42,3,0,0,0,0,0,0,0,0,0,33,0,2,Matches
Makoto Hasebe,jp JPN,"DF,MF",39.0,2.4,189,183,6,6,1,0,1,0,0,0,0,0,166,0,1,Matches
Jens Grahl,de GER,GK,34.0,2.0,92,71,21,6,0,0,0,0,0,0,0,0,61,0,0,Matches
Randal Kolo Muani,fr FRA,FW,24.0,1.7,26,25,1,0,0,0,0,0,0,0,0,0,17,0,1,Matches
Kristijan Jakić,hr CRO,"MF,FW",26.0,2.2,111,107,4,3,0,0,1,1,0,0,0,0,91,0,4,Matches
Jean Mattéo Bahoya,fr FRA,"MF,FW",18.0,2.0,82,80,2,0,0,0,6,2,0,0,0,0,62,0,2,Matches
Paxten Aaronson,us USA,MF,19.0,1.1,50,48,2,1,0,0,0,1,0,0,0,0,41,0,0,Matches
Nnamdi Collins,de GER,DF,19.0,1.0,75,64,10,2,0,0,2,8,0,0,0,0,61,1,0,Matches
Jesper Lindstrøm,dk DEN,FW,23.0,0.9,32,31,1,0,0,0,1,0,0,0,0,0,24,0,0,Matches
Sebastian Rode,de GER,MF,32.0,0.7,57,56,1,0,0,0,1,1,0,0,0,0,44,0,0,Matches
Jens Petter Hauge,no NOR,"MF,FW",23.0,1.6,85,78,7,2,1,1,2,3,2,1,0,0,69,0,2,Matches
Nacho Ferri,es ESP,"FW,MF",18.0,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1,Matches
Elias Baum,de GER,"DF,MF",17.0,0.3,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0,Matches
Timothy Chandler,us USA,"MF,DF",33.0,0.2,26,22,3,0,0,0,4,3,0,0,0,0,18,1,1,Matches
Christopher Lenz,de GER,DF,28.0,0.1,9,6,3,2,0,0,0,1,0,0,0,0,5,0,0,Matches
Marko Mladenović,rs SRB,MF,18.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,0,0,25.3,34.0,18809,17091,1667,407,54,57,557,739,161,61,85,0,15017,51,368,0
Opponent Total,0,0,26.7,34.0,17532,15912,1535,378,48,85,619,679,155,47,74,3,13799,85,373,0
