Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Willian Pacho,ec ECU,DF,21.0,33.0,7,0,0,22,14,1,7,47,37,0,1,0,216,54,48,52.9,Matches
Kevin Trapp,de GER,GK,33.0,32.0,2,0,0,0,6,0,0,1,0,0,0,0,58,8,1,88.9,Matches
Robin Koch,de GER,DF,27.0,30.4,10,0,0,20,13,0,4,32,23,0,2,0,138,80,50,61.5,Matches
Tuta,br BRA,DF,24.0,28.9,3,2,1,29,17,0,11,36,33,0,0,0,171,52,43,54.7,Matches
Omar Marmoush,eg EGY,"FW,MF",24.0,25.6,7,0,0,28,74,12,33,11,11,2,1,0,90,27,29,48.2,Matches
Junior Dina Ebimbe,fr FRA,"MF,DF",22.0,21.7,5,0,0,49,15,3,21,9,29,0,0,0,112,41,32,56.2,Matches
Ellyes Skhiri,tn TUN,MF,28.0,24.1,1,0,0,14,18,3,4,39,24,0,0,0,160,31,25,55.4,Matches
Ansgar Knauff,de GER,"MF,DF",21.0,23.4,7,1,1,32,24,2,46,20,26,0,3,0,92,23,43,34.8,Matches
Mario Götze,de GER,MF,31.0,23.0,5,1,1,14,35,1,54,14,34,0,1,0,152,8,13,38.1,Matches
Fares Chaïbi,dz ALG,"MF,FW",20.0,21.2,2,0,0,14,11,9,176,5,17,0,0,0,66,10,56,15.2,Matches
Hugo Larsson,se SWE,MF,19.0,21.0,1,0,0,16,2,1,8,29,18,0,0,0,116,9,19,32.1,Matches
Aurélio Buta,pt POR,"DF,MF",26.0,19.4,5,0,0,23,23,1,46,15,25,0,0,0,94,29,20,59.2,Matches
Philipp Max,de GER,DF,29.0,15.0,2,0,0,7,9,2,59,7,17,0,1,0,65,12,16,42.9,Matches
Niels Nkounkou,fr FRA,"DF,MF",22.0,14.5,5,1,1,27,2,0,53,16,30,0,1,0,102,17,27,38.6,Matches
Hugo Ekitike,fr FRA,FW,21.0,8.0,3,0,0,12,12,6,9,2,7,0,0,0,21,14,27,34.1,Matches
Sasa Kalajdzic,at AUT,FW,26.0,3.6,0,0,0,3,10,1,1,2,2,0,0,0,10,9,11,45.0,Matches
Donny van de Beek,nl NED,"MF,FW",26.0,4.0,1,0,0,7,1,5,7,3,3,0,0,0,15,4,5,44.4,Matches
Hrvoje Smolčić,hr CRO,DF,22.0,3.9,0,0,0,3,2,0,0,6,3,0,0,0,20,14,12,53.8,Matches
Jessic Ngankam,de GER,FW,23.0,3.1,2,0,0,11,7,2,0,0,2,0,0,0,11,3,14,17.6,Matches
Makoto Hasebe,jp JPN,"DF,MF",39.0,2.4,1,0,0,4,3,0,1,2,2,0,1,0,13,4,3,57.1,Matches
Jens Grahl,de GER,GK,34.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Randal Kolo Muani,fr FRA,FW,24.0,1.7,0,0,0,4,5,0,0,0,0,0,0,0,3,4,5,44.4,Matches
Kristijan Jakić,hr CRO,"MF,FW",26.0,2.2,1,0,0,5,3,0,1,2,3,0,0,0,12,5,3,62.5,Matches
Jean Mattéo Bahoya,fr FRA,"MF,FW",18.0,2.0,0,0,0,1,1,1,6,1,1,0,0,0,15,1,4,20.0,Matches
Paxten Aaronson,us USA,MF,19.0,1.1,0,0,0,6,4,0,0,0,2,0,0,0,5,3,0,100.0,Matches
Nnamdi Collins,de GER,DF,19.0,1.0,0,0,0,0,1,0,2,2,0,0,0,0,7,0,2,0.0,Matches
Jesper Lindstrøm,dk DEN,FW,23.0,0.9,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0,Matches
Sebastian Rode,de GER,MF,32.0,0.7,0,0,0,0,1,0,1,1,4,0,0,0,10,2,3,40.0,Matches
Jens Petter Hauge,no NOR,"MF,FW",23.0,1.6,0,0,0,1,2,1,2,0,1,0,0,0,10,1,3,25.0,Matches
Nacho Ferri,es ESP,"FW,MF",18.0,0.8,0,0,0,1,2,0,0,0,3,0,0,0,2,9,9,50.0,Matches
Elias Baum,de GER,"DF,MF",17.0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Timothy Chandler,us USA,"MF,DF",33.0,0.2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,66.7,Matches
Christopher Lenz,de GER,DF,28.0,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,Matches
Marko Mladenović,rs SRB,MF,18.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Squad Total,0,0,25.3,34.0,70,5,4,355,318,51,557,302,359,2,11,0,1792,477,525,47.6,0
Opponent Total,0,0,26.7,34.0,56,4,2,337,348,85,619,312,370,11,3,3,1827,525,477,52.4,0
